acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,I,space,4411,1,2,,,8031,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),92139.90000000596,152_y_f_n_a.png,I,m,1475,2,2,2353.5,89786.40000000596,8031,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),93672.79999999702,152_y_f_n_a.png,I,z,745,3,2,1520.699999988079,92152.10000000894,8031,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),95455.40000000596,176_o_m_n_a.png,I,m,898,4,2,1768.7999999970198,93686.60000000894,8031,NNB,B,3
3,prac,1,0.0,1-Back,0,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),97854.70000000298,126_m_m_n_a.png,I,z,1614,5,2,2386.7999999970198,95467.90000000596,8031,NNB,B,4
4,prac,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),99822.5,126_m_m_n_a.png,I,z,1199,6,2,1956.0,97866.5,8031,NNB,B,5
5,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),101470.10000000894,086_o_f_n_a.png,I,m,852,7,2,1632.6000000089407,99837.5,8031,NNB,B,6
6,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),103269.60000000894,178_m_m_n_a.png,I,m,923,8,2,1788.2000000029802,101481.40000000596,8031,NNB,B,7
7,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),105168.90000000596,097_m_f_n_a.png,I,m,1120,9,2,1887.2000000029802,103281.70000000298,8031,NNB,B,8
8,prac,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),106635.29999999702,097_m_f_n_a.png,I,z,675,10,2,1453.0,105182.29999999702,8031,NNB,B,9
9,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),108151.70000000298,176_o_m_n_a.png,I,m,731,11,2,1505.5,106646.20000000298,8031,NNB,B,10
10,prac,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),109901.0,173_y_f_n_a.png,I,m,875,12,2,1735.2000000029802,108165.79999999702,8031,NNB,B,11
0,test,1,0.0,1-Back,,,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),109901.0,152_y_f_n_a.png,I,space,5646,1,2,1735.2000000029802,108165.79999999702,8031,NNB,B,0
1,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),124596.40000000596,029_m_f_n_a.png,I,m,1122,2,2,2137.6000000089407,122458.79999999702,8031,NNB,B,1
2,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),126295.79999999702,173_y_f_n_a.png,I,m,677,3,2,1687.7999999970198,124608.0,8031,NNB,B,2
3,test,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),128062.0,173_y_f_n_a.png,I,z,737,4,2,1756.8999999910593,126305.10000000894,8031,NNB,B,3
4,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),129611.60000000894,029_m_f_n_a.png,I,m,523,5,2,1538.0,128073.60000000894,8031,NNB,B,4
5,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),131644.0,176_o_m_n_a.png,I,m,1006,6,2,2023.2000000029802,129620.79999999702,8031,NNB,B,5
6,test,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),133360.10000000894,176_o_m_n_a.png,I,z,685,7,2,1706.300000011921,131653.79999999702,8031,NNB,B,6
7,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),135093.0,126_m_m_n_a.png,I,m,705,8,2,1722.0,133371.0,8031,NNB,B,7
8,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),137159.10000000894,086_o_f_n_a.png,I,m,1036,9,2,2055.300000011921,135103.79999999702,8031,NNB,B,8
9,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),138825.10000000894,126_m_m_n_a.png,I,m,634,10,2,1654.800000011921,137170.29999999702,8031,NNB,B,9
10,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),140441.20000000298,153_y_m_n_a.png,I,m,584,11,2,1604.5999999940395,138836.60000000894,8031,NNB,B,10
11,test,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),142257.29999999702,153_y_m_n_a.png,I,z,792,12,2,1805.0999999940395,140452.20000000298,8031,NNB,B,11
12,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),143873.60000000894,110_o_f_n_a.png,I,m,592,13,2,1605.5,142268.10000000894,8031,NNB,B,12
13,test,1,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),145623.0,110_o_f_n_a.png,I,z,728,14,2,1738.3999999910593,143884.60000000894,8031,NNB,B,13
14,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),147139.10000000894,013_y_m_n_a.png,I,m,490,15,2,1507.1000000089407,145632.0,8031,NNB,B,14
15,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),149138.60000000894,097_m_f_n_a.png,I,m,966,16,2,1988.4000000059605,147150.20000000298,8031,NNB,B,15
16,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),150688.10000000894,065_o_m_n_a.png,I,m,527,17,2,1539.1000000089407,149149.0,8031,NNB,B,16
17,test,1,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),152437.40000000596,097_m_f_n_a.png,I,m,721,18,2,1736.7999999970198,150700.60000000894,8031,NNB,B,17
0,test,2,0.0,1-Back,,,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),152437.40000000596,126_m_m_n_a.png,I,space,1220,1,2,1736.7999999970198,150700.60000000894,8031,NNB,B,0
1,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),157386.0,029_m_f_n_a.png,I,m,667,2,2,1687.8999999910593,155698.10000000894,8031,NNB,B,1
2,test,2,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),159118.79999999702,029_m_f_n_a.png,I,z,703,3,2,1721.8999999910593,157396.90000000596,8031,NNB,B,2
3,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),160735.0,126_m_m_n_a.png,I,m,586,4,2,1606.8999999910593,159128.10000000894,8031,NNB,B,3
4,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),162367.70000000298,153_y_m_n_a.png,I,m,602,5,2,1623.5,160744.20000000298,8031,NNB,B,4
5,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),163983.90000000596,152_y_f_n_a.png,I,m,594,6,2,1605.4000000059605,162378.5,8031,NNB,B,5
6,test,2,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),165550.20000000298,152_y_f_n_a.png,I,z,545,7,2,1552.2999999970198,163997.90000000596,8031,NNB,B,6
7,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),167116.20000000298,153_y_m_n_a.png,I,m,547,8,2,1555.7000000029802,165560.5,8031,NNB,B,7
8,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),168782.20000000298,110_o_f_n_a.png,I,m,637,9,2,1656.7999999970198,167125.40000000596,8031,NNB,B,8
9,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),170526.29999999702,178_m_m_n_a.png,I,m,727,10,2,1734.0999999940395,168792.20000000298,8031,NNB,B,9
10,test,2,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),172281.29999999702,178_m_m_n_a.png,I,z,717,11,2,1740.0,170541.29999999702,8031,NNB,B,10
11,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),174414.0,110_o_f_n_a.png,I,m,1104,12,2,2123.0999999940395,172290.90000000596,8031,NNB,B,11
12,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),176330.0,086_o_f_n_a.png,I,m,883,13,2,1904.3999999910593,174425.60000000894,8031,NNB,B,12
13,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),177962.60000000894,176_o_m_n_a.png,I,m,615,14,2,1621.6000000089407,176341.0,8031,NNB,B,13
14,test,2,0.0,1-Back,1,m,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),179612.10000000894,065_o_m_n_a.png,I,m,631,15,2,1638.800000011921,177973.29999999702,8031,NNB,B,14
15,test,2,1.0,1-Back,1,z,Tue Apr 22 2025 09:29:20 GMT-0500 (Central Daylight Time),181228.5,065_o_m_n_a.png,I,z,589,16,2,1605.3999999910593,179623.10000000894,8031,NNB,B,15
