Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),162133.0,O,None,2015,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10826.200000047684,151306.79999995232,7068,yes,SM,C,66.bmp,-120,-120,154930,148902,156945,150914,,,,,1
3,0,0,1,0,0,prac,1,0,m,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),172262.70000004768,O,z,1318,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10121.200000047684,162141.5,7068,no,SM,C,73.bmp,-120,120,165758,159737,167759,161746,,,,,2
4,0,0,0,1,1,prac,1,1,m,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),183075.89999997616,O,m,1998,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10808.899999976158,172267.0,7068,no,SM,C,74.bmp,120,120,175889,169862,177906,171874,,,,,3
2,0,1,0,0,2,prac,1,1,z,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),193089.29999995232,O,z,1216,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10006.799999952316,183082.5,7068,yes,SM,C,79.bmp,120,-120,186688,180678,188704,182687,,,,,4
3,0,0,1,0,2,prac,1,0,z,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),203370.60000002384,O,m,1472,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10278.700000047684,193091.89999997616,7068,yes,SM,C,84.bmp,-120,120,196715,190687,198719,192702,,,,,5
1,1,0,0,0,2,prac,1,0,m,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),213433.39999997616,O,z,1241,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10059.199999928474,203374.20000004768,7068,no,SM,C,89.bmp,-120,-120,206996,200969,209013,202981,,,,,6
2,0,1,0,0,2,prac,1,0,m,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),223881.70000004768,O,z,1624,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10444.700000047684,213437.0,7068,no,SM,C,90.bmp,120,-120,217061,211032,219078,213045,,,,,7
4,0,0,0,1,2,prac,1,0,z,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),234708.5,O,None,2016,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10822.299999952316,223886.20000004768,7068,yes,SM,C,97.bmp,120,120,227507,221481,229523,223492,,,,,8
1,1,0,0,0,1,prac,2,1,z,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),248038.10000002384,O,z,1511,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10326.200000047684,237711.89999997616,7068,yes,SM,C,66.bmp,-120,-120,241334,235307,243350,237320,,,,,1
3,0,0,1,0,2,prac,2,1,m,Wed Mar 05 2025 11:35:25 GMT-0600 (Central Standard Time),257951.89999997616,O,m,1094,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,9909.5,248042.39999997616,7068,no,SM,C,73.bmp,-120,120,251666,245638,253681,247647,,,,,2
