acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),38234.200000047684,O,z,1184,,,4,yes,1,2712.2000000476837,35522.0,RSM,RSM,7114,LC,C,,,1
2,1,0.0,prac,1,m,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),40699.89999997616,O,m,913,,,1,no,1,2443.600000023842,38256.299999952316,RNV,FNV,7114,LC,C,,,2
2,1,0.0,prac,0,m,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),44365.200000047684,O,z,2115,,,5,no,1,3641.100000023842,40724.10000002384,LNDPRSKQB,LNDPRSJQB,7114,LC,C,,,3
2,1,0.0,prac,0,m,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),47730.89999997616,O,z,1809,,,3,no,1,3340.899999976158,44390.0,QHZXPC,QHZWPC,7114,LC,C,,,4
3,1,0.0,prac,1,z,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),51329.60000002384,O,z,2046,,,2,yes,1,3576.600000023842,47753.0,NBGFSM,NBGFSM,7114,LC,C,,,5
4,1,0.0,prac,1,z,30000.0,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),55128.5,O,z,2242,,,6,yes,1,3777.7999999523163,51350.700000047684,CSDBFPHXZ,CSDBFPHXZ,7114,LC,C,,,6
1,1,1.2660000324249268,test,1,m,28733.999967575073,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),74806.10000002384,O,m,1239,1239,,1,no,1,1251.8999999761581,73554.20000004768,HCF,RCF,7114,LC,C,66112,,1
2,1,3.1649999618530273,test,1,m,26835.000038146973,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),76705.10000002384,O,m,1875,1875,,2,no,1,1883.5,74821.60000002384,QTPRJX,QTPNJX,7114,LC,C,67380,,2
3,1,5.047999858856201,test,1,m,24952.0001411438,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),78587.79999995232,O,m,1856,1856,,3,no,1,1867.6999999284744,76720.10000002384,MZDYGVGKQ,MZDYGLBKQ,7114,LC,C,69279,,3
4,1,6.313999891281128,test,1,m,23686.000108718872,Fri Mar 28 2025 14:27:38 GMT-0500 (Central Daylight Time),79854.0,O,m,1236,1236,,4,no,1,1249.7000000476837,78604.29999995232,FQTNMK,JQTNMK,7114,LC,C,71163,,4
