acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,-192,73131.89999999851,CFD-BM-250-170-N.jpg,Sam,64,I,None,3017,,3017,,,1,1,4018.60000000149,-416,-256,69113.29999999702,8004,FN,C,,64472,,,1,192,-320,-224
1,prac,1,1,,342.0,11.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,32,77729.09999999404,CFD-WM-255-219-N.jpg,John,64,I,1,1542,,1542,,,2,1,2562.0999999940395,224,-32,75167.0,8004,FN,C,,70537,,,2,192,320,0
2,prac,1,1,,-281.0,230.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,256,80028.29999999702,CFD-LF-208-127-N.jpg,Tina,64,I,1,1280,,1280,,,3,1,2296.89999999851,-416,192,77731.39999999851,8004,FN,C,,73103,,,3,192,-320,224
3,prac,1,1,,308.0,-235.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,-192,82410.69999999553,CFD-BM-250-170-N.jpg,Sam,64,I,1,1365,,1365,,,4,1,2380.5,224,-256,80030.19999999553,8004,FN,C,,75402,,,4,192,320,-224
4,prac,1,1,,-311.0,-3.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,32,84593.5,CFD-WM-255-219-N.jpg,John,64,I,1,1151,,1151,,,5,1,2181.10000000149,-416,-32,82412.39999999851,8004,FN,C,,77784,,,5,192,-320,0
5,prac,1,1,,331.0,225.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,87077.19999999553,CFD-LF-208-127-N.jpg,Tina,64,I,1,1464,,1464,,,6,1,2481.7999999970198,224,192,84595.39999999851,8004,FN,C,,79967,,,6,192,320,224
0,prac_test,1,0,m,331.0,225.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,132345.69999999553,CFD-BM-250-170-N.jpg,John,64,I,None,4015,,,4015,,2,1,5016.89999999851,224,192,127328.79999999702,8004,FN,C,,,122687,,1,192,320,224
0,prac_test,1,0,m,331.0,225.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,137926.8999999985,CFD-WM-255-219-N.jpg,Sam,64,I,z,3784,,,3784,,1,1,5572.89999999851,224,192,132354.0,8004,FN,C,,,127719,,2,192,320,224
0,prac_test,1,0,z,331.0,225.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,142093.29999999702,CFD-LF-208-127-N.jpg,Tina,64,I,m,2371,,,2371,,3,1,4159.0,224,192,137934.29999999702,8004,FN,C,,,133300,,3,192,320,224
0,prac,2,0,,331.0,225.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,-192,162819.09999999404,CFD-BM-250-170-N.jpg,Sam,64,I,None,3017,,3017,2371,,1,1,4092.89999999851,-416,-256,158726.19999999553,8004,FN,C,,154158,133300,,1,192,-320,-224
1,prac,2,1,,328.0,5.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,32,168650.59999999404,CFD-WM-255-219-N.jpg,John,64,I,1,2782,,2782,2371,,2,1,3793.2999999970198,224,-32,164857.29999999702,8004,FN,C,,160225,133300,,2,192,320,0
2,prac,2,1,,-305.0,224.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,256,171633.0,CFD-LF-208-127-N.jpg,Tina,64,I,1,1951,,1951,2371,,3,1,2980.9000000059605,-416,192,168652.09999999404,8004,FN,C,,164024,133300,,3,192,-320,224
3,prac,2,1,,326.0,-224.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,-192,173715.5,CFD-BM-250-170-N.jpg,Sam,64,I,1,1056,,1056,2371,,4,1,2080.3000000044703,224,-256,171635.19999999553,8004,FN,C,,167007,133300,,4,192,320,-224
4,prac,2,1,,-306.0,-1.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,32,175914.8999999985,CFD-WM-255-219-N.jpg,John,64,I,1,1165,,1165,2371,,5,1,2197.7000000029802,-416,-32,173717.19999999553,8004,FN,C,,169090,133300,,5,192,-320,0
5,prac,2,1,,318.0,213.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,178014.3999999985,CFD-LF-208-127-N.jpg,Tina,64,I,1,1070,,1070,2371,,6,1,2097.60000000149,224,192,175916.79999999702,8004,FN,C,,171289,133300,,6,192,320,224
1,prac_test,2,1,m,318.0,213.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,187344.79999999702,CFD-BM-250-170-N.jpg,John,64,I,m,2024,,,2024,,2,1,3810.89999999851,224,192,183533.8999999985,8004,FN,C,,,178903,,1,192,320,224
2,prac_test,2,1,z,318.0,213.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,190677.0,CFD-LF-208-127-N.jpg,Tina,64,I,z,1536,,,1536,,3,1,3325.0,224,192,187352.0,8004,FN,C,,,182719,,2,192,320,224
2,prac_test,2,0,m,318.0,213.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,194659.0,CFD-WM-255-219-N.jpg,Sam,64,I,z,2197,,,2197,,1,1,3974.9000000059605,224,192,190684.09999999404,8004,FN,C,,,186051,,3,192,320,224
1,learn,1,1,,-284.0,229.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,256,228714.8999999985,CFD-WM-252-224-N.jpg,Carl,64,I,1,1190,1190,,,,21,1,2214.39999999851,-416,192,226500.5,8004,FN,C,221873,,,,1,192,-320,224
2,learn,1,1,,297.0,236.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,231197.29999999702,CFD-WF-212-050-N.jpg,Nichole,64,I,1,1463,1463,,,,30,1,2480.0,224,192,228717.29999999702,8004,FN,C,224088,,,,2,192,320,224
3,learn,1,1,,301.0,219.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,256,233346.59999999404,CFD-BF-239-180-N.jpg,Sarah,64,I,1,1132,1132,,,,12,1,2147.6999999955297,224,192,231198.8999999985,8004,FN,C,226571,,,,3,192,320,224
4,learn,1,1,,339.0,-235.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,-192,236095.8999999985,CFD-LM-202-072-N.jpg,Robert,64,I,1,1719,1719,,,,40,1,2743.60000000149,224,-256,233352.29999999702,8004,FN,C,228720,,,,4,192,320,-224
5,learn,1,1,,339.0,-6.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,32,238478.3999999985,CFD-WF-212-050-N.jpg,Nichole,64,I,1,1361,1361,,,,29,1,2380.8000000044703,224,-32,236097.59999999404,8004,FN,C,231470,,,,5,192,320,0
6,learn,1,1,,339.0,-2.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,32,240811.0,CFD-LF-210-220-N.jpg,Helen,64,I,1,1315,1315,,,,47,1,2330.4000000059605,224,-32,238480.59999999404,8004,FN,C,233852,,,,6,192,320,0
7,learn,1,1,,340.0,-1.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,32,242910.3999999985,CFD-WM-230-131-N.jpg,Paul,64,I,1,1078,1078,,,,17,1,2097.10000000149,224,-32,240813.29999999702,8004,FN,C,236185,,,,7,192,320,0
8,learn,1,1,,-333.0,230.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,256,245043.0,CFD-BF-207-004-N.jpg,Lisa,64,I,1,1107,1107,,,,9,1,2130.60000000149,-416,192,242912.3999999985,8004,FN,C,238284,,,,8,192,-320,224
9,learn,1,1,,-273.0,-240.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,-192,247092.19999999553,CFD-BM-216-088-N.jpg,David,64,I,1,1030,1030,,,,7,1,2046.7999999970198,-416,-256,245045.3999999985,8004,FN,C,240417,,,,9,192,-320,-224
10,learn,1,1,,312.0,-226.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),416,-192,249158.3999999985,CFD-BF-227-137-N.jpg,Lucy,64,I,1,1045,1045,,,,16,1,2064.10000000149,224,-256,247094.29999999702,8004,FN,C,242466,,,,10,192,320,-224
11,learn,1,1,,-325.0,-15.0,Wed Sep 25 2024 09:30:15 GMT-0500 (Central Daylight Time),-224,32,251207.69999999553,CFD-WF-244-163-N.jpg,Rachel,64,I,1,1027,1027,,,,32,1,2047.3999999985099,-416,-32,249160.29999999702,8004,FN,C,244532,,,,11,192,-320,0
