acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),39315.0,I,z,2305,,,6,yes,1,3823.899999976158,35491.10000002384,CSDBFPHXZ,CSDBFPHXZ,9009,LC,B,,,1
2,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),43547.80000001192,I,z,2692,,,2,yes,1,4220.099999964237,39327.700000047684,NBGFSM,NBGFSM,9009,LC,B,,,2
3,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),46848.10000002384,I,m,1762,,,3,no,1,3294.100000023842,43554.0,QHZXPC,QHZWPC,9009,LC,B,,,3
4,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),49464.80000001192,I,m,1084,,,1,no,1,2607.599999964237,46857.200000047684,RNV,FNV,9009,LC,B,,,4
5,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),53598.30000001192,I,m,2594,,,5,no,1,4124.199999988079,49474.10000002384,LNDPRSKQB,LNDPRSJQB,9009,LC,B,,,5
6,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),55931.40000003576,I,z,796,,,4,yes,1,2323.600000023842,53607.80000001192,RSM,RSM,9009,LC,B,,,6
1,1,1.0499999523162842,test,1,m,28950.000047683716,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),66331.80000001192,I,m,1039,1039,,1,no,1,1046.0999999642372,65285.700000047684,HCF,RCF,9009,LC,B,61535,,1
2,1,2.3999998569488525,test,1,m,27600.000143051147,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),67681.90000003576,I,m,1328,1328,,2,no,1,1341.4000000357628,66340.5,QTPRJX,QTPNJX,9009,LC,B,62590,,2
3,1,5.2829999923706055,test,1,m,24717.000007629395,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),70565.0,I,m,2859,2859,,3,no,1,2876.399999976158,67688.60000002384,MZDYGVGKQ,MZDYGLBKQ,9009,LC,B,63939,,3
4,1,6.516999959945679,test,1,m,23483.00004005432,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),71798.10000002384,I,m,1225,1225,,4,no,1,1225.800000011921,70572.30000001192,FQTNMK,JQTNMK,9009,LC,B,66822,,4
5,1,7.91700005531311,test,1,z,22082.99994468689,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),73198.30000001192,I,z,1384,1384,,5,yes,1,1393.699999988079,71804.60000002384,CLJ,CLJ,9009,LC,B,68054,,5
6,1,9.66700005531311,test,1,m,20332.99994468689,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),74948.30000001192,I,m,1726,1726,,6,no,1,1742.5999999642372,73205.70000004768,JGDMNSVPW,JGZMNSVPW,9009,LC,B,69456,,6
7,1,13.032999992370605,test,1,z,16967.000007629395,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),78315.0,I,z,3353,3353,,7,yes,1,3359.5,74955.5,FPTVHKCBJ,FPTVHKCBJ,9009,LC,B,71205,,7
8,1,14.099999904632568,test,1,m,15900.000095367432,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),79381.30000001192,I,m,1043,1043,,8,no,1,1059.0,78322.30000001192,XRPZBS,ZRPBDH,9009,LC,B,74572,,8
9,1,15.099999904632568,test,1,m,14900.000095367432,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),80381.5,I,m,984,984,,9,no,1,992.7999999523163,79388.70000004768,ZSQ,ZSP,9009,LC,B,75638,,9
10,1,17.83299994468689,test,1,z,12167.00005531311,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),83114.90000003576,I,z,2720,2720,,10,yes,1,2726.199999988079,80388.70000004768,MPZRXL,MPZRXL,9009,LC,B,76638,,10
11,1,18.83299994468689,test,1,m,11167.00005531311,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),84115.0,I,m,976,976,,11,no,1,990.8999999761581,83124.10000002384,KJH,KRH,9009,LC,B,79374,,11
12,1,21.932999849319458,test,1,z,8067.000150680542,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),87215.0,I,z,3082,3082,,12,yes,1,3093.0,84122.0,SMNHVTFCB,SMNHVTFCB,9009,LC,B,80372,,12
13,1,23.25,test,1,z,6750.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),88531.20000004768,I,z,1294,1294,,13,yes,1,1309.2000000476837,87222.0,KJWTQF,KJWTQF,9009,LC,B,83472,,13
14,1,25.282999992370605,test,1,z,4717.0000076293945,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),90564.5,I,z,2012,2012,,14,yes,1,2028.0,88536.5,CHDKQGLMB,CHDKQGLMB,9009,LC,B,84786,,14
15,1,26.149999856948853,test,1,z,3850.0001430511475,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),91431.60000002384,I,z,859,859,,15,yes,1,862.6999999880791,90568.90000003576,GHQ,GHQ,9009,LC,B,86819,,15
16,1,27.782999992370605,test,1,z,2217.0000076293945,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),93065.0,I,z,1621,1621,,16,yes,1,1624.3999999761581,91440.60000002384,GFVMRH,GFVMRH,9009,LC,B,87690,,16
17,1,28.75,test,1,z,1250.0,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),94031.60000002384,I,z,949,949,,17,yes,1,959.5,93072.10000002384,RSM,RSM,9009,LC,B,89322,,17
17,1,30.01699995994568,test,0,m,-16.99995994567871,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),95298.40000003576,I,None,1258,1258,,18,no,1,1259.199999988079,94039.20000004768,BSRJTRMLG,BSFJTRMLG,9009,LC,B,90289,,18
1,2,3.315999984741211,test,1,z,26684.00001525879,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),101514.90000003576,I,z,3304,,3304.0,1,yes,1,7475.699999988079,94039.20000004768,PRDBZTYFN,PRDBZTYFN,9009,LC,B,,94454.0,1
2,2,4.949999809265137,test,1,m,25050.000190734863,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),103148.30000001192,I,m,1614,,1614.0,2,no,1,9109.099999964237,94039.20000004768,NCWJDZ,NCMJDZ,9009,LC,B,,97776.0,2
3,2,5.932999849319458,test,1,m,24067.000150680542,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),104131.30000001192,I,m,962,,962.0,3,no,1,10092.099999964237,94039.20000004768,KHW,KBW,9009,LC,B,,99405.0,3
4,2,7.6499998569488525,test,1,m,22350.000143051147,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),105848.20000004768,I,m,1701,,1701.0,4,no,1,11809.0,94039.20000004768,ZRBGMF,ZRBCMF,9009,LC,B,,100393.0,4
5,2,8.616999864578247,test,1,m,21383.000135421753,Tue Feb 18 2025 15:17:15 GMT-0500 (Eastern Standard Time),106815.10000002384,I,m,949,,949.0,5,no,1,12775.899999976158,94039.20000004768,BTH,BYH,9009,LC,B,,102105.0,5
