acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),,093_m_f_n_a.png,I,space,10067,1,1,,,9010,NNB,C,0
1,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),124355.09999990463,098_y_f_n_a.png,I,m,869,2,1,1783.4000000953674,122571.69999980927,9010,NNB,C,1
2,prac,1,1.0,1-Back,1,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),126138.59999990463,098_y_f_n_a.png,I,z,1001,3,1,1770.5999999046326,124368.0,9010,NNB,C,2
3,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),128171.7999997139,059_o_m_n_a.png,I,m,1098,4,1,2020.1999998092651,126151.59999990463,9010,NNB,C,3
3,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),129988.40000009537,092_m_m_n_a.png,I,z,878,5,1,1803.5,128184.90000009537,9010,NNB,C,4
4,prac,1,1.0,1-Back,1,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),132105.09999990463,092_m_m_n_a.png,I,z,1322,6,1,2104.800000190735,130000.2999997139,9010,NNB,C,5
5,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),134004.90000009537,130_o_f_n_a.png,I,m,930,7,1,1886.9000000953674,132118.0,9010,NNB,C,6
5,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),135888.09999990463,082_m_m_n_a.png,I,z,946,8,1,1867.5,134020.59999990463,9010,NNB,C,7
5,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),138671.40000009537,093_m_f_n_a.png,I,None,2004,9,1,2771.2000002861023,135900.19999980927,9010,NNB,C,8
5,prac,1,1.0,1-Back,0,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),141004.7999997139,093_m_f_n_a.png,I,m,1550,10,1,2321.2999997138977,138683.5,9010,NNB,C,9
5,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),143788.09999990463,059_o_m_n_a.png,I,None,2003,11,1,2770.800000190735,141017.2999997139,9010,NNB,C,10
5,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),145638.2999997139,028_y_f_n_a.png,I,z,891,12,1,1815.5999999046326,143822.69999980927,9010,NNB,C,11
0,prac,2,0.0,1-Back,,,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),145638.2999997139,093_m_f_n_a.png,I,a,5762,1,1,1815.5999999046326,143822.69999980927,9010,NNB,C,0
1,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),156221.59999990463,098_y_f_n_a.png,I,m,846,2,1,1754.6999998092651,154466.90000009537,9010,NNB,C,1
2,prac,2,1.0,1-Back,1,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),158121.59999990463,098_y_f_n_a.png,I,z,1119,3,1,1887.5999999046326,156234.0,9010,NNB,C,2
3,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),160171.5,059_o_m_n_a.png,I,m,1267,4,1,2037.5999999046326,158133.90000009537,9010,NNB,C,3
4,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),162154.7999997139,092_m_m_n_a.png,I,m,1056,5,1,1971.1999998092651,160183.59999990463,9010,NNB,C,4
5,prac,2,1.0,1-Back,1,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),163920.7999997139,092_m_m_n_a.png,I,z,980,6,1,1755.1999998092651,162165.59999990463,9010,NNB,C,5
6,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),165921.40000009537,130_o_f_n_a.png,I,m,1037,7,1,1989.2000002861023,163932.19999980927,9010,NNB,C,6
7,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),168121.40000009537,082_m_m_n_a.png,I,m,1257,8,1,2187.1000003814697,165934.2999997139,9010,NNB,C,7
8,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),170888.19999980927,093_m_f_n_a.png,I,m,1972,9,1,2755.0999999046326,168133.09999990463,9010,NNB,C,8
9,prac,2,1.0,1-Back,1,z,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),172488.09999990463,093_m_f_n_a.png,I,z,796,10,1,1578.5999999046326,170909.5,9010,NNB,C,9
10,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),174171.09999990463,059_o_m_n_a.png,I,m,900,11,1,1671.3000001907349,172499.7999997139,9010,NNB,C,10
11,prac,2,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),176154.69999980927,028_y_f_n_a.png,I,m,1058,12,1,1974.9000000953674,174179.7999997139,9010,NNB,C,11
0,test,1,0.0,1-Back,,,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),176154.69999980927,098_y_f_n_a.png,I,space,13714,1,1,1974.9000000953674,174179.7999997139,9010,NNB,C,0
1,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),204187.90000009537,006_m_f_n_a.png,I,m,1030,2,1,2041.1000003814697,202146.7999997139,9010,NNB,C,1
2,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 16:29:28 GMT-0400 (Eastern Daylight Time),206721.5,028_y_f_n_a.png,I,m,1508,3,1,2525.4000000953674,204196.09999990463,9010,NNB,C,2
