Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,269,134,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7054,DSST,B,,,,0,160,113
-,1,1,0.0,1,prac,yes,1,1,120000.0,279,140,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),82662.39999999944,box1,yes,O,1,1,3000.899999999441,79661.5,7054,DSST,B,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,279,147,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),87394.09999999963,box5,yes,O,1,1,3954.2000000001863,83439.89999999944,7054,DSST,B,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,247,140,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),91542.69999999925,box9,yes,O,1,1,3371.5,88171.19999999925,7054,DSST,B,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,260,139,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),95941.19999999925,box7,yes,O,1,1,3621.5999999996275,92319.59999999963,7054,DSST,B,,,,4,160,113
),5,1,0.0,3,prac,yes,1,3,120000.0,272,160,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),99623.59999999963,box3,yes,O,1,1,2904.2000000001863,96719.39999999944,7054,DSST,B,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,317,146,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),103055.59999999963,box4,yes,O,1,1,2655.2999999998137,100400.29999999981,7054,DSST,B,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,220,160,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),106887.79999999981,box6,yes,O,1,1,3056.100000000559,103831.69999999925,7054,DSST,B,,,,7,160,113
X,8,1,0.0,8,prac,yes,1,8,120000.0,259,132,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),110371.09999999963,box8,yes,O,1,1,2705.9000000003725,107665.19999999925,7054,DSST,B,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,232,145,Mon Feb 10 2025 17:24:35 GMT-0600 (Central Standard Time),114168.89999999944,box2,yes,O,1,1,3022.5999999996275,111146.29999999981,7054,DSST,B,,,,9,160,113
