Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,212,136,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),,box1,yes,I,1,1,,,8019,DSST,A,,,,0,160,113
U,1,1,0.0,5,prac,yes,1,5,120000.0,236,151,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),49744.90000009537,box5,yes,I,1,1,4026.0,45718.90000009537,8019,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,277,152,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),54341.699999809265,box8,yes,I,1,1,3818.3999996185303,50523.300000190735,8019,DSST,A,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,283,147,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),58621.90000009537,box2,yes,I,1,1,3496.7000002861023,55125.199999809265,8019,DSST,A,,,,3,160,113
+,4,1,0.0,9,prac,yes,1,9,120000.0,301,147,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),63990.09999990463,box9,yes,I,1,1,4589.099999904633,59401.0,8019,DSST,A,,,,4,160,113
O,5,1,0.0,6,prac,yes,1,6,120000.0,241,158,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),69739.0,box6,yes,I,1,1,4972.699999809265,64766.300000190735,8019,DSST,A,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,304,165,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),74269.0,box7,yes,I,1,1,3754.300000190735,70514.69999980927,8019,DSST,A,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,252,145,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),77751.59999990463,box1,yes,I,1,1,2707.0999999046326,75044.5,8019,DSST,A,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,259,130,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),81949.40000009537,box4,yes,I,1,1,3419.4000000953674,78530.0,8019,DSST,A,,,,8,160,113
),9,1,0.0,3,prac,yes,1,3,120000.0,216,150,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),85966.30000019073,box3,yes,I,1,1,3240.800000190735,82725.5,8019,DSST,A,,,,9,160,113
T,1,1,3.8359999656677246,2,test,yes,1,2,116164.00003433228,209,140,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),100159.69999980927,box2,yes,I,1,1,3823.3999996185303,96336.30000019073,8019,DSST,A,97176.0,97716.0,93892.0,1,160,113
-,2,1,6.203999996185303,1,test,yes,1,1,113796.0000038147,234,139,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),102526.69999980927,box1,yes,I,1,1,2353.0,100173.69999980927,8019,DSST,A,99458.0,100083.0,97730.0,2,160,113
),3,1,8.621999979019165,3,test,yes,1,3,111378.00002098083,299,160,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),104943.09999990463,box3,yes,I,1,1,2404.0,102539.09999990463,8019,DSST,A,101942.0,102499.0,100095.0,3,160,113
^,4,1,11.72000002861023,7,test,yes,1,7,108279.99997138977,264,156,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),108042.69999980927,box7,yes,I,1,1,3087.2999997138977,104955.40000009537,8019,DSST,A,105020.0,105599.0,102511.0,4,160,113
T,5,1,14.369999885559082,2,test,yes,1,2,105630.00011444092,237,132,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),110689.5,box2,yes,I,1,1,2634.9000000953674,108054.59999990463,8019,DSST,A,107588.0,108245.0,105611.0,5,160,113
L,6,1,16.82200002670288,4,test,yes,1,4,103177.99997329712,232,142,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),113139.69999980927,box4,yes,I,1,1,2436.2999997138977,110703.40000009537,8019,DSST,A,110186.0,110695.0,108259.0,6,160,113
X,7,1,20.305999994277954,8,test,yes,1,8,99694.00000572205,301,161,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),116621.59999990463,box8,yes,I,1,1,3465.0999999046326,113156.5,8019,DSST,A,113385.0,114178.0,110713.0,7,160,113
T,8,1,22.901000022888184,2,test,yes,1,2,97098.99997711182,212,124,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),119218.59999990463,box2,yes,I,1,1,2578.5999999046326,116640.0,8019,DSST,A,116187.0,116774.0,114196.0,8,160,113
-,9,1,25.069000005722046,1,test,yes,1,1,94930.99999427795,301,146,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),121388.09999990463,box1,yes,I,1,1,2152.5999999046326,119235.5,8019,DSST,A,118156.0,118944.0,116792.0,9,160,113
),10,1,27.296000003814697,3,test,yes,1,3,92703.9999961853,226,142,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),123619.59999990463,box3,yes,I,1,1,2212.7999997138977,121406.80000019073,8019,DSST,A,120616.0,121175.0,118963.0,10,160,113
T,11,1,29.41599988937378,2,test,yes,1,2,90584.00011062622,286,149,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),125736.5,box2,yes,I,1,1,2106.0999999046326,123630.40000009537,8019,DSST,A,122600.0,123293.0,121186.0,11,160,113
-,12,1,31.683000087738037,1,test,yes,1,1,88316.99991226196,254,148,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),128003.40000009537,box1,yes,I,1,1,2251.9000000953674,125751.5,8019,DSST,A,124850.0,125559.0,123307.0,12,160,113
L,13,1,34.263999938964844,4,test,yes,1,4,85736.00006103516,243,159,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),130584.59999990463,box4,yes,I,1,1,2564.699999809265,128019.90000009537,8019,DSST,A,127416.0,128140.0,125576.0,13,160,113
T,14,1,36.49499988555908,2,test,yes,1,2,83505.00011444092,261,141,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),132817.0,box2,yes,I,1,1,2218.4000000953674,130598.59999990463,8019,DSST,A,129734.0,130373.0,128155.0,14,160,113
),15,1,38.88000011444092,3,test,yes,1,3,81119.99988555908,281,149,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),135199.90000009537,box3,yes,I,1,1,2370.7000002861023,132829.19999980927,8019,DSST,A,132165.0,132756.0,130385.0,15,160,113
U,16,1,41.312999963760376,5,test,yes,1,5,78687.00003623962,263,144,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),137636.5,box5,yes,I,1,1,2422.699999809265,135213.80000019073,8019,DSST,A,134582.0,135192.0,132770.0,16,160,113
T,17,1,43.24600005149841,2,test,yes,1,2,76753.99994850159,244,155,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),139564.09999990463,box2,yes,I,1,1,1915.7999997138977,137648.30000019073,8019,DSST,A,136512.0,137120.0,135204.0,17,160,113
),18,1,45.60899996757507,3,test,yes,1,3,74391.00003242493,232,147,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),141931.80000019073,box3,yes,I,1,1,2350.0,139581.80000019073,8019,DSST,A,138846.0,139488.0,137138.0,18,160,113
-,19,1,47.71000003814697,1,test,yes,1,1,72289.99996185303,294,155,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),144029.69999980927,box1,yes,I,1,1,2086.7999997138977,141942.90000009537,8019,DSST,A,140875.0,141586.0,139499.0,19,160,113
L,20,1,50.257999897003174,4,test,yes,1,4,69742.00010299683,296,129,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),146581.09999990463,box4,yes,I,1,1,2535.699999809265,144045.40000009537,8019,DSST,A,143630.0,144137.0,141601.0,20,160,113
+,21,1,53.55999994277954,9,test,yes,1,9,66440.00005722046,251,167,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),149878.69999980927,box9,yes,I,1,1,3285.5999999046326,146593.09999990463,8019,DSST,A,146643.0,147435.0,144149.0,21,160,113
O,22,1,56.35800004005432,6,test,yes,1,6,63641.99995994568,197,135,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),152677.19999980927,box6,yes,I,1,1,2782.5999999046326,149894.59999990463,8019,DSST,A,149692.0,150233.0,147451.0,22,160,113
),23,1,58.407999992370605,3,test,yes,1,3,61592.000007629395,220,120,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),154727.69999980927,box3,yes,I,1,1,2035.5999999046326,152692.09999990463,8019,DSST,A,151773.0,152284.0,150248.0,23,160,113
-,24,1,60.60700011253357,1,test,yes,1,1,59392.99988746643,242,144,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),156927.19999980927,box1,yes,I,1,1,2184.5,154742.69999980927,8019,DSST,A,153794.0,154483.0,152299.0,24,160,113
L,25,1,62.94099998474121,4,test,yes,1,4,57059.00001525879,198,158,Mon Jan 27 2025 19:16:11 GMT-0600 (Central Standard Time),159259.90000009537,box4,yes,I,1,1,2315.300000190735,156944.59999990463,8019,DSST,A,156239.0,156816.0,154501.0,25,160,113
