Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,216,130,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7110,DSST,C,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,197,150,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),49412.39999999851,box6,yes,O,1,1,8247.29999999702,41165.10000000149,7110,DSST,C,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,245,129,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),53661.70000000298,box4,yes,O,1,1,3472.60000000149,50189.10000000149,7110,DSST,C,,,,2,160,113
^,3,1,0.0,7,prac,yes,1,7,120000.0,183,158,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),58109.30000000447,box7,yes,O,1,1,3671.9000000059605,54437.39999999851,7110,DSST,C,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,266,132,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),62274.60000000149,box2,yes,O,1,1,3388.10000000149,58886.5,7110,DSST,C,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,211,117,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),66124.80000000447,box9,yes,O,1,1,3075.60000000149,63049.20000000298,7110,DSST,C,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,256,146,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),69938.30000000447,box3,yes,O,1,1,3039.2000000029802,66899.10000000149,7110,DSST,C,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,170,147,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),74204.60000000149,box5,yes,O,1,1,3489.7999999970198,70714.80000000447,7110,DSST,C,,,,7,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,233,131,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),78170.80000000447,box1,yes,O,1,1,3192.10000000149,74978.70000000298,7110,DSST,C,,,,8,160,113
X,9,1,0.0,8,prac,yes,1,8,120000.0,199,142,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),81901.89999999851,box8,yes,O,1,1,2957.5999999940395,78944.30000000447,7110,DSST,C,,,,9,160,113
T,1,1,2.4790000915527344,2,test,yes,1,2,117520.99990844727,193,149,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),89967.60000000149,box2,yes,O,1,1,2456.7999999970198,87510.80000000447,7110,DSST,C,87267.0,87874.0,85418.0,1,160,113
-,2,1,4.490000009536743,1,test,yes,1,1,115509.99999046326,289,149,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),91981.89999999851,box1,yes,O,1,1,1996.8999999985099,89985.0,7110,DSST,C,89148.0,89889.0,87892.0,2,160,113
),3,1,6.692000150680542,3,test,yes,1,3,113307.99984931946,269,153,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),94182.70000000298,box3,yes,O,1,1,2186.10000000149,91996.60000000149,7110,DSST,C,91358.0,92090.0,89904.0,3,160,113
^,4,1,9.170000076293945,7,test,yes,1,7,110829.99992370605,218,141,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),96664.5,box7,yes,O,1,1,2467.60000000149,94196.89999999851,7110,DSST,C,93947.0,94571.0,92104.0,4,160,113
T,5,1,11.220999956130981,2,test,yes,1,2,108779.00004386902,244,135,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),98713.70000000298,box2,yes,O,1,1,2039.6000000014901,96674.10000000149,7110,DSST,C,96065.0,96621.0,94581.0,5,160,113
L,6,1,13.490000009536743,4,test,yes,1,4,106509.99999046326,210,143,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),100979.89999999851,box4,yes,O,1,1,2254.7999999970198,98725.10000000149,7110,DSST,C,98263.0,98887.0,96632.0,6,160,113
X,7,1,16.002000093460083,8,test,yes,1,8,103997.99990653992,185,147,Thu Apr 03 2025 16:51:19 GMT-0500 (Central Daylight Time),103495.10000000149,box8,yes,O,1,1,2501.39999999851,100993.70000000298,7110,DSST,C,100746.0,101402.0,98901.0,7,160,113
