acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),,050_m_f_n_a.png,O,space,15014,1,1,,,7116,NNB,A,0
1,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),152050.40000000596,063_y_f_n_a.png,O,m,1228,2,1,2059.0,149991.40000000596,7116,NNB,A,1
2,prac,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),154616.19999998808,063_y_f_n_a.png,O,z,1746,3,1,2527.199999988079,152089.0,7116,NNB,A,2
3,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),156582.69999998808,053_o_m_n_a.png,O,m,1110,4,1,1936.5,154646.19999998808,7116,NNB,A,3
4,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),158580.59999999404,058_m_m_n_a.png,O,m,1115,5,1,1960.199999988079,156620.40000000596,7116,NNB,A,4
4,prac,1,1.0,1-Back,0,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),161363.79999998212,058_m_m_n_a.png,O,None,2005,6,1,2772.0,158591.79999998212,7116,NNB,A,5
4,prac,1,0.0,1-Back,0,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),163379.79999998212,047_o_f_n_a.png,O,z,1122,7,1,1985.7999999821186,161394.0,7116,NNB,A,6
5,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),165729.09999999404,045_m_m_n_a.png,O,m,1477,8,1,2322.199999988079,163406.90000000596,7116,NNB,A,7
6,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),167528.59999999404,050_m_f_n_a.png,O,m,912,9,1,1761.199999988079,165767.40000000596,7116,NNB,A,8
7,prac,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),169594.5,050_m_f_n_a.png,O,z,1243,10,1,2027.800000011921,167566.69999998808,7116,NNB,A,9
8,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),171427.40000000596,053_o_m_n_a.png,O,m,967,11,1,1793.7000000178814,169633.69999998808,7116,NNB,A,10
9,prac,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),173426.69999998808,010_y_f_n_a.png,O,m,1090,12,1,1959.7999999821186,171466.90000000596,7116,NNB,A,11
0,test,1,0.0,1-Back,,,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),173426.69999998808,063_y_f_n_a.png,O,space,16015,1,1,1959.7999999821186,171466.90000000596,7116,NNB,A,0
1,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),200517.79999998212,043_m_f_n_a.png,O,m,839,2,1,1867.5,198650.29999998212,7116,NNB,A,1
2,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),202533.69999998808,010_y_f_n_a.png,O,m,979,3,1,1989.4000000059605,200544.29999998212,7116,NNB,A,2
3,test,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),204366.40000000596,010_y_f_n_a.png,O,z,796,4,1,1807.9000000059605,202558.5,7116,NNB,A,3
4,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),206182.40000000596,043_m_f_n_a.png,O,m,763,5,1,1784.7000000178814,204397.69999998808,7116,NNB,A,4
5,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),208097.79999998212,053_o_m_n_a.png,O,m,873,6,1,1887.0999999940395,206210.69999998808,7116,NNB,A,5
6,test,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),210964.19999998808,053_o_m_n_a.png,O,z,1832,7,1,2856.9000000059605,208107.29999998212,7116,NNB,A,6
7,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),212880.19999998808,058_m_m_n_a.png,O,m,860,8,1,1884.699999988079,210995.5,7116,NNB,A,7
8,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),214862.90000000596,047_o_f_n_a.png,O,m,937,9,1,1958.300000011921,212904.59999999404,7116,NNB,A,8
9,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),216762.29999998212,058_m_m_n_a.png,O,m,858,10,1,1868.199999988079,214894.09999999404,7116,NNB,A,9
10,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),218744.09999999404,041_y_m_n_a.png,O,m,934,11,1,1951.800000011921,216792.29999998212,7116,NNB,A,10
11,test,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),220527.69999998808,041_y_m_n_a.png,O,z,745,12,1,1763.2999999821186,218764.40000000596,7116,NNB,A,11
12,test,1,0.0,1-Back,1,m,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),222410.40000000596,044_o_f_n_a.png,O,m,842,13,1,1857.7000000178814,220552.69999998808,7116,NNB,A,12
13,test,1,1.0,1-Back,1,z,Wed Apr 02 2025 17:49:58 GMT-0500 (Central Daylight Time),224843.19999998808,044_o_f_n_a.png,O,z,1383,14,1,2404.0999999940395,222439.09999999404,7116,NNB,A,13
