Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),103891.5,I,z,1544,1,2,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10360.39999999851,93531.10000000149,8005,yes,SM,B,16.bmp,-120,-120,98020,91991,100037,94005,,,,,1
3,0,0,1,0,2,prac,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),114271.60000000149,I,m,1556,2,2,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10376.30000000447,103895.29999999702,8005,no,SM,B,23.bmp,-120,120,108383,102356,110400,104369,,,,,2
4,0,0,0,1,3,prac,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),124668.29999999702,I,m,1569,3,2,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10392.39999999851,114275.89999999851,8005,no,SM,B,24.bmp,120,120,118763,112736,120781,114749,,,,,3
2,0,1,0,0,3,prac,1,0,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),135031.69999999553,I,m,1531,4,2,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10359.89999999851,124671.79999999702,8005,yes,SM,B,29.bmp,120,-120,129160,123132,131178,125145,,,,,4
3,0,0,1,0,3,prac,1,0,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),145861.6000000015,I,None,2014,5,2,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10826.30000000447,135035.29999999702,8005,yes,SM,B,34.bmp,-120,120,139523,133496,141541,135509,,,,,5
1,1,0,0,0,4,prac,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),156158.69999999553,I,m,1467,6,2,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10293.5,145865.19999999553,8005,no,SM,B,39.bmp,-120,-120,150353,144326,152371,146339,,,,,6
2,0,1,0,0,5,prac,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),165938.69999999553,I,m,962,7,2,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9775.79999999702,156162.8999999985,8005,no,SM,B,40.bmp,120,-120,160650,154623,162668,156636,,,,,7
4,0,0,0,1,6,prac,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),175669.3999999985,I,z,909,8,2,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,9727.20000000298,165942.19999999553,8005,yes,SM,B,47.bmp,120,120,170430,164402,172448,166416,,,,,8
4,0,0,0,1,1,test,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),196229.29999999702,I,m,1087,1,2,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9144.60000000149,187084.69999999553,8005,yes,SM,B,50.bmp,120,120,170430,164402,172448,166416,191574.0,185545.0,193591.0,187560.0,1
2,0,1,0,0,2,test,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),205259.69999999553,I,m,971,2,2,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9025.89999999851,196233.79999999702,8005,yes,SM,B,3.bmp,120,-120,170430,164402,172448,166416,200722.0,194694.0,202739.0,196707.0,2
1,1,0,0,0,3,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),214523.69999999553,I,z,1205,3,2,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9260.0,205263.69999999553,8005,yes,SM,B,5.bmp,-120,-120,170430,164402,172448,166416,209752.0,203724.0,211769.0,205737.0,3
3,0,0,1,0,3,test,1,0,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),224220.19999999553,I,z,1644,4,2,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,9692.79999999702,214527.3999999985,8005,yes,SM,B,9.bmp,-120,120,170430,164402,172448,166416,219015.0,212988.0,221033.0,215000.0,4
2,0,1,0,0,4,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),234117.29999999702,I,z,1836,5,2,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9893.39999999851,224223.8999999985,8005,yes,SM,B,14.bmp,120,-120,170430,164402,172448,166416,228712.0,222684.0,230730.0,224698.0,5
3,0,0,1,0,5,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),243497.79999999702,I,z,1316,6,2,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9377.10000000149,234120.69999999553,8005,yes,SM,B,19.bmp,-120,120,170430,164402,172448,166416,238609.0,232581.0,240626.0,234595.0,6
4,0,0,0,1,6,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),252661.6000000015,I,z,1103,7,2,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9160.5,243501.1000000015,8005,yes,SM,B,24.bmp,120,120,170430,164402,172448,166416,247989.0,241961.0,250007.0,243975.0,7
2,0,1,0,0,7,test,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),262591.799999997,I,m,1875,8,2,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9926.79999999702,252665.0,8005,yes,SM,B,25.bmp,120,-120,170430,164402,172448,166416,257153.0,251125.0,259171.0,253139.0,8
3,0,0,1,0,7,test,1,0,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),271556.0,I,z,905,9,2,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,8961.0,262595.0,8005,yes,SM,B,30.bmp,-120,120,170430,164402,172448,166416,267083.0,261055.0,269101.0,263069.0,9
4,0,0,0,1,8,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),280502.8999999985,I,z,885,10,2,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,8943.5,271559.3999999985,8005,yes,SM,B,40.bmp,120,120,170430,164402,172448,166416,276047.0,270020.0,278065.0,272034.0,10
3,0,0,1,0,9,test,1,1,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),290050.1000000015,I,z,1498,11,2,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,9543.5,280506.6000000015,8005,yes,SM,B,35.bmp,-120,120,170430,164402,172448,166416,284995.0,278967.0,287012.0,280980.0,11
2,0,1,0,0,9,test,1,0,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),299831.19999999553,I,z,1727,12,2,41.bmp,-120,-120,42.bmp,120,-120,43.bmp,-120,120,44.bmp,120,120,9777.39999999851,290053.799999997,8005,yes,SM,B,41.bmp,120,-120,170430,164402,172448,166416,294542.0,288514.0,296559.0,290527.0,12
3,0,0,1,0,10,test,1,1,m,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),309460.5,I,m,1570,13,2,45.bmp,-120,-120,46.bmp,120,-120,47.bmp,-120,120,48.bmp,120,120,9625.70000000298,299834.799999997,8005,yes,SM,B,46.bmp,-120,120,170430,164402,172448,166416,304322.0,298295.0,306340.0,300308.0,13
1,1,0,0,0,10,test,1,0,z,Wed Jan 15 2025 14:29:20 GMT-0600 (Central Standard Time),319524.0,I,None,2014,14,2,49.bmp,-120,-120,50.bmp,120,-120,4.bmp,-120,120,1.bmp,120,120,10059.89999999851,309464.1000000015,8005,yes,SM,B,49.bmp,-120,-120,170430,164402,172448,166416,313952.0,307924.0,315970.0,309938.0,14
