acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),-224,-192,55375.10000002384,CFD-BM-250-170-N.jpg,Sam,64,O,None,3014,,3014,,,1,1,4026.2999999523163,-416,-256,51348.800000071526,7134,FN,C,,33289,,,1,192,-320,-224
1,prac,1,1,,349.0,4.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,32,59657.800000071526,CFD-WM-255-219-N.jpg,John,64,O,1,1217,,1217,,,2,1,2230.600000023842,224,-32,57427.200000047684,7134,FN,C,,39369,,,2,192,320,0
2,prac,1,1,,-346.0,226.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),-224,256,61690.200000047684,CFD-LF-208-127-N.jpg,Tina,64,O,1,1017,,1017,,,3,1,2023.1000000238419,-416,192,59667.10000002384,7134,FN,C,,41602,,,3,192,-320,224
3,prac,1,1,,318.0,-236.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,-192,63754.5,CFD-BM-250-170-N.jpg,Sam,64,O,1,1028,,1028,,,4,1,2060.2999999523163,224,-256,61694.200000047684,7134,FN,C,,43642,,,4,192,320,-224
4,prac,1,1,,-321.0,6.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),-224,32,65605.0,CFD-WM-255-219-N.jpg,John,64,O,1,817,,817,,,5,1,1848.0999999046326,-416,-32,63756.90000009537,7134,FN,C,,45702,,,5,192,-320,0
5,prac,1,1,,281.0,217.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,256,67569.5,CFD-LF-208-127-N.jpg,Tina,64,O,1,945,,945,,,6,1,1961.5,224,192,65608.0,7134,FN,C,,47550,,,6,192,320,224
1,prac_test,1,1,m,281.0,217.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,256,97029.10000002384,CFD-WM-255-219-N.jpg,Sam,64,O,m,2556,,,2556,,1,1,4341.199999928474,224,192,92687.90000009537,7134,FN,C,,,74626,,1,192,320,224
2,prac_test,1,1,m,281.0,217.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,256,100079.90000009537,CFD-BM-250-170-N.jpg,John,64,O,m,1273,,,1273,,2,1,3041.9000000953674,224,192,97038.0,7134,FN,C,,,78973,,2,192,320,224
3,prac_test,1,1,z,281.0,217.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,256,102526.30000007153,CFD-LF-208-127-N.jpg,Tina,64,O,z,651,,,651,,3,1,2444.100000023842,224,192,100082.20000004768,7134,FN,C,,,82023,,3,192,320,224
1,learn,1,1,,308.0,-28.0,Wed Apr 30 2025 13:43:43 GMT-0500 (Central Daylight Time),416,32,109656.30000007153,CFD-LF-210-220-N.jpg,Helen,64,O,1,2168,2168,,,,47,1,3192.600000023842,224,-32,106463.70000004768,7134,FN,C,88405,,,,1,192,320,0
