Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,262,149,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),,box1,yes,I,1,1,,,8024,DSST,B,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,235,153,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),37752.89999999851,box6,yes,I,1,1,5132.89999999851,32620.0,8024,DSST,B,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,221,140,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),42334.60000000149,box3,yes,I,1,1,3808.2000000029802,38526.39999999851,8024,DSST,B,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,245,127,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),46916.60000000149,box8,yes,I,1,1,3806.60000000149,43110.0,8024,DSST,B,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,256,130,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),51213.60000000149,box1,yes,I,1,1,3524.0,47689.60000000149,8024,DSST,B,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,215,132,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),55880.5,box2,yes,I,1,1,3891.10000000149,51989.39999999851,8024,DSST,B,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,223,155,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),59929.60000000149,box9,yes,I,1,1,3274.7999999970198,56654.80000000447,8024,DSST,B,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,294,129,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),64094.0,box5,yes,I,1,1,3390.1999999955297,60703.80000000447,8024,DSST,B,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,211,129,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),68693.20000000298,box7,yes,I,1,1,3822.8000000044703,64870.39999999851,8024,DSST,B,,,,8,160,113
L,9,1,0.0,4,prac,yes,1,4,120000.0,208,124,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),72608.0,box4,yes,I,1,1,3141.0,69467.0,8024,DSST,B,,,,9,160,113
T,1,1,3.055999994277954,2,test,yes,1,2,116944.00000572205,270,131,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),87588.10000000149,box2,yes,I,1,1,3041.39999999851,84546.70000000298,8024,DSST,B,84951.0,85760.0,82719.0,1,160,113
-,2,1,6.074999809265137,1,test,yes,1,1,113925.00019073486,262,145,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),90604.10000000149,box1,yes,I,1,1,3004.10000000149,87600.0,8024,DSST,B,87803.0,88776.0,85772.0,2,160,113
),3,1,10.155999898910522,3,test,yes,1,3,109844.00010108948,299,148,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),94686.39999999851,box3,yes,I,1,1,4067.39999999851,90619.0,8024,DSST,B,91782.0,92858.0,88791.0,3,160,113
^,4,1,13.281999826431274,7,test,yes,1,7,106718.00017356873,200,137,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),97816.20000000298,box7,yes,I,1,1,3115.2000000029802,94701.0,8024,DSST,B,95098.0,95988.0,92873.0,4,160,113
T,5,1,16.572999954223633,2,test,yes,1,2,103427.00004577637,260,140,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),101099.5,box2,yes,I,1,1,3271.39999999851,97828.10000000149,8024,DSST,B,98428.0,99271.0,96000.0,5,160,113
L,6,1,19.89799976348877,4,test,yes,1,4,100102.00023651123,213,141,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),104430.30000000447,box4,yes,I,1,1,3310.9000000059605,101119.39999999851,8024,DSST,B,101710.0,102602.0,99291.0,6,160,113
X,7,1,23.680999994277954,8,test,yes,1,8,96319.00000572205,211,136,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),108213.10000000149,box8,yes,I,1,1,3770.5,104442.60000000149,8024,DSST,B,105476.0,106385.0,102615.0,7,160,113
T,8,1,27.562999963760376,2,test,yes,1,2,92437.00003623962,226,153,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),112095.30000000447,box2,yes,I,1,1,3870.10000000149,108225.20000000298,8024,DSST,B,108925.0,110267.0,106397.0,8,160,113
-,9,1,31.245999813079834,1,test,yes,1,1,88754.00018692017,309,158,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),115777.80000000447,box1,yes,I,1,1,3671.10000000149,112106.70000000298,8024,DSST,B,113094.0,113950.0,110279.0,9,160,113
),10,1,35.9469997882843,3,test,yes,1,3,84053.0002117157,182,126,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),120475.60000000149,box3,yes,I,1,1,4686.29999999702,115789.30000000447,8024,DSST,B,117319.0,118647.0,113961.0,10,160,113
T,11,1,38.925999879837036,2,test,yes,1,2,81074.00012016296,265,144,Fri Mar 07 2025 10:53:29 GMT-0600 (Central Standard Time),123459.89999999851,box2,yes,I,1,1,2968.89999999851,120491.0,8024,DSST,B,120736.0,121632.0,118663.0,11,160,113
