acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),-224,-192,73656.0,CFD-BM-250-170-N.jpg,Sam,64,I,None,3015,,3015,,,1,1,4030.7999997138977,-416,-256,69625.2000002861,9010,FN,C,,61916,,,1,192,-320,-224
1,prac,1,1,,340.0,3.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,32,77855.0,CFD-WM-255-219-N.jpg,John,64,I,1,1120,,1120,,,2,1,2140.8999996185303,224,-32,75714.10000038147,9010,FN,C,,67999,,,2,192,320,0
2,prac,1,1,,-317.0,205.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),-224,256,80055.10000038147,CFD-LF-208-127-N.jpg,Tina,64,I,1,1181,,1181,,,3,1,2191.5,-416,192,77863.60000038147,9010,FN,C,,70149,,,3,192,-320,224
3,prac,1,1,,361.0,-224.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,-192,82272.10000038147,CFD-BM-250-170-N.jpg,Sam,64,I,1,1188,,1188,,,4,1,2211.800000190735,224,-256,80060.30000019073,9010,FN,C,,72349,,,4,192,320,-224
4,prac,1,1,,-297.0,-11.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),-224,32,84222.10000038147,CFD-WM-255-219-N.jpg,John,64,I,1,923,,923,,,5,1,1944.1000003814697,-416,-32,82278.0,9010,FN,C,,74566,,,5,192,-320,0
5,prac,1,1,,344.0,224.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,256,86121.5,CFD-LF-208-127-N.jpg,Tina,64,I,1,878,,878,,,6,1,1894.0,224,192,84227.5,9010,FN,C,,76515,,,6,192,320,224
1,prac_test,1,1,m,344.0,224.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,256,111889.10000038147,CFD-BM-250-170-N.jpg,John,64,I,m,1908,,,1908,,2,1,3689.7000002861023,224,192,108199.40000009537,9010,FN,C,,,100482,,1,192,320,224
1,prac_test,1,0,m,344.0,224.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,256,114822.2000002861,CFD-WM-255-219-N.jpg,Sam,64,I,z,1135,,,1135,,1,1,2920.0,224,192,111902.2000002861,9010,FN,C,,,104183,,2,192,320,224
2,prac_test,1,1,z,344.0,224.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),416,256,118955.60000038147,CFD-LF-208-127-N.jpg,Tina,64,I,z,2346,,,2346,,3,1,4118.700000286102,224,192,114836.90000009537,9010,FN,C,,,107116,,3,192,320,224
1,learn,1,1,,-341.0,5.0,Wed Apr 02 2025 17:31:50 GMT-0400 (Eastern Daylight Time),-224,32,150455.2000002861,CFD-WF-229-004-N.jpg,Julie,64,I,1,1865,1865,,,,26,1,2872.5,-416,-32,147582.7000002861,9010,FN,C,139865,,,,1,192,-320,0
