acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),,097_m_f_n_a.png,I,space,16203,1,1,,,9009,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),161786.10000002384,152_y_f_n_a.png,I,m,636,2,1,1551.699999988079,160234.40000003576,9009,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),163486.10000002384,152_y_f_n_a.png,I,z,918,3,1,1687.800000011921,161798.30000001192,9009,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),165335.40000003576,176_o_m_n_a.png,I,m,911,4,1,1837.7000000476837,163497.69999998808,9009,NNB,B,3
4,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),167252.30000001192,126_m_m_n_a.png,I,m,992,5,1,1906.199999988079,165346.10000002384,9009,NNB,B,4
5,prac,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),168785.60000002384,126_m_m_n_a.png,I,z,749,6,1,1522.1000000238419,167263.5,9009,NNB,B,5
6,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),170652.40000003576,086_o_f_n_a.png,I,m,1073,7,1,1857.0,168795.40000003576,9009,NNB,B,6
7,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),172352.0,178_m_m_n_a.png,I,m,766,8,1,1684.0,170668.0,9009,NNB,B,7
8,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),174252.60000002384,097_m_f_n_a.png,I,m,1109,9,1,1893.0,172359.60000002384,9009,NNB,B,8
9,prac,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),175752.60000002384,097_m_f_n_a.png,I,z,708,10,1,1488.300000011921,174264.30000001192,9009,NNB,B,9
10,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),177252.69999998808,176_o_m_n_a.png,I,m,711,11,1,1488.0999999642372,175764.60000002384,9009,NNB,B,10
11,prac,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),179085.30000001192,173_y_f_n_a.png,I,m,863,12,1,1821.1000000238419,177264.19999998808,9009,NNB,B,11
0,test,1,0.0,1-Back,,,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),179085.30000001192,152_y_f_n_a.png,I,space,14170,1,1,1821.1000000238419,177264.19999998808,9009,NNB,B,0
1,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),205735.69999998808,029_m_f_n_a.png,I,m,538,2,1,1557.5,204178.19999998808,9009,NNB,B,1
2,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),207435.69999998808,173_y_f_n_a.png,I,m,667,3,1,1688.8999999761581,205746.80000001192,9009,NNB,B,2
3,test,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),209235.69999998808,173_y_f_n_a.png,I,z,775,4,1,1791.5999999642372,207444.10000002384,9009,NNB,B,3
4,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),211035.80000001192,029_m_f_n_a.png,I,m,767,5,1,1789.699999988079,209246.10000002384,9009,NNB,B,4
5,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),212718.5,176_o_m_n_a.png,I,m,664,6,1,1673.8999999761581,211044.60000002384,9009,NNB,B,5
6,test,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),214402.19999998808,176_o_m_n_a.png,I,z,661,7,1,1676.8999999761581,212725.30000001192,9009,NNB,B,6
7,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),216085.69999998808,126_m_m_n_a.png,I,m,657,8,1,1674.5,214411.19999998808,9009,NNB,B,7
8,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),217885.19999998808,086_o_f_n_a.png,I,m,781,9,1,1790.699999988079,216094.5,9009,NNB,B,8
9,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),219585.5,126_m_m_n_a.png,I,m,679,10,1,1693.8999999761581,217891.60000002384,9009,NNB,B,9
10,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),221219.19999998808,153_y_m_n_a.png,I,m,609,11,1,1625.199999988079,219594.0,9009,NNB,B,10
11,test,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),222969.0,153_y_m_n_a.png,I,z,721,12,1,1741.0,221228.0,9009,NNB,B,11
12,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),224852.10000002384,110_o_f_n_a.png,I,m,859,13,1,1874.6000000238419,222977.5,9009,NNB,B,12
13,test,1,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),226685.19999998808,110_o_f_n_a.png,I,z,799,14,1,1824.5,224860.69999998808,9009,NNB,B,13
14,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),228668.80000001192,013_y_m_n_a.png,I,m,950,15,1,1977.6000000238419,226691.19999998808,9009,NNB,B,14
15,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),230569.10000002384,097_m_f_n_a.png,I,m,870,16,1,1891.800000011921,228677.30000001192,9009,NNB,B,15
16,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),232302.0,065_o_m_n_a.png,I,m,714,17,1,1724.0,230578.0,9009,NNB,B,16
17,test,1,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),234318.80000001192,097_m_f_n_a.png,I,m,997,18,1,2008.1000000238419,232310.69999998808,9009,NNB,B,17
0,test,2,0.0,1-Back,,,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),234318.80000001192,126_m_m_n_a.png,I,space,5020,1,1,2008.1000000238419,232310.69999998808,9009,NNB,B,0
1,test,2,0.0,1-Back,1,m,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),243385.90000003576,029_m_f_n_a.png,I,m,986,2,1,2010.800000011921,241375.10000002384,9009,NNB,B,1
2,test,2,1.0,1-Back,1,z,Tue Feb 18 2025 13:47:41 GMT-0500 (Eastern Standard Time),245185.5,029_m_f_n_a.png,I,z,777,3,1,1792.0999999642372,243393.40000003576,9009,NNB,B,2
