Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),111009.39999999851,O,None,2015,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10826.89999999851,100182.5,7111,yes,SM,C,66.bmp,-120,-120,102672,96644,104689,98657,,,,,1
3,0,0,1,0,1,prac,1,1,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),121156.5,O,m,1329,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10143.5,111013.0,7111,no,SM,C,73.bmp,-120,120,113502,107474,115518,109487,,,,,2
4,0,0,0,1,1,prac,1,0,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),131986.20000000298,O,None,2015,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10826.40000000596,121159.79999999702,7111,no,SM,C,74.bmp,120,120,123649,117621,125665,119634,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),142816.20000000298,O,None,2016,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10826.20000000298,131990.0,7111,yes,SM,C,79.bmp,120,-120,134479,128451,136495,130464,,,,,4
3,0,0,1,0,2,prac,1,1,z,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),153212.8999999985,O,z,1570,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10393.19999999553,142819.70000000298,7111,yes,SM,C,84.bmp,-120,120,145309,139281,147325,141294,,,,,5
1,1,0,0,0,3,prac,1,1,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),163309.79999999702,O,m,1270,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10093.29999999702,153216.5,7111,no,SM,C,89.bmp,-120,-120,155705,149678,157721,151690,,,,,6
2,0,1,0,0,4,prac,1,1,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),173572.8999999985,O,m,1436,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10259.5,163313.3999999985,7111,no,SM,C,90.bmp,120,-120,165802,159775,167819,161787,,,,,7
4,0,0,0,1,5,prac,1,1,z,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),184086.5,O,z,1693,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10509.5,173577.0,7111,yes,SM,C,97.bmp,120,120,176066,170038,178082,172051,,,,,8
4,0,0,0,1,1,test,1,1,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),197965.3999999985,O,m,1421,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9477.89999999851,188487.5,7111,yes,SM,C,100.bmp,120,120,176066,170038,178082,172051,190978.0,184949.0,192994.0,186962.0,1
2,0,1,0,0,2,test,1,1,m,Thu Apr 17 2025 17:46:01 GMT-0500 (Central Daylight Time),207729.1000000015,O,m,1708,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9759.80000000447,197969.29999999702,7111,yes,SM,C,53.bmp,120,-120,176066,170038,178082,172051,200458.0,194431.0,202474.0,196443.0,2
