acc_sum,block,block_c,condition,correct,correct_response,datetime,endtime,flanker,jitter,project,response,response_test_buffer_response,response_test_target_response,response_time,response_time_test_buffer_response,response_time_test_target_response,row_sel,session_number,start_end,starttime,subject_id,target,task,task_vers,time_test_buffer,time_test_buffer_response,time_test_constants,time_test_flanker,time_test_jitter,time_test_logger,time_test_target,time_test_target_response,time_test_variables,trial
0,prac,1,con,0,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),175385.5,banana,800,I,None,,,1815,,,1,2,4874.400000095367,170511.09999990463,9005,banana,NF,C,,,,,,,,,,1
1,prac,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),178102.09999990463,bronze,800,I,m,,,600,,,9,2,2706.699999809265,175395.40000009537,9005,bronze,NF,C,,,,,,,,,,2
2,prac,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),181102.09999990463,cobalt,1100,I,z,,,592,,,4,2,2990.5999999046326,178111.5,9005,raisin,NF,C,,,,,,,,,,3
3,prac,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),184085.2000002861,raisin,1100,I,m,,,569,,,12,2,2970.2000002861023,181115.0,9005,cobalt,NF,C,,,,,,,,,,4
4,prac,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),186668.5,gold,800,I,m,,,476,,,13,2,2574.0,184094.5,9005,gold,NF,C,,,,,,,,,,5
5,prac,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),189335.2000002861,lime,800,I,z,,,549,,,5,2,2655.6000003814697,186679.59999990463,9005,lime,NF,C,,,,,,,,,,6
5,prac,1,inc,0,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),192218.59999990463,lead,1100,I,m,,,479,,,8,2,2872.699999809265,189345.90000009537,9005,plum,NF,C,,,,,,,,,,7
6,prac,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),195035.2000002861,pear,900,I,m,,,612,,,14,2,2806.2000002861023,192229.0,9005,iron,NF,C,,,,,,,,,,8
7,prac,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),197885.40000009537,zinc,1000,I,m,,,543,,,15,2,2839.5,195045.90000009537,9005,zinc,NF,C,,,,,,,,,,9
8,prac,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),200718.59999990463,kiwi,1000,I,z,,,525,,,7,2,2821.199999809265,197897.40000009537,9005,kiwi,NF,C,,,,,,,,,,10
9,prac,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),203485.2000002861,orange,1000,I,z,,,460,,,3,2,2756.1000003814697,200729.09999990463,9005,orange,NF,C,,,,,,,,,,11
10,prac,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),206301.90000009537,iron,900,I,z,,,608,,,6,2,2807.0,203494.90000009537,9005,pear,NF,C,,,,,,,,,,12
11,prac,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),209285.09999990463,plum,1100,I,m,,,568,,,16,2,2971.8999996185303,206313.2000002861,9005,lead,NF,C,,,,,,,,,,13
12,prac,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),211985.09999990463,cherry,900,I,m,,,489,,,10,2,2688.699999809265,209296.40000009537,9005,copper,NF,C,,,,,,,,,,14
12,prac,1,inc,0,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),214668.5,copper,900,I,m,,,477,,,2,2,2674.5999999046326,211993.90000009537,9005,cherry,NF,C,,,,,,,,,,15
13,prac,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),217451.90000009537,silver,1000,I,m,,,478,,,11,2,2774.4000000953674,214677.5,9005,silver,NF,C,,,,,,,,,,16
1,test,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),278304.30000019073,lead,800,I,m,m,None,500,285.0,215.0,121,2,1827.8000001907349,276476.5,9005,lead,NF,C,272865,272865,271322,272132,271323,273150,272649,272649,273150,1
2,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),280435.30000019073,plum,1100,I,m,m,None,488,289.0,199.0,128,2,2125.0,278310.30000019073,9005,lead,NF,C,274981,274982,273156,274265,273157,275281,274782,274782,275281,2
2,test,1,inc,0,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),282285.0,banana,800,I,z,z,None,511,312.0,199.0,77,2,1839.5,280445.5,9005,copper,NF,C,276815,276815,275292,276098,275292,277131,276615,276615,277131,3
3,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),284351.7000002861,kiwi,1000,I,m,m,None,525,326.0,199.0,127,2,2058.1000003814697,282293.59999990463,9005,lead,NF,C,278865,278865,277140,278148,277140,279198,278665,278665,279198,4
4,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),286451.80000019073,orange,1000,I,m,m,None,554,355.0,199.0,95,2,2090.9000000953674,284360.90000009537,9005,cobalt,NF,C,280932,280932,279207,280215,279207,281298,280732,280732,281298,5
5,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),288785.0,lead,1100,I,z,z,None,690,491.0,199.0,64,2,2324.2999997138977,286460.7000002861,9005,plum,NF,C,283132,283132,281307,282415,281307,283631,282932,282932,283631,6
6,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),291018.2000002861,pear,1100,I,z,z,None,597,398.0,199.0,44,2,2221.9000000953674,288796.30000019073,9005,pear,NF,C,285465,285465,283642,284748,283643,285864,285265,285265,285864,7
7,test,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),293084.90000009537,lead,1000,I,m,m,None,529,329.0,200.0,123,2,2058.0,291026.90000009537,9005,lead,NF,C,287598,287598,285873,286882,285873,287931,287398,287398,287931,8
8,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),295285.0,raisin,1100,I,m,m,None,553,354.0,199.0,80,2,2190.699999809265,293094.30000019073,9005,copper,NF,C,289765,289765,287940,289048,287941,290131,289565,289565,290131,9
9,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),297434.90000009537,lime,1000,I,z,z,None,613,414.0,199.0,35,2,2140.800000190735,295294.09999990463,9005,lime,NF,C,291865,291865,290140,291148,290141,292281,291665,291665,292281,10
10,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),299418.2000002861,pear,900,I,m,m,None,548,349.0,199.0,126,2,1969.9000000953674,297448.30000019073,9005,lead,NF,C,293914,293914,292294,293199,292295,294264,293715,293715,294264,11
11,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),301618.30000019073,cherry,900,I,z,z,None,755,540.0,215.0,10,2,2188.800000190735,299429.5,9005,cherry,NF,C,295915,295915,294276,295182,294276,296464,295699,295699,296464,12
12,test,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),303401.59999990463,iron,800,I,m,m,None,449,249.0,200.0,105,2,1774.5999999046326,301627.0,9005,iron,NF,C,297998,297998,296473,297282,296474,298248,297798,297798,298248,13
13,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),305551.59999990463,zinc,1000,I,z,z,None,608,409.0,199.0,47,2,2141.2999997138977,303410.30000019073,9005,pear,NF,C,299982,299982,298256,299265,298257,300398,299782,299782,300398,14
14,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),307634.90000009537,kiwi,1000,I,z,z,None,538,339.0,199.0,51,2,2073.0,305561.90000009537,9005,kiwi,NF,C,302132,302132,300408,301415,300408,302481,301932,301932,302481,15
15,test,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),309885.09999990463,bronze,1100,I,m,m,None,611,412.0,199.0,68,2,2239.5,307645.59999990463,9005,bronze,NF,C,304315,304315,302492,303598,302492,304731,304115,304115,304731,16
16,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),312035.0,orange,1000,I,z,z,None,604,405.0,199.0,19,2,2141.0,309894.0,9005,orange,NF,C,306465,306465,304740,305748,304741,306881,306265,306265,306881,17
17,test,1,inc,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),313868.0,lime,800,I,m,m,None,478,279.0,199.0,101,2,1818.4000000953674,312049.59999990463,9005,gold,NF,C,308431,308431,306896,307715,306897,308714,308231,308231,308714,18
18,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),316085.0,zinc,1000,I,z,z,None,671,471.0,200.0,63,2,2203.4000000953674,313881.59999990463,9005,plum,NF,C,310448,310448,308728,309732,308729,310931,310248,310248,310931,19
19,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),318001.5,bronze,800,I,z,z,None,573,374.0,199.0,5,2,1908.2999997138977,316093.2000002861,9005,banana,NF,C,312465,312465,310939,311748,310940,312848,312265,312265,312848,20
20,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),319918.30000019073,banana,900,I,z,z,None,476,277.0,199.0,2,2,1907.2000002861023,318011.09999990463,9005,banana,NF,C,314482,314482,312857,313765,312858,314764,314282,314282,314764,21
21,test,1,con,1,m,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),322068.40000009537,iron,1100,I,m,m,None,504,305.0,199.0,108,2,2138.800000190735,319929.59999990463,9005,iron,NF,C,316598,316598,314776,315882,314776,316914,316398,316398,316914,22
22,test,1,con,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),324385.0,cherry,1100,I,z,z,None,674,475.0,199.0,12,2,2307.5999999046326,322077.40000009537,9005,cherry,NF,C,318748,318748,316923,318032,316924,319231,318549,318549,319231,23
23,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),326318.2000002861,copper,900,I,z,z,None,493,294.0,199.0,14,2,1923.7000002861023,324394.5,9005,cherry,NF,C,320865,320865,319241,320148,319241,321164,320665,320665,321164,24
24,test,1,inc,1,z,Wed Mar 26 2025 10:16:26 GMT-0400 (Eastern Daylight Time),328385.0,copper,900,I,z,z,None,624,425.0,199.0,30,2,2057.0,326328.0,9005,raisin,NF,C,322798,322798,321174,322081,321174,323231,322598,322599,323231,25
