acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),-224,-192,60049.39999999944,CFD-BM-204-003-N.jpg,Sam,64,I,None,3015,,3015,,,1,2,4017.399999999441,-416,-256,56032.0,8006,FN,A,,49990,,,1,192,-320,-224
1,prac,1,1,,339.0,24.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,32,64114.39999999944,CFD-WM-012-001-N.jpg,John,64,I,1,1000,,1000,,,2,2,2029.2999999998137,224,-32,62085.09999999963,8006,FN,A,,56055,,,2,192,320,0
2,prac,1,1,,-313.0,235.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),-224,256,66180.39999999944,CFD-LF-249-132-N.jpg,Tina,64,I,1,1046,,1046,,,3,2,2063.899999999441,-416,192,64116.5,8006,FN,A,,58088,,,3,192,-320,224
3,prac,1,1,,314.0,-222.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,-192,68179.79999999981,CFD-BM-204-003-N.jpg,Sam,64,I,1,979,,979,,,4,2,1997.5,224,-256,66182.29999999981,8006,FN,A,,60155,,,4,192,320,-224
4,prac,1,1,,-268.0,-2.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),-224,32,70362.69999999925,CFD-WM-012-001-N.jpg,John,64,I,1,1157,,1157,,,5,2,2181.0,-416,-32,68181.69999999925,8006,FN,A,,62153,,,5,192,-320,0
5,prac,1,1,,353.0,231.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,256,72028.59999999963,CFD-LF-249-132-N.jpg,Tina,64,I,1,638,,638,,,6,2,1664.2999999998137,224,192,70364.29999999981,8006,FN,A,,64336,,,6,192,320,224
1,prac_test,1,1,z,353.0,231.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,256,108100.89999999944,CFD-LF-249-132-N.jpg,Tina,64,I,z,1992,,,1992,,3,2,3766.7000000001863,224,192,104334.19999999925,8006,FN,A,,,98294,,1,192,320,224
1,prac_test,1,0,m,353.0,231.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,256,111733.0,CFD-WM-012-001-N.jpg,Sam,64,I,z,1843,,,1843,,1,2,3628.9000000003725,224,192,108104.09999999963,8006,FN,A,,,102075,,2,192,320,224
2,prac_test,1,1,m,353.0,231.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,256,115398.59999999963,CFD-BM-204-003-N.jpg,John,64,I,m,1875,,,1875,,2,2,3662.4000000003725,224,192,111736.19999999925,8006,FN,A,,,105707,,3,192,320,224
1,learn,1,1,,-302.0,-231.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),-224,-192,132560.0,CFD-LF-226-174-N.jpg,Cindy,64,I,1,1526,1526,,,,43,2,2547.600000000559,-416,-256,130012.39999999944,8006,FN,A,123984,,,,1,192,-320,-224
2,learn,1,1,,325.0,0.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,32,134742.5,CFD-BM-203-001-N.jpg,Brian,64,I,1,1153,1153,,,,5,2,2180.2000000001863,224,-32,132562.2999999998,8006,FN,A,126533,,,,2,192,320,0
3,learn,1,1,,-303.0,215.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),-224,256,136725.09999999963,CFD-LM-200-045-N.jpg,Peter,64,I,1,955,955,,,,33,2,1980.7000000001863,-416,192,134744.39999999944,8006,FN,A,128716,,,,3,192,-320,224
4,learn,1,1,,336.0,222.0,Thu Dec 12 2024 17:18:50 GMT-0600 (Central Standard Time),416,256,138591.39999999944,CFD-LF-255-088-N.jpg,Helen,64,I,1,836,836,,,,48,2,1864.0999999996275,224,192,136727.2999999998,8006,FN,A,130698,,,,4,192,320,224
