Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,282,145,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),,box1,yes,I,1,1,,,9008,DSST,C,,,,0,160,113
-,1,1,0.0,1,prac,yes,1,1,120000.0,304,138,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),62014.20000076294,box1,yes,I,1,1,3955.8999996185303,58058.30000114441,9008,DSST,C,,,,1,160,113
+,2,1,0.0,9,prac,yes,1,9,120000.0,278,144,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),67364.0,box9,yes,I,1,1,4567.0,62797.0,9008,DSST,C,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,271,140,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),72746.80000114441,box3,yes,I,1,1,4597.800001144409,68149.0,9008,DSST,C,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,373,143,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),77297.40000152588,box2,yes,I,1,1,3755.6000003814697,73541.80000114441,9008,DSST,C,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,277,148,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),82464.0,box8,yes,I,1,1,4374.39999961853,78089.60000038147,9008,DSST,C,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,271,139,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),87580.70000076294,box7,yes,I,1,1,4334.10000038147,83246.60000038147,9008,DSST,C,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,319,143,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),92280.70000076294,box6,yes,I,1,1,3910.7999992370605,88369.90000152588,9008,DSST,C,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,297,144,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),97447.30000114441,box4,yes,I,1,1,4384.60000038147,93062.70000076294,9008,DSST,C,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,274,131,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),101181.0,box5,yes,I,1,1,2934.2999992370605,98246.70000076294,9008,DSST,C,,,,9,160,113
T,1,1,4.164000034332275,2,test,yes,1,2,115835.99996566772,294,147,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),120580.70000076294,box2,yes,I,1,1,4136.39999961853,116444.30000114441,9008,DSST,C,117392.0,118894.0,114757.0,1,160,113
-,2,1,7.2769999504089355,1,test,yes,1,1,112723.00004959106,331,143,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),123697.40000152588,box1,yes,I,1,1,3089.800001144409,120607.60000038147,9008,DSST,C,120974.0,122010.0,118921.0,2,160,113
),3,1,11.996000051498413,3,test,yes,1,3,108003.99994850159,281,152,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),128414.30000114441,box3,yes,I,1,1,4693.0,123721.30000114441,9008,DSST,C,125691.0,126727.0,122034.0,3,160,113
^,4,1,15.707000017166138,7,test,yes,1,7,104292.99998283386,245,152,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),132114.0,box7,yes,I,1,1,3673.8999996185303,128440.10000038147,9008,DSST,C,129490.0,130427.0,126753.0,4,160,113
T,5,1,19.09500002861023,2,test,yes,1,2,100904.99997138977,347,148,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),135514.0,box2,yes,I,1,1,3361.699998855591,132152.3000011444,9008,DSST,C,132851.0,133827.0,130465.0,5,160,113
L,6,1,22.342000007629395,4,test,yes,1,4,97657.9999923706,285,139,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),138763.70000076294,box4,yes,I,1,1,3224.7000007629395,135539.0,9008,DSST,C,136150.0,137077.0,133852.0,6,160,113
X,7,1,26.194000005722046,8,test,yes,1,8,93805.99999427795,312,152,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),142613.8000011444,box8,yes,I,1,1,3827.0,138786.8000011444,9008,DSST,C,139857.0,140927.0,137100.0,7,160,113
T,8,1,30.796000003814697,2,test,yes,1,2,89203.9999961853,231,141,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),147214.10000038147,box2,yes,I,1,1,4576.699998855591,142637.40000152588,9008,DSST,C,144556.0,145527.0,140950.0,8,160,113
-,9,1,34.11299991607666,1,test,yes,1,1,85887.00008392334,289,141,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),150530.5,box1,yes,I,1,1,3291.0,147239.5,9008,DSST,C,147887.0,148843.0,145552.0,9,160,113
),10,1,37.21300005912781,3,test,yes,1,3,82786.99994087219,348,147,Mon Jan 27 2025 11:28:06 GMT-0500 (Eastern Standard Time),153630.8000011444,box3,yes,I,1,1,3076.2000007629395,150554.60000038147,9008,DSST,C,151040.0,151944.0,148868.0,10,160,113
