acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),34167.09999999404,I,z,2859,,,2,yes,2,4378.0999999940395,29789.0,NBGFSM,NBGFSM,8008,LC,C,,,1
2,1,0.0,prac,1,m,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),36899.0,I,m,1203,,,1,no,2,2727.0,34172.0,RNV,FNV,8008,LC,C,,,2
3,1,0.0,prac,1,m,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),40415.0,I,m,1983,,,3,no,2,3511.10000000149,36903.89999999851,QHZXPC,QHZWPC,8008,LC,C,,,3
4,1,0.0,prac,1,z,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),43730.59999999404,I,z,1789,,,4,yes,2,3311.39999999851,40419.19999999553,RSM,RSM,8008,LC,C,,,4
5,1,0.0,prac,1,m,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),47579.29999999702,I,m,2312,,,5,no,2,3844.10000000149,43735.19999999553,LNDPRSKQB,LNDPRSJQB,8008,LC,C,,,5
5,1,0.0,prac,0,z,30000.0,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),52178.09999999404,I,m,3072,,,6,yes,2,4594.5,47583.59999999404,CSDBFPHXZ,CSDBFPHXZ,8008,LC,C,,,6
1,1,1.2330000400543213,test,1,m,28766.99995994568,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),61775.19999999553,I,m,1215,1215,,1,no,2,1230.2999999970198,60544.89999999851,HCF,RCF,8008,LC,C,58096,,1
2,1,3.4160001277923584,test,1,m,26583.99987220764,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),63957.79999999702,I,m,2165,2165,,2,no,2,2179.10000000149,61778.69999999553,QTPRJX,QTPNJX,8008,LC,C,59330,,2
3,1,5.948000192642212,test,1,m,24051.999807357788,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),66490.59999999404,I,m,2511,2511,,3,no,2,2529.5999999940395,63961.0,MZDYGVGKQ,MZDYGLBKQ,8008,LC,C,61512,,3
4,1,7.164000034332275,test,1,m,22835.999965667725,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),67706.39999999851,I,m,1202,1202,,4,no,2,1212.6000000014901,66493.79999999702,FQTNMK,JQTNMK,8008,LC,C,64045,,4
5,1,8.730000019073486,test,1,z,21269.999980926514,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),69272.79999999702,I,z,1546,1546,,5,yes,2,1563.2000000029802,67709.59999999404,CLJ,CLJ,8008,LC,C,65261,,5
6,1,10.28000020980835,test,1,m,19719.99979019165,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),70822.09999999404,I,m,1540,1540,,6,no,2,1546.1999999955297,69275.89999999851,JGDMNSVPW,JGZMNSVPW,8008,LC,C,66827,,6
7,1,16.444000005722046,test,1,z,13555.999994277954,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),76986.69999999553,I,z,6158,6158,,7,yes,2,6161.19999999553,70825.5,FPTVHKCBJ,FPTVHKCBJ,8008,LC,C,68377,,7
8,1,17.5770001411438,test,1,m,12422.999858856201,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),78119.79999999702,I,m,1114,1114,,8,no,2,1129.8999999985099,76989.89999999851,XRPZBS,ZRPBDH,8008,LC,C,74541,,8
9,1,18.677000045776367,test,1,m,11322.999954223633,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),79219.59999999404,I,m,1093,1093,,9,no,2,1096.6999999955297,78122.89999999851,ZSQ,ZSP,8008,LC,C,75674,,9
10,1,20.89300012588501,test,1,z,9106.99987411499,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),81435.5,I,z,2209,2209,,10,yes,2,2212.7000000029802,79222.79999999702,MPZRXL,MPZRXL,8008,LC,C,76774,,10
11,1,22.06000018119812,test,1,m,7939.99981880188,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),82602.09999999404,I,m,1153,1153,,11,no,2,1163.3999999985099,81438.69999999553,KJH,KRH,8008,LC,C,78990,,11
12,1,26.85800004005432,test,1,z,3141.9999599456787,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),87400.29999999702,I,z,4779,4779,,12,yes,2,4795.29999999702,82605.0,SMNHVTFCB,SMNHVTFCB,8008,LC,C,80156,,12
12,1,30.007000207901,test,0,z,-7.000207901000977,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),90549.5,I,None,3144,3144,,13,yes,2,3146.3000000044703,87403.19999999553,KJWTQF,KJWTQF,8008,LC,C,84954,,13
1,2,5.015000104904175,test,1,z,24984.999895095825,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),97830.29999999702,I,z,5006,,5006.0,1,yes,2,10427.10000000149,87403.19999999553,PRDBZTYFN,PRDBZTYFN,8008,LC,C,,90369.0,1
2,2,8.147000074386597,test,1,m,21852.999925613403,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),100962.39999999851,I,m,3126,,3126.0,2,no,2,13559.20000000298,87403.19999999553,NCWJDZ,NCMJDZ,8008,LC,C,,95385.0,2
3,2,9.164000034332275,test,1,m,20835.999965667725,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),101979.5,I,m,1011,,1011.0,3,no,2,14576.30000000447,87403.19999999553,KHW,KBW,8008,LC,C,,98516.0,3
4,2,12.263000011444092,test,1,m,17736.99998855591,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),105078.19999999553,I,m,3081,,3081.0,4,no,2,17675.0,87403.19999999553,ZRBGMF,ZRBCMF,8008,LC,C,,99534.0,4
5,2,13.562000036239624,test,1,m,16437.999963760376,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),106377.79999999702,I,m,1278,,1278.0,5,no,2,18974.60000000149,87403.19999999553,BTH,BYH,8008,LC,C,,102633.0,5
6,2,16.312000036239624,test,1,z,13687.999963760376,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),109126.89999999851,I,z,2731,,2731.0,6,yes,2,21723.70000000298,87403.19999999553,XWKQRYCNZ,XWKQRYCNZ,8008,LC,C,,103932.0,6
7,2,19.361000061035156,test,1,z,10638.999938964844,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),112175.79999999702,I,z,3030,,3030.0,7,yes,2,24772.60000000149,87403.19999999553,HNPDLK,HNPDLK,8008,LC,C,,106681.0,7
8,2,21.443000078201294,test,1,m,8556.999921798706,Thu Jan 09 2025 14:43:02 GMT-0600 (Central Standard Time),114258.5,I,m,2069,,2069.0,8,no,2,26855.30000000447,87403.19999999553,WMQTRSGLZ,WMQTRZGLZ,8008,LC,C,,109730.0,8
