acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),-224,-192,123203.89999961853,CFD-BM-224-073-N.jpg,Sam,64,I,None,3015,,3015,,,1,1,4024.0,-416,-256,119179.89999961853,9014,FN,B,,51581,,,1,192,-320,-224
1,prac,1,1,,355.0,9.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,32,127403.5999994278,CFD-WM-227-099-N.jpg,John,64,I,1,1105,,1105,,,2,1,2120.5999994277954,224,-32,125283.0,9014,FN,B,,57680,,,2,192,320,0
2,prac,1,1,,-320.0,233.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),-224,256,129420.0999994278,CFD-LF-232-199-N.jpg,Tina,64,I,1,987,,987,,,3,1,2009.3999996185303,-416,192,127410.69999980927,9014,FN,B,,59814,,,3,192,-320,224
3,prac,1,1,,341.0,-238.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,-192,132153.39999961853,CFD-BM-224-073-N.jpg,Sam,64,I,1,1707,,1707,,,4,1,2727.699999809265,224,-256,129425.69999980927,9014,FN,B,,61830,,,4,192,320,-224
4,prac,1,1,,-302.0,-16.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),-224,32,134103.5999994278,CFD-WM-227-099-N.jpg,John,64,I,1,925,,925,,,5,1,1945.0999994277954,-416,-32,132158.5,9014,FN,B,,64564,,,5,192,-320,0
5,prac,1,1,,360.0,225.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,256,135920.0,CFD-LF-232-199-N.jpg,Tina,64,I,1,783,,783,,,6,1,1810.9000005722046,224,192,134109.0999994278,9014,FN,B,,66514,,,6,192,320,224
0,prac_test,1,0,m,360.0,225.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,256,179870.5999994278,CFD-BM-224-073-N.jpg,John,64,I,None,4016,,,4016,,2,1,5019.39999961853,224,192,174851.19999980927,9014,FN,B,,,107246,,1,192,320,224
0,prac_test,1,0,m,360.0,225.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,256,184920.0999994278,CFD-WM-227-099-N.jpg,Sam,64,I,z,3267,,,3267,,1,1,5035.0,224,192,179885.0999994278,9014,FN,B,,,112280,,2,192,320,224
1,prac_test,1,1,z,360.0,225.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),416,256,189486.69999980927,CFD-LF-232-199-N.jpg,Tina,64,I,z,2772,,,2772,,3,1,4552.10000038147,224,192,184934.5999994278,9014,FN,B,,,117331,,3,192,320,224
0,prac,2,0,,360.0,225.0,Wed Apr 16 2025 14:26:07 GMT-0400 (Eastern Daylight Time),-224,-192,197603.30000019073,CFD-BM-224-073-N.jpg,Sam,64,I,None,3003,,3003,2772,,1,1,4021.4000005722046,-416,-256,193581.89999961853,9014,FN,B,,125981,117331,,1,192,-320,-224
