acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),52687.39999999106,CFD-BM-029-026-HC.jpg,1500,solid,O,m,1459,3,1,3765.0999999940395,48922.29999999702,7096,ATS,A,1
2,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),56718.79999999702,CFD-WM-013-015-A.jpg,1900,solid,O,z,1319,8,1,7796.5,48922.29999999702,7096,ATS,A,2
3,prac,1,A,haborder.png,1,m,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),60484.59999999404,CFD-BF-028-020-HC.jpg,2000,solid,O,m,981,5,1,11562.29999999702,48922.29999999702,7096,ATS,A,3
4,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),63016.69999998808,CFD-WF-019-015-A.jpg,1000,solid,O,z,740,12,1,14094.39999999106,48922.29999999702,7096,ATS,A,4
5,prac,1,A,haborder.png,1,m,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),66315.5,CFD-BM-017-052-HC.jpg,1700,solid,O,m,812,1,1,17393.20000000298,48922.29999999702,7096,ATS,A,5
6,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),68915.19999998808,CFD-BF-023-013-A.jpg,1000,solid,O,z,817,4,1,19992.89999999106,48922.29999999702,7096,ATS,A,6
7,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),72098.19999998808,CFD-WF-003-014-A.jpg,1600,solid,O,z,789,10,1,23175.89999999106,48922.29999999702,7096,ATS,A,7
8,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),75378.09999999404,CFD-BM-005-010-A.jpg,1600,solid,O,z,887,2,1,26455.79999999702,48922.29999999702,7096,ATS,A,8
9,prac,1,A,haborder.png,1,z,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),78046.0,CFD-BF-039-039-A.jpg,1200,solid,O,z,686,6,1,29123.70000000298,48922.29999999702,7096,ATS,A,9
10,prac,1,A,haborder.png,1,m,Fri Mar 28 2025 10:44:07 GMT-0500 (Central Daylight Time),81244.19999998808,CFD-WM-006-013-HC.jpg,1700,solid,O,m,704,9,1,32321.89999999106,48922.29999999702,7096,ATS,A,10
