acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),43134.5,CFD-BF-039-039-A.jpg,1200,solid,I,z,880,6,1,2850.3000000044703,40284.19999999553,8031,ATS,A,1
2,prac,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),46216.39999999851,CFD-WF-017-016-HC.jpg,1500,solid,I,m,787,11,1,5932.20000000298,40284.19999999553,8031,ATS,A,2
3,prac,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),49079.89999999851,CFD-WM-004-005-HC.jpg,1400,solid,I,m,677,7,1,8795.70000000298,40284.19999999553,8031,ATS,A,3
3,prac,1,A,haborder.png,0,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),53364.79999999702,CFD-BF-028-020-HC.jpg,2000,solid,I,None,1501,5,1,13080.60000000149,40284.19999999553,8031,ATS,A,4
4,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),56662.5,CFD-BM-005-010-A.jpg,1600,solid,I,z,912,2,1,16378.30000000447,40284.19999999553,8031,ATS,A,5
5,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),59759.0,CFD-WF-003-014-A.jpg,1600,solid,I,z,711,10,1,19474.80000000447,40284.19999999553,8031,ATS,A,6
6,prac,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),62927.59999999404,CFD-BM-017-052-HC.jpg,1700,solid,I,m,666,1,1,22643.39999999851,40284.19999999553,8031,ATS,A,7
7,prac,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),66076.59999999404,CFD-WM-006-013-HC.jpg,1700,solid,I,m,642,9,1,25792.39999999851,40284.19999999553,8031,ATS,A,8
8,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),69641.59999999404,CFD-WM-013-015-A.jpg,1900,solid,I,z,868,8,1,29357.39999999851,40284.19999999553,8031,ATS,A,9
9,prac,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),72806.29999999702,CFD-BM-029-026-HC.jpg,1500,solid,I,m,862,3,1,32522.10000000149,40284.19999999553,8031,ATS,A,10
10,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),75456.59999999404,CFD-WF-019-015-A.jpg,1000,solid,I,z,861,12,1,35172.39999999851,40284.19999999553,8031,ATS,A,11
11,prac,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),78155.09999999404,CFD-BF-023-013-A.jpg,1000,solid,I,z,916,4,1,37870.89999999851,40284.19999999553,8031,ATS,A,12
0,prac,1,B,mfborder.png,0,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),96549.39999999851,CFD-WF-017-016-HC.jpg,1000,dash,I,None,1516,12,1,3298.8000000044703,93250.59999999404,8031,ATS,A,1
1,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),100415.89999999851,CFD-BM-005-010-A.jpg,2000,dash,I,m,1094,5,1,7165.30000000447,93250.59999999404,8031,ATS,A,2
2,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),103497.19999999553,CFD-WM-019-013-A.jpg,1200,dash,I,m,1093,6,1,10246.60000000149,93250.59999999404,8031,ATS,A,3
3,prac,1,B,mfborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),106297.29999999702,CFD-BF-023-013-A.jpg,1000,dash,I,z,1011,4,1,13046.70000000298,93250.59999999404,8031,ATS,A,4
4,prac,1,B,mfborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),109261.69999999553,CFD-BF-010-005-HC.jpg,1500,dash,I,z,654,3,1,16011.10000000149,93250.59999999404,8031,ATS,A,5
5,prac,1,B,mfborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),112095.09999999404,CFD-BF-028-020-HC.jpg,1400,dash,I,z,646,7,1,18844.5,93250.59999999404,8031,ATS,A,6
6,prac,1,B,mfborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),115460.89999999851,CFD-WF-002-008-HC.jpg,1900,dash,I,z,682,8,1,22210.30000000447,93250.59999999404,8031,ATS,A,7
7,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),118839.39999999851,CFD-WM-013-015-A.jpg,1700,dash,I,m,893,9,1,25588.80000000447,93250.59999999404,8031,ATS,A,8
8,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),122493.29999999702,CFD-BM-029-026-HC.jpg,1700,dash,I,m,1160,1,1,29242.70000000298,93250.59999999404,8031,ATS,A,9
9,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),125658.0,CFD-BM-010-019-A.jpg,1600,dash,I,m,776,2,1,32407.40000000596,93250.59999999404,8031,ATS,A,10
10,prac,1,B,mfborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),128856.5,CFD-WM-006-013-HC.jpg,1600,dash,I,m,814,10,1,35605.90000000596,93250.59999999404,8031,ATS,A,11
11,prac,1,B,mfborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),131854.3999999985,CFD-WF-003-014-A.jpg,1500,dash,I,z,717,11,1,38603.80000000447,93250.59999999404,8031,ATS,A,12
0,test,1,A,haborder.png,0,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),148232.79999999702,CFD-BF-028-020-HC.jpg,2000,solid,I,None,1514,5,1,3531.7999999970198,144701.0,8031,ATS,A,1
1,test,1,A,haborder.png,1,m,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),150498.29999999702,CFD-WF-017-016-HC.jpg,1500,solid,I,m,737,11,1,5797.29999999702,144701.0,8031,ATS,A,2
2,test,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),152765.5,CFD-WF-003-014-A.jpg,1600,solid,I,z,632,10,1,8064.5,144701.0,8031,ATS,A,3
3,test,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),154729.69999999553,CFD-BF-039-039-A.jpg,1200,solid,I,z,733,6,1,10028.69999999553,144701.0,8031,ATS,A,4
4,test,1,A,haborder.png,1,z,Fri Feb 21 2025 09:47:58 GMT-0600 (Central Standard Time),156381.29999999702,CFD-BF-023-013-A.jpg,1000,solid,I,z,626,4,1,11680.29999999702,144701.0,8031,ATS,A,5
