acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),52442.60000000149,I,m,1949,,,2,no,1,3478.5,48964.10000000149,practrial2.png,practrial2b.png,8000,PC,B,,,1
2,1,0.0,prac,1,z,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),54958.5,I,z,978,,,1,yes,1,2510.7000000029802,52447.79999999702,practrial1.png,practrial1.png,8000,PC,B,,,2
2,1,0.0,prac,0,m,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),57657.60000000149,I,z,1167,,,6,no,1,2695.8000000044703,54961.79999999702,practrial6.png,practrial6b.png,8000,PC,B,,,3
3,1,0.0,prac,1,z,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),61572.79999999702,I,z,2380,,,5,yes,1,3911.60000000149,57661.19999999553,practrial5.png,practrial5.png,8000,PC,B,,,4
4,1,0.0,prac,1,m,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),64622.0,I,m,1520,,,4,no,1,3044.89999999851,61577.10000000149,practrial4.png,practrial4b.png,8000,PC,B,,,5
5,1,0.0,prac,1,z,30000.0,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),67405.60000000149,I,z,1263,,,3,yes,1,2779.60000000149,64626.0,practrial3.png,practrial3.png,8000,PC,B,,,6
1,1,1.5989999771118164,test,1,z,28401.000022888184,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),83599.29999999702,I,z,1589,1589,,1,yes,1,1594.8999999985099,82004.39999999851,test1trial1.png,test1trial1.png,8000,PC,B,76786,,1
2,1,2.615999937057495,test,1,m,27384.000062942505,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),84615.89999999851,I,m,1007,1007,,2,no,1,1013.2999999970198,83602.60000000149,test1trial2.png,test1trial2b.png,8000,PC,B,78384,,2
3,1,4.582000017166138,test,1,z,25417.999982833862,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),86582.0,I,z,1950,1950,,3,yes,1,1963.1000000014901,84618.89999999851,test1trial3.png,test1trial3.png,8000,PC,B,79400,,3
4,1,5.615999937057495,test,1,m,24384.000062942505,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),87615.89999999851,I,m,1024,1024,,4,no,1,1031.0,86584.89999999851,test1trial4.png,test1trial4b.png,8000,PC,B,81367,,4
5,1,7.265000104904175,test,1,z,22734.999895095825,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),89264.5,I,z,1631,1631,,5,yes,1,1645.8000000044703,87618.69999999553,test1trial5.png,test1trial5.png,8000,PC,B,82400,,5
6,1,8.46399998664856,test,1,m,21536.00001335144,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),90463.89999999851,I,m,1182,1182,,6,no,1,1196.7000000029802,89267.19999999553,test1trial6.png,test1trial6b.png,8000,PC,B,84049,,6
7,1,10.147000074386597,test,1,z,19852.999925613403,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),92146.69999999553,I,z,1670,1670,,7,yes,1,1679.6999999955297,90467.0,test1trial7.png,test1trial7.png,8000,PC,B,85249,,7
8,1,12.328999996185303,test,1,m,17671.000003814697,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),94329.29999999702,I,m,2164,2164,,8,no,1,2179.60000000149,92149.69999999553,test1trial8.png,test1trial8b.png,8000,PC,B,86931,,8
9,1,14.078999996185303,test,1,z,15921.000003814697,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),96078.89999999851,I,z,1741,1741,,9,yes,1,1746.5,94332.39999999851,test1trial9.png,test1trial9.png,8000,PC,B,89114,,9
10,1,15.146000146865845,test,1,m,14853.999853134155,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),97146.39999999851,I,m,1048,1048,,10,no,1,1064.6000000014901,96081.79999999702,test1trial10.png,test1trial10b.png,8000,PC,B,90863,,10
11,1,16.49500012397766,test,1,z,13504.999876022339,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),98494.89999999851,I,z,1332,1332,,11,yes,1,1345.5,97149.39999999851,test1trial11.png,test1trial11.png,8000,PC,B,91931,,11
11,1,18.39400005340576,test,0,m,11605.999946594238,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),100394.39999999851,I,z,1896,1896,,12,no,1,1896.7000000029802,98497.69999999553,test1trial12.png,test1trial12b.png,8000,PC,B,93279,,12
12,1,19.460999965667725,test,1,m,10539.000034332275,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),101460.69999999553,I,m,1060,1060,,13,no,1,1063.5999999940395,100397.10000000149,test1trial13.png,test1trial13b.png,8000,PC,B,95179,,13
13,1,20.860000133514404,test,1,m,9139.999866485596,Wed Sep 18 2024 10:10:40 GMT-0500 (Central Daylight Time),102860.10000000149,I,m,1394,1394,,14,no,1,1396.4000000059605,101463.69999999553,test1trial14.png,test1trial14b.png,8000,PC,B,96245,,14
