acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
0,1,0.0,prac,0,m,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),42638.0,I,z,2170,,,6,no,3,3695.100000000559,38942.89999999944,practrial6.png,practrial6b.png,8000,PC,C,,,1
1,1,0.0,prac,1,z,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),47269.700000000186,I,z,3095,,,3,yes,3,4627.300000000745,42642.39999999944,practrial3.png,practrial3.png,8000,PC,C,,,2
2,1,0.0,prac,1,m,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),50685.5,I,m,1880,,,4,no,3,3412.5,47273.0,practrial4.png,practrial4b.png,8000,PC,C,,,3
3,1,0.0,prac,1,m,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),53500.89999999944,I,m,1280,,,2,no,3,2811.899999999441,50689.0,practrial2.png,practrial2b.png,8000,PC,C,,,4
4,1,0.0,prac,1,z,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),57549.59999999963,I,z,2521,,,5,yes,3,4044.899999999441,53504.700000000186,practrial5.png,practrial5.png,8000,PC,C,,,5
5,1,0.0,prac,1,z,30000.0,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),61198.5,I,z,2113,,,1,yes,3,3645.0,57553.5,practrial1.png,practrial1.png,8000,PC,C,,,6
1,1,2.1509997844696045,test,1,z,27849.000215530396,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),72063.29999999981,I,z,2134,2134,,1,yes,3,2148.4000000003725,69914.89999999944,test1trial1.png,test1trial1.png,8000,PC,C,67625,,1
2,1,3.2659997940063477,test,1,m,26734.000205993652,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),73178.59999999963,I,m,1095,1095,,2,no,3,1112.0,72066.59999999963,test1trial2.png,test1trial2b.png,8000,PC,C,69776,,2
3,1,5.165999889373779,test,1,z,24834.00011062622,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),75077.89999999944,I,z,1884,1884,,3,yes,3,1896.3999999994412,73181.5,test1trial3.png,test1trial3.png,8000,PC,C,70891,,3
4,1,6.364999771118164,test,1,m,23635.000228881836,Wed Mar 12 2025 16:50:38 GMT-0500 (Central Daylight Time),76277.39999999944,I,m,1192,1192,,4,no,3,1196.7999999998137,75080.59999999963,test1trial4.png,test1trial4b.png,8000,PC,C,72791,,4
