Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,236,132,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),,box1,yes,I,1,1,,,8031,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,204,154,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),38410.29999999702,box8,yes,I,1,1,3464.1999999955297,34946.10000000149,8031,DSST,A,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,195,142,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),42591.89999999851,box5,yes,I,1,1,3404.60000000149,39187.29999999702,8031,DSST,A,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,175,127,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),46325.20000000298,box2,yes,I,1,1,2957.60000000149,43367.60000000149,8031,DSST,A,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,334,154,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),49990.20000000298,box3,yes,I,1,1,2889.60000000149,47100.60000000149,8031,DSST,A,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,194,144,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),54123.20000000298,box7,yes,I,1,1,3357.8000000044703,50765.39999999851,8031,DSST,A,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,213,130,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),57318.29999999702,box4,yes,I,1,1,2420.0,54898.29999999702,8031,DSST,A,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,262,151,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),61987.79999999702,box9,yes,I,1,1,3893.7999999970198,58094.0,8031,DSST,A,,,,7,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,193,119,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),65385.29999999702,box1,yes,I,1,1,2625.7999999970198,62759.5,8031,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,236,119,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),69417.10000000149,box6,yes,I,1,1,3258.60000000149,66158.5,8031,DSST,A,,,,9,160,113
T,1,1,2.8919999599456787,2,test,yes,1,2,117108.00004005432,219,125,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),80096.60000000149,box2,yes,I,1,1,2874.89999999851,77221.70000000298,8031,DSST,A,75618.0,76410.0,73536.0,1,160,113
-,2,1,5.772000074386597,1,test,yes,1,1,114227.9999256134,235,131,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),82979.60000000149,box1,yes,I,1,1,2867.8000000044703,80111.79999999702,8031,DSST,A,78634.0,79294.0,76426.0,2,160,113
),3,1,8.908999919891357,3,test,yes,1,3,111091.00008010864,255,127,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),86111.89999999851,box3,yes,I,1,1,3118.0,82993.89999999851,8031,DSST,A,81735.0,82426.0,79308.0,3,160,113
^,4,1,11.924999952316284,7,test,yes,1,7,108075.00004768372,209,131,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),89128.0,box7,yes,I,1,1,2999.60000000149,86128.39999999851,8031,DSST,A,84918.0,85442.0,82442.0,4,160,113
T,5,1,15.038000106811523,2,test,yes,1,2,104961.99989318848,307,139,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),92243.5,box2,yes,I,1,1,3099.0,89144.5,8031,DSST,A,87984.0,88557.0,85459.0,5,160,113
L,6,1,18.240999937057495,4,test,yes,1,4,101759.0000629425,167,134,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),95442.89999999851,box4,yes,I,1,1,3186.89999999851,92256.0,8031,DSST,A,91501.0,91757.0,88570.0,6,160,113
X,7,1,21.30400013923645,8,test,yes,1,8,98695.99986076355,213,149,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),98507.60000000149,box8,yes,I,1,1,3046.5,95461.10000000149,8031,DSST,A,94318.0,94821.0,91775.0,7,160,113
T,8,1,24.657000064849854,2,test,yes,1,2,95342.99993515015,296,144,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),101857.10000000149,box2,yes,I,1,1,3330.0,98527.10000000149,8031,DSST,A,97622.0,98171.0,94841.0,8,160,113
-,9,1,28.574000120162964,1,test,yes,1,1,91425.99987983704,290,131,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),105772.10000000149,box1,yes,I,1,1,3895.3000000044703,101876.79999999702,8031,DSST,A,101331.0,102086.0,98191.0,9,160,113
),10,1,30.81500005722046,3,test,yes,1,3,89184.99994277954,295,146,Fri Feb 21 2025 10:49:55 GMT-0600 (Central Standard Time),108020.89999999851,box3,yes,I,1,1,2226.7999999970198,105794.10000000149,8031,DSST,A,103703.0,104335.0,102108.0,10,160,113
