Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,203,144,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),,box1,yes,I,1,2,,,8031,DSST,B,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,301,133,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),37569.60000000894,box7,yes,I,1,2,3371.1000000089407,34198.5,8031,DSST,B,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,319,130,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),41934.70000000298,box4,yes,I,1,2,3587.8999999910593,38346.80000001192,8031,DSST,B,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,277,150,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),46083.20000000298,box8,yes,I,1,2,3374.0999999940395,42709.10000000894,8031,DSST,B,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,326,133,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),49565.60000000894,box2,yes,I,1,2,2707.6000000089407,46858.0,8031,DSST,B,,,,4,160,113
),5,1,0.0,3,prac,yes,1,3,120000.0,335,115,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),53181.10000000894,box3,yes,I,1,2,2842.1000000089407,50339.0,8031,DSST,B,,,,5,160,113
O,6,1,0.0,6,prac,yes,1,6,120000.0,276,143,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),57946.5,box6,yes,I,1,2,3992.0999999940395,53954.40000000596,8031,DSST,B,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,188,121,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),61728.5,box5,yes,I,1,2,3009.199999988079,58719.30000001192,8031,DSST,B,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,319,120,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),66093.90000000596,box9,yes,I,1,2,3591.4000000059605,62502.5,8031,DSST,B,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,404,149,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),69559.30000001192,box1,yes,I,1,2,2691.800000011921,66867.5,8031,DSST,B,,,,9,160,113
T,1,1,2.7720000743865967,2,test,yes,1,2,117227.9999256134,254,141,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),81905.60000000894,box2,yes,I,1,2,2760.5,79145.10000000894,8031,DSST,B,79127.0,79838.0,77077.0,1,160,113
-,2,1,5.437000036239624,1,test,yes,1,1,114562.99996376038,247,139,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),84571.30000001192,box1,yes,I,1,2,2651.800000011921,81919.5,8031,DSST,B,81843.0,82503.0,79851.0,2,160,113
),3,1,8.03600001335144,3,test,yes,1,3,111963.99998664856,258,119,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),87170.60000000894,box3,yes,I,1,2,2586.6000000089407,84584.0,8031,DSST,B,84509.0,85103.0,82516.0,3,160,113
^,4,1,11.434999942779541,7,test,yes,1,7,108565.00005722046,238,141,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),90569.60000000894,box7,yes,I,1,2,3387.6000000089407,87182.0,8031,DSST,B,87824.0,88502.0,85114.0,4,160,113
T,5,1,14.317000150680542,2,test,yes,1,2,105682.99984931946,309,154,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),93452.10000000894,box2,yes,I,1,2,2871.1000000089407,90581.0,8031,DSST,B,90657.0,91384.0,88513.0,5,160,113
L,6,1,17.08299994468689,4,test,yes,1,4,102917.00005531311,251,142,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),96217.70000000298,box4,yes,I,1,2,2754.2000000029802,93463.5,8031,DSST,B,93439.0,94150.0,91396.0,6,160,113
X,7,1,20.381999969482422,8,test,yes,1,8,99618.00003051758,266,144,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),99516.70000000298,box8,yes,I,1,2,3286.7000000029802,96230.0,8031,DSST,B,96788.0,97449.0,94162.0,7,160,113
T,8,1,22.998000144958496,2,test,yes,1,2,97001.9998550415,311,145,Tue Apr 22 2025 10:43:32 GMT-0500 (Central Daylight Time),102132.60000000894,box2,yes,I,1,2,2604.5,99528.10000000894,8031,DSST,B,99503.0,100065.0,97460.0,8,160,113
