acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),40562.300000000745,I,m,2039,,,6,no,2,3562.0999999996275,37000.20000000112,practrial6.png,practrial6b.png,8006,PC,A,,,1
2,1,0.0,prac,1,m,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),43411.5,I,m,1312,,,4,no,2,2844.0999999996275,40567.40000000037,practrial4.png,practrial4b.png,8006,PC,A,,,2
3,1,0.0,prac,1,z,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),46043.59999999963,I,z,1097,,,5,yes,2,2628.5999999996275,43415.0,practrial5.png,practrial5.png,8006,PC,A,,,3
4,1,0.0,prac,1,z,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),48495.300000000745,I,z,833,,,1,yes,2,2448.2000000011176,46047.09999999963,practrial1.png,practrial1.png,8006,PC,A,,,4
5,1,0.0,prac,1,m,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),50842.20000000112,I,m,818,,,2,no,2,2342.800000000745,48499.40000000037,practrial2.png,practrial2b.png,8006,PC,A,,,5
6,1,0.0,prac,1,z,30000.0,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),53274.800000000745,I,z,906,,,3,yes,2,2428.800000000745,50846.0,practrial3.png,practrial3.png,8006,PC,A,,,6
1,1,2.4489998817443848,test,1,z,27551.000118255615,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),58706.70000000112,I,z,2444,2444,,1,yes,2,2447.0,56259.70000000112,test1trial1.png,test1trial1.png,8006,PC,A,54570,,1
2,1,3.748999834060669,test,1,m,26251.00016593933,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),60006.20000000112,I,m,1282,1282,,2,no,2,1296.7000000011176,58709.5,test1trial2.png,test1trial2b.png,8006,PC,A,57020,,2
3,1,5.0309998989105225,test,1,z,24969.000101089478,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),61288.90000000037,I,z,1271,1271,,3,yes,2,1279.9000000003725,60009.0,test1trial3.png,test1trial3.png,8006,PC,A,58319,,3
4,1,6.047999858856201,test,1,m,23952.0001411438,Thu Dec 12 2024 17:40:44 GMT-0600 (Central Standard Time),62305.20000000112,I,m,1004,1004,,4,no,2,1013.4000000003725,61291.800000000745,test1trial4.png,test1trial4b.png,8006,PC,A,59602,,4
