Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),122091.90000003576,I,None,2015,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10827.0,111264.90000003576,9009,yes,SM,B,16.bmp,-120,-120,114621,108594,116639,110605,,,,,1
3,0,0,1,0,0,prac,1,0,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),132925.20000004768,I,None,2015,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10827.700000047684,122097.5,9009,no,SM,B,23.bmp,-120,120,125455,119427,127472,121439,,,,,2
4,0,0,0,1,1,prac,1,1,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),142792.5,I,m,1036,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9862.399999976158,132930.10000002384,9009,no,SM,B,24.bmp,120,120,136288,130259,138306,132272,,,,,3
2,0,1,0,0,2,prac,1,1,z,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),153525.80000001192,I,z,1907,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10724.0,142801.80000001192,9009,yes,SM,B,29.bmp,120,-120,146155,140131,148172,142138,,,,,4
3,0,0,1,0,3,prac,1,1,z,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),164292.30000001192,I,z,1940,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10758.099999964237,153534.20000004768,9009,yes,SM,B,34.bmp,-120,120,156888,150863,158906,152872,,,,,5
1,1,0,0,0,4,prac,1,1,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),174825.60000002384,I,m,1701,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10525.699999988079,164299.90000003576,9009,no,SM,B,39.bmp,-120,-120,167655,161629,169672,163639,,,,,6
2,0,1,0,0,5,prac,1,1,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),185208.90000003576,I,m,1552,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10374.5,174834.40000003576,9009,no,SM,B,40.bmp,120,-120,178188,172164,180206,174171,,,,,7
4,0,0,0,1,6,prac,1,1,z,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),195892.20000004768,I,z,1858,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10675.400000035763,185216.80000001192,9009,yes,SM,B,47.bmp,120,120,188571,182546,190589,184555,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),221158.90000003576,I,m,1206,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9260.199999988079,211898.70000004768,9009,yes,SM,B,50.bmp,120,120,188571,182546,190589,184555,215255.0,209228.0,217272.0,211239.0,1
2,0,1,0,0,2,test,1,1,m,Tue Feb 18 2025 14:58:01 GMT-0500 (Eastern Standard Time),230541.80000001192,I,m,1316,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9376.099999964237,221165.70000004768,9009,yes,SM,B,3.bmp,120,-120,188571,182546,190589,184555,224521.0,218495.0,226539.0,220505.0,2
