acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),38739.80000000447,I,z,1415,,,4,yes,1,2945.39999999851,35794.40000000596,RSM,RSM,8034,LC,A,,,1
2,1,0.0,prac,1,m,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),43071.80000000447,I,m,2799,,,5,no,1,4325.60000000149,38746.20000000298,LNDPRSKQB,LNDPRSJQB,8034,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),46154.0,I,z,1557,,,2,yes,1,3078.0,43076.0,NBGFSM,NBGFSM,8034,LC,A,,,3
4,1,0.0,prac,1,m,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),49269.60000000149,I,m,1587,,,3,no,1,3111.1999999955297,46158.40000000596,QHZXPC,QHZWPC,8034,LC,A,,,4
4,1,0.0,prac,0,z,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),53001.90000000596,I,m,2208,,,6,yes,1,3728.3000000044703,49273.60000000149,CSDBFPHXZ,CSDBFPHXZ,8034,LC,A,,,5
5,1,0.0,prac,1,m,30000.0,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),55751.0,I,m,1227,,,1,no,1,2744.89999999851,53006.10000000149,RNV,FNV,8034,LC,A,,,6
1,1,1.0989999771118164,test,1,m,28901.000022888184,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),66447.70000000298,I,m,1083,1083,,1,no,1,1096.7000000029802,65351.0,HCF,RCF,8034,LC,A,63571,,1
1,1,2.2820000648498535,test,0,m,27717.999935150146,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),67630.70000000298,I,z,1166,1166,,2,no,1,1179.6000000014901,66451.10000000149,QTPRJX,QTPNJX,8034,LC,A,64672,,2
2,1,4.164999961853027,test,1,m,25835.000038146973,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),69513.40000000596,I,m,1863,1863,,3,no,1,1879.4000000059605,67634.0,MZDYGVGKQ,MZDYGLBKQ,8034,LC,A,65855,,3
3,1,6.447999954223633,test,1,m,23552.000045776367,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),71795.90000000596,I,m,2269,2269,,4,no,1,2279.3000000044703,69516.60000000149,FQTNMK,JQTNMK,8034,LC,A,67737,,4
4,1,7.963000059127808,test,1,z,22036.999940872192,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),73311.80000000447,I,z,1498,1498,,5,yes,1,1512.2000000029802,71799.60000000149,CLJ,CLJ,8034,LC,A,70020,,5
4,1,10.230000019073486,test,0,m,19769.999980926514,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),75577.90000000596,I,z,2254,2254,,6,no,1,2262.9000000059605,73315.0,JGDMNSVPW,JGZMNSVPW,8034,LC,A,71536,,6
5,1,12.962000131607056,test,1,z,17037.999868392944,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),78310.40000000596,I,z,2724,2724,,7,yes,1,2729.3000000044703,75581.10000000149,FPTVHKCBJ,FPTVHKCBJ,8034,LC,A,73802,,7
6,1,14.212000131607056,test,1,m,15787.999868392944,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),79560.20000000298,I,m,1232,1232,,8,no,1,1246.5,78313.70000000298,XRPZBS,ZRPBDH,8034,LC,A,76534,,8
7,1,15.59500002861023,test,1,m,14404.99997138977,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),80942.90000000596,I,m,1374,1374,,9,no,1,1379.6000000014901,79563.30000000447,ZSQ,ZSP,8034,LC,A,77784,,9
8,1,17.67799997329712,test,1,z,12322.00002670288,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),83025.90000000596,I,z,2063,2063,,10,yes,1,2079.60000000149,80946.30000000447,MPZRXL,MPZRXL,8034,LC,A,79167,,10
9,1,18.793999910354614,test,1,m,11206.000089645386,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),84142.10000000149,I,m,1108,1108,,11,no,1,1112.3999999985099,83029.70000000298,KJH,KRH,8034,LC,A,81250,,11
10,1,20.943000078201294,test,1,z,9056.999921798706,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),86291.60000000149,I,z,2136,2136,,12,yes,1,2146.39999999851,84145.20000000298,SMNHVTFCB,SMNHVTFCB,8034,LC,A,82366,,12
11,1,22.493000030517578,test,1,z,7506.999969482422,Fri Mar 28 2025 17:13:52 GMT-0500 (Central Daylight Time),87840.90000000596,I,z,1539,1539,,13,yes,1,1546.2000000029802,86294.70000000298,KJWTQF,KJWTQF,8034,LC,A,84515,,13
