acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),-224,-192,61781.80000001192,CFD-BM-250-170-N.jpg,Sam,64,I,None,3015,,3015,,,1,1,4018.5,-416,-256,57763.30000001192,8015,FN,C,,51955,,,1,192,-320,-224
1,prac,1,1,,350.0,-9.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,32,65864.0,CFD-WM-255-219-N.jpg,John,64,I,1,1019,,1019,,,2,1,2047.0999999940395,224,-32,63816.90000000596,8015,FN,C,,58020,,,2,192,320,0
2,prac,1,1,,-348.0,223.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),-224,256,67646.30000001192,CFD-LF-208-127-N.jpg,Tina,64,I,1,762,,762,,,3,1,1780.0,-416,192,65866.30000001192,8015,FN,C,,60069,,,3,192,-320,224
3,prac,1,1,,352.0,-230.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,-192,69512.60000000894,CFD-BM-250-170-N.jpg,Sam,64,I,1,835,,835,,,4,1,1864.2000000029802,224,-256,67648.40000000596,8015,FN,C,,61852,,,4,192,320,-224
4,prac,1,1,,-311.0,5.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),-224,32,71378.90000000596,CFD-WM-255-219-N.jpg,John,64,I,1,833,,833,,,5,1,1864.4000000059605,-416,-32,69514.5,8015,FN,C,,63718,,,5,192,-320,0
5,prac,1,1,,339.0,221.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,256,73094.80000001192,CFD-LF-208-127-N.jpg,Tina,64,I,1,687,,687,,,6,1,1714.300000011921,224,192,71380.5,8015,FN,C,,65584,,,6,192,320,224
0,prac_test,1,0,z,339.0,221.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,256,94788.30000001192,CFD-LF-208-127-N.jpg,Tina,64,I,None,4013,,,4013,,3,1,5031.600000008941,224,192,89756.70000000298,8015,FN,C,,,83963,,1,192,320,224
0,prac_test,1,0,m,339.0,221.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,256,99137.90000000596,CFD-WM-255-219-N.jpg,Sam,64,I,z,2556,,,2556,,1,1,4341.5,224,192,94796.40000000596,8015,FN,C,,,88994,,2,192,320,224
0,prac_test,1,0,m,339.0,221.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),416,256,102785.10000000894,CFD-BM-250-170-N.jpg,John,64,I,z,1863,,,1863,,2,1,3637.7999999970198,224,192,99147.30000001192,8015,FN,C,,,93343,,3,192,320,224
0,prac,2,0,,339.0,221.0,Tue Jan 28 2025 13:31:51 GMT-0600 (Central Standard Time),-224,-192,111099.80000001192,CFD-BM-250-170-N.jpg,Sam,64,I,None,3015,,3015,1863,,1,1,4026.7000000029802,-416,-256,107073.10000000894,8015,FN,C,,101273,93343,,1,192,-320,-224
