Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,338,135,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),,box1,yes,I,1,1,,,9003,DSST,A,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,343,146,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),67755.19999980927,box2,yes,I,1,1,4264.0,63491.199999809265,9003,DSST,A,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,307,137,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),71270.69999980927,box1,yes,I,1,1,2734.0999999046326,68536.59999990463,9003,DSST,A,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,316,143,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),75737.89999961853,box8,yes,I,1,1,3679.0999999046326,72058.7999997139,9003,DSST,A,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,248,139,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),80071.69999980927,box7,yes,I,1,1,3553.5999999046326,76518.09999990463,9003,DSST,A,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,277,156,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),83720.7999997139,box9,yes,I,1,1,2871.2999997138977,80849.5,9003,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,363,152,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),88304.59999990463,box3,yes,I,1,1,3804.0999999046326,84500.5,9003,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,306,144,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),92137.7999997139,box4,yes,I,1,1,3053.0999999046326,89084.69999980927,9003,DSST,A,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,308,140,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),95188.5,box5,yes,I,1,1,2254.1000003814697,92934.39999961853,9003,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,319,139,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),98954.5,box6,yes,I,1,1,2972.5,95982.0,9003,DSST,A,,,,9,160,113
T,1,1,3.194999933242798,2,test,yes,1,2,116805.0000667572,265,132,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),117004.59999990463,box2,yes,I,1,1,3171.9000000953674,113832.69999980927,9003,DSST,A,114730.0,115317.0,112146.0,1,160,113
-,2,1,5.3450000286102295,1,test,yes,1,1,114654.99997138977,277,143,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),119154.7999997139,box1,yes,I,1,1,2127.199999809265,117027.59999990463,9003,DSST,A,116728.0,117468.0,115341.0,2,160,113
),3,1,7.521000146865845,3,test,yes,1,3,112478.99985313416,320,140,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),121321.89999961853,box3,yes,I,1,1,2143.2999997138977,119178.59999990463,9003,DSST,A,118944.0,119635.0,117491.0,3,160,113
^,4,1,10.529000043869019,7,test,yes,1,7,109470.99995613098,227,148,Tue Nov 12 2024 15:53:51 GMT-0500 (Eastern Standard Time),124338.09999990463,box7,yes,I,1,1,2983.7000002861023,121354.39999961853,9003,DSST,A,122010.0,122651.0,119667.0,4,160,113
