Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,380,138,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),,box1,yes,I,1,3,,,9003,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,305,144,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),61199.0,box3,yes,I,1,3,2693.0,58506.0,9003,DSST,C,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,270,127,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),65165.0,box4,yes,I,1,3,3171.8999996185303,61993.10000038147,9003,DSST,C,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,275,132,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),68748.79999923706,box5,yes,I,1,3,2798.3999996185303,65950.39999961853,9003,DSST,C,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,265,153,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),73198.69999885559,box2,yes,I,1,3,3653.7999992370605,69544.89999961853,9003,DSST,C,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,255,137,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),77415.69999885559,box7,yes,I,1,3,3436.8999996185303,73978.79999923706,9003,DSST,C,,,,5,160,113
X,6,1,0.0,8,prac,yes,1,8,120000.0,218,148,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),80765.60000038147,box8,yes,I,1,3,2566.5,78199.10000038147,9003,DSST,C,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,308,133,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),85165.5,box6,yes,I,1,3,3601.0,81564.5,9003,DSST,C,,,,7,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,333,153,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),88365.60000038147,box1,yes,I,1,3,2404.7000007629395,85960.89999961853,9003,DSST,C,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,278,141,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),91865.10000038147,box9,yes,I,1,3,2718.1000003814697,89147.0,9003,DSST,C,,,,9,160,113
T,1,1,3.2289998531341553,2,test,yes,1,2,116771.00014686584,266,147,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),105965.19999885559,box2,yes,I,1,3,3203.199998855591,102762.0,9003,DSST,C,103150.0,103934.0,100731.0,1,160,113
-,2,1,7.328000068664551,1,test,yes,1,1,112671.99993133545,266,142,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),110066.19999885559,box1,yes,I,1,3,4077.099998474121,105989.10000038147,9003,DSST,C,107281.0,108035.0,103958.0,2,160,113
),3,1,9.86299991607666,3,test,yes,1,3,110137.00008392334,218,145,Wed Jan 15 2025 11:46:02 GMT-0500 (Eastern Standard Time),112599.0,box3,yes,I,1,3,2507.2000007629395,110091.79999923706,9003,DSST,C,110015.0,110568.0,108061.0,3,160,113
