Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),139703.59999999963,O,z,1802,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10628.199999999255,129075.40000000037,7077,yes,SM,C,66.bmp,-120,-120,133668,127639,135683,129652,,,,,1
3,0,0,1,0,1,prac,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),150532.40000000037,O,None,2015,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10824.700000001118,139707.69999999925,7077,no,SM,C,73.bmp,-120,120,144297,138271,146314,140282,,,,,2
4,0,0,0,1,1,prac,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),160662.30000000075,O,z,1311,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10126.0,150536.30000000075,7077,no,SM,C,74.bmp,120,120,155127,149100,157143,151112,,,,,3
2,0,1,0,0,2,prac,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),170992.59999999963,O,z,1509,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10326.799999998882,160665.80000000075,7077,yes,SM,C,79.bmp,120,-120,165257,159229,167273,161242,,,,,4
3,0,0,1,0,3,prac,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),181472.59999999963,O,z,1658,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10476.400000000373,170996.19999999925,7077,yes,SM,C,84.bmp,-120,120,175587,169559,177604,171572,,,,,5
1,1,0,0,0,4,prac,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),191869.40000000037,O,m,1571,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10393.0,181476.40000000037,7077,no,SM,C,89.bmp,-120,-120,186067,180040,188083,182052,,,,,6
2,0,1,0,0,4,prac,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),202732.5,O,None,2015,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10859.099999999627,191873.40000000037,7077,no,SM,C,90.bmp,120,-120,196497,190437,198514,192496,,,,,7
4,0,0,0,1,5,prac,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),212812.80000000075,O,z,1263,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10076.400000000373,202736.40000000037,7077,yes,SM,C,97.bmp,120,120,207327,201300,209343,203312,,,,,8
4,0,0,0,1,1,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),238038.19999999925,O,m,1604,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9661.0,228377.19999999925,7077,yes,SM,C,100.bmp,120,120,207327,201300,209343,203312,232969.0,226940.0,234985.0,228954.0,1
2,0,1,0,0,1,test,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),247835.09999999963,O,z,1733,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9793.5,238041.59999999963,7077,yes,SM,C,53.bmp,120,-120,207327,201300,209343,203312,242633.0,236605.0,244649.0,238618.0,2
1,1,0,0,0,2,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),257182.19999999925,O,z,1296,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9343.89999999851,247838.30000000075,7077,yes,SM,C,55.bmp,-120,-120,207327,201300,209343,203312,252430.0,246401.0,254446.0,248414.0,3
3,0,0,1,0,3,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),266545.80000000075,O,m,1309,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9359.700000001118,257186.09999999963,7077,yes,SM,C,59.bmp,-120,120,207327,201300,209343,203312,261777.0,255749.0,263793.0,257762.0,4
2,0,1,0,0,4,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),275809.5999999996,O,z,1200,5,1,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,9260.299999998882,266549.30000000075,7077,yes,SM,C,64.bmp,120,-120,207327,201300,209343,203312,271141.0,265113.0,273157.0,267125.0,5
3,0,0,1,0,5,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),285056.80000000075,O,z,1184,6,1,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9244.0,275812.80000000075,7077,yes,SM,C,69.bmp,-120,120,207327,201300,209343,203312,280404.0,274376.0,282421.0,276389.0,6
4,0,0,0,1,6,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),294337.19999999925,O,z,1218,7,1,71.bmp,-120,-120,72.bmp,120,-120,73.bmp,-120,120,74.bmp,120,120,9277.39999999851,285059.80000000075,7077,yes,SM,C,74.bmp,120,120,207327,201300,209343,203312,289651.0,283623.0,291668.0,285637.0,7
2,0,1,0,0,6,test,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),304000.69999999925,O,z,1610,8,1,75.bmp,-120,-120,76.bmp,120,-120,77.bmp,-120,120,78.bmp,120,120,9660.0,294340.69999999925,7077,yes,SM,C,75.bmp,120,-120,207327,201300,209343,203312,298932.0,292904.0,300948.0,294917.0,8
3,0,0,1,0,7,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),313514.69999999925,O,m,1449,9,1,79.bmp,-120,-120,80.bmp,120,-120,81.bmp,-120,120,82.bmp,120,120,9511.099999999627,304003.5999999996,7077,yes,SM,C,80.bmp,-120,120,207327,201300,209343,203312,308595.0,302567.0,310612.0,304580.0,9
4,0,0,0,1,7,test,1,0,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),323477.9000000004,O,m,1913,10,1,87.bmp,-120,-120,88.bmp,120,-120,89.bmp,-120,120,90.bmp,120,120,9960.099999999627,313517.80000000075,7077,yes,SM,C,90.bmp,120,120,207327,201300,209343,203312,318109.0,312081.0,320125.0,314094.0,10
3,0,0,1,0,8,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),333058.5,O,z,1524,11,1,83.bmp,-120,-120,84.bmp,120,-120,85.bmp,-120,120,86.bmp,120,120,9577.400000000373,323481.0999999996,7077,yes,SM,C,85.bmp,-120,120,207327,201300,209343,203312,328073.0,322044.0,330089.0,324058.0,11
2,0,1,0,0,9,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),342921.9000000004,O,m,1683,12,1,91.bmp,-120,-120,92.bmp,120,-120,93.bmp,-120,120,94.bmp,120,120,9860.400000000373,333061.5,7077,yes,SM,C,91.bmp,120,-120,207327,201300,209343,203312,337770.0,331625.0,339786.0,333768.0,12
3,0,0,1,0,10,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),352452.4000000004,O,m,1480,13,1,95.bmp,-120,-120,96.bmp,120,-120,97.bmp,-120,120,98.bmp,120,120,9527.300000000745,342925.0999999996,7077,yes,SM,C,96.bmp,-120,120,207327,201300,209343,203312,347517.0,341488.0,349533.0,343501.0,13
1,1,0,0,0,11,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),361849.4000000004,O,z,1342,14,1,99.bmp,-120,-120,100.bmp,120,-120,54.bmp,-120,120,51.bmp,120,120,9393.200000001118,352456.19999999925,7077,yes,SM,C,99.bmp,-120,-120,207327,201300,209343,203312,357047.0,351019.0,359064.0,353032.0,14
4,0,0,0,1,11,test,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),371912.80000000075,O,None,2016,15,1,60.bmp,-120,-120,61.bmp,120,-120,62.bmp,-120,120,63.bmp,120,120,10060.10000000149,361852.69999999925,7077,yes,SM,C,61.bmp,120,120,207327,201300,209343,203312,366444.0,360416.0,368460.0,362429.0,15
1,1,0,0,0,11,test,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),381443.19999999925,O,z,1474,16,1,52.bmp,-120,-120,53.bmp,120,-120,54.bmp,-120,120,55.bmp,120,120,9527.199999999255,371916.0,7077,yes,SM,C,55.bmp,-120,-120,207327,201300,209343,203312,376508.0,370479.0,378524.0,372492.0,16
3,0,0,1,0,11,test,1,0,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),390890.4000000004,O,z,1383,17,1,72.bmp,-120,-120,73.bmp,120,-120,74.bmp,-120,120,75.bmp,120,120,9443.5,381446.9000000004,7077,yes,SM,C,72.bmp,-120,120,207327,201300,209343,203312,386038.0,380010.0,388054.0,382023.0,17
1,1,0,0,0,12,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),400237.4000000004,O,z,1296,18,1,56.bmp,-120,-120,57.bmp,120,-120,58.bmp,-120,120,59.bmp,120,120,9343.599999999627,390893.80000000075,7077,yes,SM,C,56.bmp,-120,-120,207327,201300,209343,203312,395485.0,389457.0,397501.0,391470.0,18
2,0,1,0,0,13,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),409950.69999999925,O,z,1653,19,1,76.bmp,-120,-120,77.bmp,120,-120,78.bmp,-120,120,79.bmp,120,120,9709.39999999851,400241.30000000075,7077,yes,SM,C,77.bmp,120,-120,207327,201300,209343,203312,404832.0,398805.0,406849.0,400817.0,19
3,0,0,1,0,14,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),419581.4000000004,O,z,1580,20,1,80.bmp,-120,-120,81.bmp,120,-120,82.bmp,-120,120,83.bmp,120,120,9627.300000000745,409954.0999999996,7077,yes,SM,C,82.bmp,-120,120,207327,201300,209343,203312,414546.0,408517.0,416562.0,410530.0,20
1,1,0,0,0,15,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),428961.69999999925,O,m,1326,21,1,64.bmp,-120,-120,65.bmp,120,-120,66.bmp,-120,120,67.bmp,120,120,9377.199999999255,419584.5,7077,yes,SM,C,66.bmp,-120,-120,207327,201300,209343,203312,424176.0,418148.0,426192.0,420161.0,21
4,0,0,0,1,16,test,1,1,z,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),438542.0,O,z,1545,22,1,68.bmp,-120,-120,69.bmp,120,-120,70.bmp,-120,120,71.bmp,120,120,9577.599999999627,428964.4000000004,7077,yes,SM,C,71.bmp,120,120,207327,201300,209343,203312,433556.0,427528.0,435557.0,429541.0,22
1,1,0,0,0,17,test,1,1,m,Thu Mar 13 2025 11:55:49 GMT-0500 (Central Daylight Time),448339.0999999996,O,m,1733,23,1,84.bmp,-120,-120,85.bmp,120,-120,86.bmp,-120,120,87.bmp,120,120,9794.099999999627,438545.0,7077,yes,SM,C,87.bmp,-120,-120,207327,201300,209343,203312,443137.0,437108.0,445153.0,439121.0,23
