acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),,124_o_f_d_a.png,I,space,7555,1,1,,,8014,VNB,A,0
1,prac,1,0.0,1-Back,1,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),140205.09999996424,071_y_f_n_a.png,I,m,1413,2,1,2209.2999999523163,137995.80000001192,8014,VNB,A,1
1,prac,1,0.0,1-Back,0,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),143004.39999997616,165_m_m_h_a.png,I,None,2002,3,1,2795.300000011921,140209.09999996424,8014,VNB,A,2
2,prac,1,0.0,1-Back,1,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),145553.39999997616,109_y_m_d_a.png,I,m,1732,4,1,2544.0,143009.39999997616,8014,VNB,A,3
3,prac,1,0.0,1-Back,1,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),148119.30000001192,124_o_f_n_a.png,I,m,1737,5,1,2562.300000011921,145557.0,8014,VNB,A,4
4,prac,1,1.0,1-Back,1,z,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),150751.80000001192,109_y_m_n_a.png,I,z,1832,6,1,2629.0,148122.80000001192,8014,VNB,A,5
5,prac,1,0.0,1-Back,1,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),153101.09999996424,039_o_m_h_a.png,I,m,1553,7,1,2345.399999976158,150755.69999998808,8014,VNB,A,6
6,prac,1,0.0,1-Back,1,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),155183.80000001192,139_m_f_d_a.png,I,m,1273,8,1,2077.2000000476837,153106.59999996424,8014,VNB,A,7
7,prac,1,1.0,1-Back,1,z,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),157100.0,071_y_f_d_a.png,I,z,1112,9,1,1912.300000011921,155187.69999998808,8014,VNB,A,8
7,prac,1,0.0,1-Back,0,m,Tue Jan 14 2025 14:57:57 GMT-0600 (Central Standard Time),159898.89999997616,165_m_m_n_a.png,I,None,2002,10,1,2795.399999976158,157103.5,8014,VNB,A,9
