acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),38587.90000000596,O,m,2654,,,6,no,1,4162.0999999940395,34425.80000001192,practrial6.png,practrial6b.png,7129,PC,C,,,1
2,1,0.0,prac,1,z,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),41485.20000001788,O,z,1369,,,5,yes,1,2892.4000000059605,38592.80000001192,practrial5.png,practrial5.png,7129,PC,C,,,2
3,1,0.0,prac,1,m,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),44500.90000000596,O,m,1486,,,4,no,1,3009.2999999821186,41491.60000002384,practrial4.png,practrial4b.png,7129,PC,C,,,3
4,1,0.0,prac,1,z,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),47299.60000002384,O,z,1262,,,3,yes,1,2791.9000000059605,44507.70000001788,practrial3.png,practrial3.png,7129,PC,C,,,4
5,1,0.0,prac,1,z,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),50016.20000001788,O,z,1184,,,1,yes,1,2710.5999999940395,47305.60000002384,practrial1.png,practrial1.png,7129,PC,C,,,5
6,1,0.0,prac,1,m,30000.0,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),52731.30000001192,O,m,1187,,,2,no,1,2708.699999988079,50022.60000002384,practrial2.png,practrial2b.png,7129,PC,C,,,6
1,1,1.9850001335144043,test,1,z,28014.999866485596,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),61147.70000001788,O,z,1980,1980,,1,yes,1,1981.5999999940395,59166.10000002384,test1trial1.png,test1trial1.png,7129,PC,C,54810,,1
2,1,3.249000072479248,test,1,m,26750.999927520752,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),62412.40000000596,O,m,1249,1249,,2,no,1,1260.4000000059605,61152.0,test1trial2.png,test1trial2b.png,7129,PC,C,56796,,2
3,1,4.914999961853027,test,1,z,25085.000038146973,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),64078.10000002384,O,z,1650,1650,,3,yes,1,1662.9000000059605,62415.20000001788,test1trial3.png,test1trial3.png,7129,PC,C,58059,,3
4,1,6.233000040054321,test,1,m,23766.99995994568,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),65396.60000002384,O,m,1313,1313,,4,no,1,1314.7000000178814,64081.90000000596,test1trial4.png,test1trial4b.png,7129,PC,C,59726,,4
5,1,7.781000137329102,test,1,z,22218.9998626709,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),66944.20000001788,O,z,1539,1539,,5,yes,1,1543.800000011921,65400.40000000596,test1trial5.png,test1trial5.png,7129,PC,C,61044,,5
6,1,9.013999938964844,test,1,m,20986.000061035156,Fri Apr 18 2025 15:48:47 GMT-0500 (Central Daylight Time),68177.60000002384,O,m,1223,1223,,6,no,1,1230.5,66947.10000002384,test1trial6.png,test1trial6b.png,7129,PC,C,62591,,6
