acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),,124_o_f_d_a.png,O,space,16989,1,1,,,7052,VNB,A,0
1,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),173916.3999999985,071_y_f_n_a.png,O,m,1182,2,1,1989.5,171926.8999999985,7052,VNB,A,1
2,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),175898.70000000298,165_m_m_h_a.png,O,m,1168,3,1,1973.6000000014901,173925.1000000015,7052,VNB,A,2
3,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),177731.5,109_y_m_d_a.png,O,m,1008,4,1,1822.7999999970198,175908.70000000298,7052,VNB,A,3
4,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),179831.0,124_o_f_n_a.png,O,m,1253,5,1,2091.39999999851,177739.6000000015,7052,VNB,A,4
5,prac,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),181830.5,109_y_m_n_a.png,O,z,1177,6,1,1991.2000000029802,179839.29999999702,7052,VNB,A,5
6,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),183846.5,039_o_m_h_a.png,O,m,1196,7,1,2005.3999999985099,181841.1000000015,7052,VNB,A,6
7,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),185762.5,139_m_f_d_a.png,O,m,1104,8,1,1907.6000000014901,183854.8999999985,7052,VNB,A,7
8,prac,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),187724.29999999702,071_y_f_d_a.png,O,z,1164,9,1,1953.1999999955297,185771.1000000015,7052,VNB,A,8
9,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),189911.1000000015,165_m_m_n_a.png,O,m,1370,10,1,2175.60000000149,187735.5,7052,VNB,A,9
10,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),191860.5,124_o_f_h_a.png,O,m,1117,11,1,1940.7000000029802,189919.79999999702,7052,VNB,A,10
11,prac,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),193709.8999999985,109_y_m_d_a.png,O,m,1068,12,1,1841.6000000014901,191868.29999999702,7052,VNB,A,11
0,test,1,0.0,1-Back,,,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),193709.8999999985,071_y_f_d_a.png,O,space,11274,1,1,1841.6000000014901,191868.29999999702,7052,VNB,A,0
1,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),217619.1000000015,139_m_f_n_a.png,O,m,946,2,1,1955.7000000029802,215663.3999999985,7052,VNB,A,1
2,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),220268.3999999985,039_o_m_h_a.png,O,m,1620,3,1,2642.39999999851,217626.0,7052,VNB,A,2
3,test,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),222402.20000000298,165_m_m_h_a.png,O,z,1099,4,1,2126.4000000059605,220275.79999999702,7052,VNB,A,3
4,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),224466.5,124_o_f_n_a.png,O,m,1047,5,1,2057.39999999851,222409.1000000015,7052,VNB,A,4
5,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),226782.8999999985,109_y_m_d_a.png,O,m,1284,6,1,2309.5,224473.3999999985,7052,VNB,A,5
6,test,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),228865.5,139_m_f_d_a.png,O,z,1064,7,1,2075.7999999970198,226789.70000000298,7052,VNB,A,6
7,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),230914.79999999702,071_y_f_h_a.png,O,m,1021,8,1,2042.5999999940395,228872.20000000298,7052,VNB,A,7
8,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),232947.5,039_o_m_n_a.png,O,m,1004,9,1,2025.7000000029802,230921.79999999702,7052,VNB,A,8
8,test,1,0.0,1-Back,0,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),235113.6000000015,109_y_m_h_a.png,O,z,1140,10,1,2159.39999999851,232954.20000000298,7052,VNB,A,9
9,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),237246.20000000298,039_o_m_d_a.png,O,m,1102,11,1,2126.0,235120.20000000298,7052,VNB,A,10
10,test,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),239278.79999999702,124_o_f_d_a.png,O,z,1001,12,1,2025.1999999955297,237253.6000000015,7052,VNB,A,11
11,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),241444.79999999702,165_m_m_n_a.png,O,m,1144,13,1,2159.1999999955297,239285.6000000015,7052,VNB,A,12
12,test,1,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),243477.6000000015,071_y_f_n_a.png,O,z,1002,14,1,2025.3999999985099,241452.20000000298,7052,VNB,A,13
13,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),245460.3999999985,139_m_f_h_a.png,O,m,961,15,1,1976.1999999955297,243484.20000000298,7052,VNB,A,14
14,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),247409.5,165_m_m_d_a.png,O,m,922,16,1,1942.6000000014901,245466.8999999985,7052,VNB,A,15
15,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),249459.1000000015,109_y_m_n_a.png,O,m,1021,17,1,2042.2000000029802,247416.8999999985,7052,VNB,A,16
16,test,1,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),251541.70000000298,124_o_f_h_a.png,O,m,1050,18,1,2075.8000000044703,249465.8999999985,7052,VNB,A,17
0,test,2,0.0,1-Back,,,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),251541.70000000298,109_y_m_n_a.png,O,space,3090,1,1,2075.8000000044703,249465.8999999985,7052,VNB,A,0
1,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),258589.5,071_y_f_h_a.png,O,m,902,2,1,1925.0,256664.5,7052,VNB,A,1
2,test,2,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),260488.79999999702,039_o_m_n_a.png,O,m,873,3,1,1892.0999999940395,258596.70000000298,7052,VNB,A,2
2,test,2,0.0,1-Back,0,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),262521.6000000015,139_m_f_d_a.png,O,z,1014,4,1,2026.2000000029802,260495.3999999985,7052,VNB,A,3
3,test,2,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),264271.200000003,165_m_m_d_a.png,O,z,717,5,1,1742.6000000014901,262528.6000000015,7052,VNB,A,4
4,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),266237.200000003,109_y_m_h_a.png,O,m,943,6,1,1959.4000000059605,264277.799999997,7052,VNB,A,5
5,test,2,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),268252.799999997,124_o_f_h_a.png,O,z,986,7,1,2008.8999999985099,266243.8999999985,7052,VNB,A,6
6,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),270119.299999997,139_m_f_n_a.png,O,m,833,8,1,1859.0,268260.299999997,7052,VNB,A,7
7,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),272051.700000003,071_y_f_d_a.png,O,m,903,9,1,1925.3000000044703,270126.3999999985,7052,VNB,A,8
8,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),274001.6000000015,165_m_m_n_a.png,O,m,931,10,1,1943.0,272058.6000000015,7052,VNB,A,9
9,test,2,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),276000.6000000015,139_m_f_h_a.png,O,m,974,11,1,1992.3000000044703,274008.299999997,7052,VNB,A,10
10,test,2,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),277816.700000003,039_o_m_h_a.png,O,z,782,12,1,1810.1000000014901,276006.6000000015,7052,VNB,A,11
11,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),279732.799999997,109_y_m_d_a.png,O,m,895,13,1,1909.1999999955297,277823.6000000015,7052,VNB,A,12
12,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),281779.6000000015,124_o_f_n_a.png,O,m,1027,14,1,2039.6000000014901,279740.0,7052,VNB,A,13
13,test,2,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),283548.3999999985,071_y_f_n_a.png,O,z,736,15,1,1761.5,281786.8999999985,7052,VNB,A,14
14,test,2,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),285731.0,165_m_m_h_a.png,O,m,1162,16,1,2175.7999999970198,283555.200000003,7052,VNB,A,15
15,test,2,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),287730.3999999985,124_o_f_d_a.png,O,m,972,17,1,1991.7999999970198,285738.6000000015,7052,VNB,A,16
16,test,2,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),289596.5,039_o_m_d_a.png,O,z,836,18,1,1859.2000000029802,287737.299999997,7052,VNB,A,17
0,test,3,1.0,1-Back,,,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),289596.5,124_o_f_h_a.png,O,space,3123,1,1,1859.2000000029802,287737.299999997,7052,VNB,A,0
1,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),296427.5,139_m_f_d_a.png,O,m,629,2,1,1641.2999999970198,294786.200000003,7052,VNB,A,1
2,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),298210.3999999985,165_m_m_n_a.png,O,m,755,3,1,1776.1000000014901,296434.299999997,7052,VNB,A,2
3,test,3,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),299909.8999999985,124_o_f_n_a.png,O,z,668,4,1,1693.0,298216.8999999985,7052,VNB,A,3
4,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),301725.8999999985,039_o_m_d_a.png,O,m,784,5,1,1809.3999999985099,299916.5,7052,VNB,A,4
5,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),303542.1000000015,071_y_f_h_a.png,O,m,785,6,1,1809.3999999985099,301732.700000003,7052,VNB,A,5
6,test,3,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),305332.299999997,109_y_m_h_a.png,O,z,772,7,1,1783.5,303548.799999997,7052,VNB,A,6
7,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),307107.799999997,139_m_f_n_a.png,O,m,753,8,1,1767.3999999985099,305340.3999999985,7052,VNB,A,7
8,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),309306.8999999985,071_y_f_d_a.png,O,m,1172,9,1,2192.0,307114.8999999985,7052,VNB,A,8
9,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),311306.299999997,039_o_m_n_a.png,O,m,972,10,1,1992.5,309313.799999997,7052,VNB,A,9
10,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),313572.3999999985,165_m_m_h_a.png,O,m,1244,11,1,2258.5,311313.8999999985,7052,VNB,A,10
11,test,3,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),315288.700000003,139_m_f_h_a.png,O,z,682,12,1,1709.5,313579.200000003,7052,VNB,A,11
12,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),317371.200000003,124_o_f_d_a.png,O,m,1054,13,1,2075.5,315295.700000003,7052,VNB,A,12
13,test,3,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),319137.5,165_m_m_d_a.png,O,z,732,14,1,1759.2000000029802,317378.299999997,7052,VNB,A,13
14,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),320953.299999997,109_y_m_n_a.png,O,m,789,15,1,1809.2999999970198,319144.0,7052,VNB,A,14
15,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),322869.299999997,039_o_m_h_a.png,O,m,885,16,1,1909.0,320960.299999997,7052,VNB,A,15
16,test,3,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),324818.6000000015,109_y_m_d_a.png,O,m,929,17,1,1942.8999999985099,322875.700000003,7052,VNB,A,16
17,test,3,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),326801.3999999985,071_y_f_n_a.png,O,m,957,18,1,1975.5,324825.8999999985,7052,VNB,A,17
0,test,4,1.0,1-Back,,,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),326801.3999999985,165_m_m_d_a.png,O,space,3094,1,1,1975.5,324825.8999999985,7052,VNB,A,0
1,test,4,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),333582.5,039_o_m_d_a.png,O,z,617,2,1,1642.6000000014901,331939.8999999985,7052,VNB,A,1
2,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),335432.200000003,109_y_m_h_a.png,O,m,816,3,1,1842.9000000059605,333589.299999997,7052,VNB,A,2
3,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),337314.700000003,139_m_f_n_a.png,O,m,855,4,1,1875.8000000044703,335438.8999999985,7052,VNB,A,3
4,test,4,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),339197.6000000015,124_o_f_h_a.png,O,m,852,5,1,1875.3000000044703,337322.299999997,7052,VNB,A,4
5,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),341147.1000000015,165_m_m_n_a.png,O,m,929,6,1,1942.7000000029802,339204.3999999985,7052,VNB,A,5
6,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),343113.200000003,109_y_m_d_a.png,O,m,932,7,1,1958.8000000044703,341154.3999999985,7052,VNB,A,6
7,test,4,1.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),344897.1000000015,071_y_f_d_a.png,O,z,758,8,1,1777.6000000014901,343119.5,7052,VNB,A,7
8,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),346811.799999997,139_m_f_h_a.png,O,m,887,9,1,1906.7999999970198,344905.0,7052,VNB,A,8
9,test,4,0.0,1-Back,1,z,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),348511.3999999985,039_o_m_h_a.png,O,z,675,10,1,1691.6999999955297,346819.700000003,7052,VNB,A,9
10,test,4,1.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),350344.1000000015,124_o_f_n_a.png,O,m,798,11,1,1825.8000000044703,348518.299999997,7052,VNB,A,10
11,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),352193.299999997,139_m_f_d_a.png,O,m,823,12,1,1842.5,350350.799999997,7052,VNB,A,11
12,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),354059.5,071_y_f_n_a.png,O,m,837,13,1,1858.2999999970198,352201.200000003,7052,VNB,A,12
13,test,4,0.0,1-Back,1,m,Wed Feb 12 2025 11:00:25 GMT-0600 (Central Standard Time),356159.0,124_o_f_d_a.png,O,m,1067,14,1,2092.60000000149,354066.3999999985,7052,VNB,A,13
