acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),,012_o_f_d_a.png,I,space,12466,1,3,,,9003,VNB,C,0
1,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),165309.60000038147,022_y_f_n_a.png,I,m,1107,2,3,2051.8999996185303,163257.70000076294,9003,VNB,C,1
2,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),167226.0,014_m_m_h_a.png,I,m,988,3,3,1902.1999988555908,165323.8000011444,9003,VNB,C,2
3,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),168776.0,025_y_m_d_a.png,I,m,627,4,3,1536.6999988555908,167239.3000011444,9003,VNB,C,3
4,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),170542.10000038147,012_o_f_n_a.png,I,m,814,5,3,1752.5,168789.60000038147,9003,VNB,C,4
5,prac,1,1.0,1-Back,1,z,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),172092.0,025_y_m_n_a.png,I,z,636,6,3,1542.3999996185303,170549.60000038147,9003,VNB,C,5
6,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),173708.70000076294,015_o_m_h_a.png,I,m,661,7,3,1608.7000007629395,172100.0,9003,VNB,C,6
7,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),175392.70000076294,019_m_f_d_a.png,I,m,725,8,3,1675.6000003814697,173717.10000038147,9003,VNB,C,7
8,prac,1,1.0,1-Back,1,z,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),177109.3000011444,022_y_f_d_a.png,I,z,749,9,3,1701.900001525879,175407.39999961853,9003,VNB,C,8
9,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),178725.8000011444,014_m_m_n_a.png,I,m,695,10,3,1603.900001525879,177121.89999961853,9003,VNB,C,9
10,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),180692.60000038147,012_o_f_h_a.png,I,m,1008,11,3,1953.6000003814697,178739.0,9003,VNB,C,10
11,prac,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),182442.0,025_y_m_d_a.png,I,m,828,12,3,1735.8999996185303,180706.10000038147,9003,VNB,C,11
0,test,1,0.0,1-Back,,,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),182442.0,022_y_f_d_a.png,I,space,9181,1,3,1735.8999996185303,180706.10000038147,9003,VNB,C,0
1,test,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),199592.10000038147,019_m_f_n_a.png,I,m,828,2,3,1904.2999992370605,197687.8000011444,9003,VNB,C,1
2,test,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),201275.89999961853,015_o_m_h_a.png,I,m,608,3,3,1676.8999996185303,199599.0,9003,VNB,C,2
3,test,1,1.0,1-Back,1,z,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),202809.10000038147,014_m_m_h_a.png,I,z,511,4,3,1522.2999992370605,201286.8000011444,9003,VNB,C,3
4,test,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),204425.20000076294,012_o_f_n_a.png,I,m,592,5,3,1607.5,202817.70000076294,9003,VNB,C,4
5,test,1,0.0,1-Back,1,m,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),206075.8000011444,025_y_m_d_a.png,I,m,625,6,3,1645.8000011444092,204430.0,9003,VNB,C,5
5,test,1,1.0,1-Back,0,z,Wed Jan 15 2025 10:25:13 GMT-0500 (Eastern Standard Time),207709.20000076294,019_m_f_d_a.png,I,m,607,7,3,1623.3999996185303,206085.8000011444,9003,VNB,C,6
