acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
1,prac,1,1,,-304,-225,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),-224,-192,51719.0,CFD-BM-224-073-N.jpg,Sam,64,O,1,1592,,1592,,,1,1,2622.800000011921,-416,-256,49096.19999998808,7097,FN,B,,43947,,,1,192,-320,-224
2,prac,1,1,,284,7,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,32,54201.80000001192,CFD-WM-227-099-N.jpg,John,64,O,1,1457,,1457,,,2,1,2471.2000000476837,224,-32,51730.59999996424,7097,FN,B,,46563,,,2,192,320,0
3,prac,1,1,,-280,205,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),-224,256,56666.89999997616,CFD-LF-232-199-N.jpg,Tina,64,O,1,1439,,1439,,,3,1,2456.699999988079,-416,192,54210.19999998808,7097,FN,B,,49045,,,3,192,-320,224
4,prac,1,1,,297,-214,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,-192,59015.30000001192,CFD-BM-224-073-N.jpg,Sam,64,O,1,1320,,1320,,,4,1,2341.5,224,-256,56673.80000001192,7097,FN,B,,51511,,,4,192,320,-224
5,prac,1,1,,-258,-22,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),-224,32,61132.0,CFD-WM-227-099-N.jpg,John,64,O,1,1087,,1087,,,5,1,2109.199999988079,-416,-32,59022.80000001192,7097,FN,B,,53860,,,5,192,-320,0
6,prac,1,1,,317,212,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,256,63266.0,CFD-LF-232-199-N.jpg,Tina,64,O,1,1115,,1115,,,6,1,2127.300000011921,224,192,61138.69999998808,7097,FN,B,,55977,,,6,192,320,224
1,prac_test,1,1,m,317,212,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,256,97587.19999998808,CFD-BM-224-073-N.jpg,John,64,O,m,2448,,,2448,,2,1,4249.100000023842,224,192,93338.09999996424,7097,FN,B,,,88183,,1,192,320,224
2,prac_test,1,1,z,317,212,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,256,101635.69999998808,CFD-LF-232-199-N.jpg,Tina,64,O,z,2230,,,2230,,3,1,4011.600000023842,224,192,97624.09999996424,7097,FN,B,,,92465,,2,192,320,224
3,prac_test,1,1,m,317,212,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),416,256,105350.89999997616,CFD-WM-227-099-N.jpg,Sam,64,O,m,1893,,,1893,,1,1,3682.899999976158,224,192,101668.0,7097,FN,B,,,96514,,3,192,320,224
1,learn,1,1,,-299,-233,Fri Apr 04 2025 14:15:44 GMT-0500 (Central Daylight Time),-224,-192,128143.80000001192,CFD-BM-234-172-N.jpg,Mark,64,O,1,1083,1083,,,,1,1,2107.300000011921,-416,-256,126036.5,7097,FN,B,120872,,,,1,192,-320,-224
