acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,94530.40000009537,CFD-BM-250-170-N.jpg,Sam,64,I,None,3016,,3016,,,1,2,4030.800000190735,-416,-256,90499.59999990463,9005,FN,C,,77837,,,1,192,-320,-224
1,prac,1,1,,328.0,-16.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,98495.7000002861,CFD-WM-255-219-N.jpg,John,64,I,1,863,,863,,,2,2,1876.7000002861023,224,-32,96619.0,9005,FN,C,,83954,,,2,192,320,0
2,prac,1,1,,-356.0,211.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,100928.7000002861,CFD-LF-208-127-N.jpg,Tina,64,I,1,1386,,1386,,,3,2,2416.6000003814697,-416,192,98512.09999990463,9005,FN,C,,85853,,,3,192,-320,224
3,prac,1,1,,335.0,-213.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,103745.7000002861,CFD-BM-250-170-N.jpg,Sam,64,I,1,1787,,1787,,,4,2,2814.4000000953674,224,-256,100931.30000019073,9005,FN,C,,88270,,,4,192,320,-224
4,prac,1,1,,-339.0,0.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,106345.30000019073,CFD-WM-255-219-N.jpg,John,64,I,1,1578,,1578,,,5,2,2594.7000002861023,-416,-32,103750.59999990463,9005,FN,C,,91087,,,5,192,-320,0
5,prac,1,1,,362.0,230.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,108829.90000009537,CFD-LF-208-127-N.jpg,Tina,64,I,1,1466,,1466,,,6,2,2482.5,224,192,106347.40000009537,9005,FN,C,,93687,,,6,192,320,224
1,prac_test,1,1,m,362.0,230.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,138029.5,CFD-WM-255-219-N.jpg,Sam,64,I,m,1153,,,1153,,1,2,2934.9000000953674,224,192,135094.59999990463,9005,FN,C,,,122421,,1,192,320,224
2,prac_test,1,1,z,362.0,230.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,140879.30000019073,CFD-LF-208-127-N.jpg,Tina,64,I,z,1052,,,1052,,3,2,2835.2000002861023,224,192,138044.09999990463,9005,FN,C,,,125370,,2,192,320,224
3,prac_test,1,1,m,362.0,230.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,143861.7000002861,CFD-BM-250-170-N.jpg,John,64,I,m,1193,,,1193,,2,2,2975.2000002861023,224,192,140886.5,9005,FN,C,,,128221,,3,192,320,224
1,learn,1,1,,-333.0,-236.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,171346.09999990463,CFD-WF-244-163-N.jpg,Rachel,64,I,1,1653,1653,,,,31,2,2671.5,-416,-256,168674.59999990463,9005,FN,C,156004,,,,1,192,-320,-224
2,learn,1,1,,-343.0,5.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,173762.30000019073,CFD-BM-239-136-N.jpg,Mark,64,I,1,1375,1375,,,,2,2,2410.5999999046326,-416,-32,171351.7000002861,9005,FN,C,158688,,,,2,192,-320,0
3,learn,1,1,,313.0,-218.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,176079.5,CFD-WF-224-099-N.jpg,Kate,64,I,1,1298,1298,,,,28,2,2311.199999809265,224,-256,173768.30000019073,9005,FN,C,161104,,,,3,192,320,-224
4,learn,1,1,,334.0,-11.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,178495.5,CFD-WM-230-131-N.jpg,Paul,64,I,1,1396,1396,,,,17,2,2408.4000000953674,224,-32,176087.09999990463,9005,FN,C,163421,,,,4,192,320,0
5,learn,1,1,,-372.0,221.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,181080.09999990463,CFD-BM-240-207-N.jpg,George,64,I,1,1565,1565,,,,3,2,2579.5,-416,192,178500.59999990463,9005,FN,C,165837,,,,5,192,-320,224
6,learn,1,1,,-371.0,209.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,183545.40000009537,CFD-LM-212-143-N.jpg,Peter,64,I,1,1444,1444,,,,33,2,2459.800000190735,-416,192,181085.59999990463,9005,FN,C,168421,,,,6,192,-320,224
7,learn,1,1,,-371.0,213.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,185950.59999990463,CFD-LM-202-072-N.jpg,Robert,64,I,1,1378,1378,,,,39,2,2402.699999809265,-416,192,183547.90000009537,9005,FN,C,170887,,,,7,192,-320,224
8,learn,1,1,,308.0,-217.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,188378.90000009537,CFD-BF-207-004-N.jpg,Lisa,64,I,1,1410,1410,,,,10,2,2425.9000000953674,224,-256,185953.0,9005,FN,C,173287,,,,8,192,320,-224
9,learn,1,1,,302.0,8.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,190795.80000019073,CFD-LF-219-223-N.jpg,Jane,64,I,1,1384,1384,,,,41,2,2412.0,224,-32,188383.80000019073,9005,FN,C,175720,,,,9,192,320,0
10,learn,1,1,,303.0,7.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,192979.0,CFD-BM-243-218-N.jpg,Brian,64,I,1,1152,1152,,,,5,2,2177.5,224,-32,190801.5,9005,FN,C,178137,,,,10,192,320,0
11,learn,1,1,,-319.0,220.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,195845.7000002861,CFD-BF-207-004-N.jpg,Lisa,64,I,1,1840,1840,,,,9,2,2861.800000190735,-416,192,192983.90000009537,9005,FN,C,180321,,,,11,192,-320,224
12,learn,1,1,,-335.0,-7.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,198079.0,CFD-WF-244-163-N.jpg,Rachel,64,I,1,1206,1206,,,,32,2,2223.0,-416,-32,195856.0,9005,FN,C,183187,,,,12,192,-320,0
13,learn,1,1,,342.0,-210.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,200645.2000002861,CFD-LM-202-072-N.jpg,Robert,64,I,1,1547,1547,,,,40,2,2554.1000003814697,224,-256,198091.09999990463,9005,FN,C,185420,,,,13,192,320,-224
14,learn,1,1,,303.0,236.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,202962.09999990463,CFD-WM-230-131-N.jpg,Paul,64,I,1,1294,1294,,,,18,2,2314.5999999046326,224,192,200647.5,9005,FN,C,187987,,,,14,192,320,224
15,learn,1,1,,303.0,205.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,205195.7000002861,CFD-LF-210-220-N.jpg,Helen,64,I,1,1202,1202,,,,48,2,2228.300000190735,224,192,202967.40000009537,9005,FN,C,190303,,,,15,192,320,224
16,learn,1,1,,-393.0,-227.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,207662.40000009537,CFD-LM-208-110-N.jpg,Richard,64,I,1,1441,1441,,,,37,2,2461.4000000953674,-416,-256,205201.0,9005,FN,C,192537,,,,16,192,-320,-224
17,learn,1,1,,273.0,-227.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,210328.90000009537,CFD-LF-217-082-N.jpg,Irene,64,I,1,1645,1645,,,,46,2,2661.5999999046326,224,-256,207667.30000019073,9005,FN,C,195004,,,,17,192,320,-224
18,learn,1,1,,-334.0,210.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,212879.2000002861,CFD-WM-252-224-N.jpg,Carl,64,I,1,1523,1523,,,,21,2,2545.1000003814697,-416,192,210334.09999990463,9005,FN,C,197670,,,,18,192,-320,224
19,learn,1,1,,-351.0,212.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,215178.80000019073,CFD-WF-224-099-N.jpg,Kate,64,I,1,1265,1265,,,,27,2,2294.4000000953674,-416,192,212884.40000009537,9005,FN,C,200221,,,,19,192,-320,224
20,learn,1,1,,321.0,10.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,217462.2000002861,CFD-WF-212-050-N.jpg,Nichole,64,I,1,1249,1249,,,,29,2,2279.9000000953674,224,-32,215182.30000019073,9005,FN,C,202521,,,,20,192,320,0
21,learn,1,1,,328.0,229.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,219662.40000009537,CFD-LF-219-223-N.jpg,Jane,64,I,1,1182,1182,,,,42,2,2195.800000190735,224,192,217466.59999990463,9005,FN,C,204804,,,,21,192,320,224
22,learn,1,1,,285.0,-235.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,221928.90000009537,CFD-WM-252-224-N.jpg,Carl,64,I,1,1237,1237,,,,22,2,2261.800000190735,224,-256,219667.09999990463,9005,FN,C,207004,,,,22,192,320,-224
23,learn,1,1,,-308.0,-230.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,224062.40000009537,CFD-WM-224-197-N.jpg,Chris,64,I,1,1116,1116,,,,19,2,2122.800000190735,-416,-256,221939.59999990463,9005,FN,C,209270,,,,23,192,-320,-224
24,learn,1,1,,330.0,-18.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,226312.7000002861,CFD-BF-239-180-N.jpg,Sarah,64,I,1,1222,1222,,,,11,2,2245.6000003814697,224,-32,224067.09999990463,9005,FN,C,211403,,,,24,192,320,0
25,learn,1,1,,330.0,-17.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,228462.09999990463,CFD-LM-237-264-N.jpg,Jack,64,I,1,1124,1124,,,,35,2,2144.699999809265,224,-32,226317.40000009537,9005,FN,C,213662,,,,25,192,320,0
26,learn,1,1,,-306.0,-7.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,231028.90000009537,CFD-LM-208-110-N.jpg,Richard,64,I,1,1542,1542,,,,38,2,2562.300000190735,-416,-32,228466.59999990463,9005,FN,C,215804,,,,26,192,-320,0
27,learn,1,1,,-303.0,232.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,233612.40000009537,CFD-LF-217-082-N.jpg,Irene,64,I,1,1559,1559,,,,45,2,2578.800000190735,-416,192,231033.59999990463,9005,FN,C,218370,,,,27,192,-320,224
28,learn,1,1,,350.0,234.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,236062.40000009537,CFD-WM-240-125-N.jpg,Mike,64,I,1,1432,1432,,,,24,2,2445.199999809265,224,192,233617.2000002861,9005,FN,C,220954,,,,28,192,320,224
29,learn,1,1,,-363.0,-234.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,238562.2000002861,CFD-LF-200-058-N.jpg,Cindy,64,I,1,1478,1478,,,,43,2,2494.5,-416,-256,236067.7000002861,9005,FN,C,223404,,,,29,192,-320,-224
30,learn,1,1,,-312.0,239.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,256,240911.7000002861,CFD-BF-227-137-N.jpg,Lucy,64,I,1,1319,1319,,,,15,2,2345.1000003814697,-416,192,238566.59999990463,9005,FN,C,225912,,,,30,192,-320,224
31,learn,1,1,,-340.0,-15.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,243045.59999990463,CFD-BM-216-088-N.jpg,David,64,I,1,1100,1100,,,,8,2,2131.199999809265,-416,-32,240914.40000009537,9005,FN,C,228254,,,,31,192,-320,0
32,learn,1,1,,312.0,0.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,32,245228.90000009537,CFD-WM-240-125-N.jpg,Mike,64,I,1,1166,1166,,,,23,2,2180.800000190735,224,-32,243048.09999990463,9005,FN,C,230387,,,,32,192,320,0
33,learn,1,1,,-324.0,-225.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,247628.90000009537,CFD-BM-216-088-N.jpg,David,64,I,1,1375,1375,,,,7,2,2398.0999999046326,-416,-256,245230.80000019073,9005,FN,C,232570,,,,33,192,-320,-224
34,learn,1,1,,298.0,-235.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,249962.2000002861,CFD-BF-227-137-N.jpg,Lucy,64,I,1,1311,1311,,,,16,2,2320.300000190735,224,-256,247641.90000009537,9005,FN,C,234970,,,,34,192,320,-224
35,learn,1,1,,291.0,221.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,252412.30000019073,CFD-BM-243-218-N.jpg,Brian,64,I,1,1417,1417,,,,6,2,2445.4000000953674,224,192,249966.90000009537,9005,FN,C,237304,,,,35,192,320,224
36,learn,1,1,,-273.0,1.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,255228.5,CFD-WM-224-197-N.jpg,Chris,64,I,1,1789,1789,,,,20,2,2811.2999997138977,-416,-32,252417.2000002861,9005,FN,C,239754,,,,36,192,-320,0
37,learn,1,1,,385.0,-216.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,257495.59999990463,CFD-BM-240-207-N.jpg,George,64,I,1,1239,1239,,,,4,2,2265.0,224,-256,255230.59999990463,9005,FN,C,242570,,,,37,192,320,-224
38,learn,1,1,,-288.0,-11.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,260128.80000019073,CFD-WF-229-004-N.jpg,Julie,64,I,1,1602,1602,,,,26,2,2628.2000002861023,-416,-32,257500.59999990463,9005,FN,C,244837,,,,38,192,-320,0
39,learn,1,1,,-282.0,-20.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,262079.90000009537,CFD-BF-243-164-N.jpg,Emily,64,I,1,932,932,,,,14,2,1939.5999999046326,-416,-32,260140.30000019073,9005,FN,C,247470,,,,39,192,-320,0
40,learn,1,1,,-270.0,-229.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,264178.90000009537,CFD-BF-243-164-N.jpg,Emily,64,I,1,1067,1067,,,,13,2,2094.5999999046326,-416,-256,262084.30000019073,9005,FN,C,249421,,,,40,192,-320,-224
41,learn,1,1,,346.0,217.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,266412.2000002861,CFD-BF-239-180-N.jpg,Sarah,64,I,1,1209,1209,,,,12,2,2228.2000002861023,224,192,264184.0,9005,FN,C,251520,,,,41,192,320,224
42,learn,1,1,,346.0,217.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,268295.59999990463,CFD-WF-212-050-N.jpg,Nichole,64,I,1,853,853,,,,30,2,1878.6999998092651,224,192,266416.90000009537,9005,FN,C,253754,,,,42,192,320,224
43,learn,1,1,,346.0,217.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,256,270362.30000019073,CFD-LM-237-264-N.jpg,Jack,64,I,1,1034,1034,,,,36,2,2062.0,224,192,268300.30000019073,9005,FN,C,255637,,,,43,192,320,224
44,learn,1,1,,-318.0,-246.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,272445.7000002861,CFD-WF-229-004-N.jpg,Julie,64,I,1,1065,1065,,,,25,2,2078.7000002861023,-416,-256,270367.0,9005,FN,C,257704,,,,44,192,-320,-224
45,learn,1,1,,-323.0,-235.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,-192,274412.2000002861,CFD-BM-239-136-N.jpg,Mark,64,I,1,934,934,,,,1,2,1962.2000002861023,-416,-256,272450.0,9005,FN,C,259787,,,,45,192,-320,-224
46,learn,1,1,,271.0,-233.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),416,-192,276546.0,CFD-LM-212-143-N.jpg,Peter,64,I,1,1102,1102,,,,34,2,2123.199999809265,224,-256,274422.80000019073,9005,FN,C,261753,,,,46,192,320,-224
47,learn,1,1,,-298.0,0.0,Wed Mar 26 2025 11:48:49 GMT-0400 (Eastern Daylight Time),-224,32,278445.59999990463,CFD-LF-200-058-N.jpg,Cindy,64,I,1,874,874,,,,44,2,1894.6999998092651,-416,-32,276550.90000009537,9005,FN,C,263887,,,,47,192,-320,0
