Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,274,154,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),,box1,yes,I,1,1,,,9005,DSST,A,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,234,147,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),80356.5,box2,yes,I,1,1,7113.700000286102,73242.7999997139,9005,DSST,A,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,230,136,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),84607.0,box1,yes,I,1,1,3468.5,81138.5,9005,DSST,A,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,276,146,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),89623.19999980927,box5,yes,I,1,1,4236.199999809265,85387.0,9005,DSST,A,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,185,150,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),94206.19999980927,box4,yes,I,1,1,3801.0999999046326,90405.09999990463,9005,DSST,A,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,211,157,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),99023.0,box7,yes,I,1,1,4035.9000000953674,94987.09999990463,9005,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,275,158,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),103605.7999997139,box3,yes,I,1,1,3803.7999997138977,99802.0,9005,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,200,142,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),107539.69999980927,box6,yes,I,1,1,3154.800000190735,104384.89999961853,9005,DSST,A,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,288,157,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),112506.2999997139,box9,yes,I,1,1,4168.799999713898,108337.5,9005,DSST,A,,,,8,160,113
X,9,1,0.0,8,prac,yes,1,8,120000.0,292,137,Wed Nov 13 2024 11:35:50 GMT-0500 (Eastern Standard Time),116305.59999990463,box8,yes,I,1,1,3018.2000002861023,113287.39999961853,9005,DSST,A,,,,9,160,113
