Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,208,135,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7096,DSST,A,,,,0,160,113
U,1,1,0.0,5,prac,yes,1,5,120000.0,242,139,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),49937.79999999702,box5,yes,O,1,1,5832.0,44105.79999999702,7096,DSST,A,,,,1,160,113
O,2,1,0.0,6,prac,yes,1,6,120000.0,212,137,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),55867.20000000298,box6,yes,O,1,1,5156.100000008941,50711.09999999404,7096,DSST,A,,,,2,160,113
+,3,1,0.0,9,prac,yes,1,9,120000.0,181,155,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),59866.20000000298,box9,yes,O,1,1,3226.300000011921,56639.89999999106,7096,DSST,A,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,201,129,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),64047.5,box2,yes,O,1,1,3406.4000000059605,60641.09999999404,7096,DSST,A,,,,4,160,113
L,5,1,0.0,4,prac,yes,1,4,120000.0,200,136,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),68296.70000000298,box4,yes,O,1,1,3471.300000011921,64825.39999999106,7096,DSST,A,,,,5,160,113
-,6,1,0.0,1,prac,yes,1,1,120000.0,225,128,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),72112.09999999404,box1,yes,O,1,1,3042.2999999970198,69069.79999999702,7096,DSST,A,,,,6,160,113
X,7,1,0.0,8,prac,yes,1,8,120000.0,191,148,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),76660.20000000298,box8,yes,O,1,1,3773.300000011921,72886.89999999106,7096,DSST,A,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,216,138,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),81294.0,box3,yes,O,1,1,3855.7000000029802,77438.29999999702,7096,DSST,A,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,267,146,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),85491.0,box7,yes,O,1,1,3422.4000000059605,82068.59999999404,7096,DSST,A,,,,9,160,113
T,1,1,4.425000190734863,2,test,yes,1,2,115574.99980926514,253,125,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),103684.89999999106,box2,yes,O,1,1,4407.79999999702,99277.09999999404,7096,DSST,A,99572.0,101729.0,97321.0,1,160,113
-,2,1,7.088000059127808,1,test,yes,1,1,112911.99994087219,248,135,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),106350.29999999702,box1,yes,O,1,1,2650.5999999940395,103699.70000000298,7096,DSST,A,103538.0,104394.0,101744.0,2,160,113
),3,1,10.15500020980835,3,test,yes,1,3,109844.99979019165,239,141,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),109417.20000000298,box3,yes,O,1,1,3054.1000000089407,106363.09999999404,7096,DSST,A,106636.0,107461.0,104407.0,3,160,113
^,4,1,13.421000003814697,7,test,yes,1,7,106578.9999961853,214,143,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),112683.89999999106,box7,yes,O,1,1,3253.2999999970198,109430.59999999404,7096,DSST,A,109749.0,110728.0,107475.0,4,160,113
T,5,1,16.439000129699707,2,test,yes,1,2,103560.9998703003,197,146,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),115699.59999999404,box2,yes,O,1,1,3003.7999999970198,112695.79999999702,7096,DSST,A,112899.0,113743.0,110740.0,5,160,113
L,6,1,20.60199999809265,4,test,yes,1,4,99398.00000190735,257,131,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),119861.79999999702,box4,yes,O,1,1,4147.29999999702,115714.5,7096,DSST,A,117130.0,117905.0,113759.0,6,160,113
X,7,1,23.532999992370605,8,test,yes,1,8,96467.0000076294,222,130,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),122797.59999999404,box8,yes,O,1,1,2920.5,119877.09999999404,7096,DSST,A,120001.0,120841.0,117921.0,7,160,113
T,8,1,28.763000011444092,2,test,yes,1,2,91236.99998855591,309,140,Fri Mar 28 2025 11:58:05 GMT-0500 (Central Daylight Time),128028.29999999702,box2,yes,O,1,1,5220.29999999702,122808.0,7096,DSST,A,125130.0,126072.0,120852.0,8,160,113
