acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),45980.09999996424,I,m,2172,,,6,no,1,3691.5,42288.59999996424,practrial6.png,practrial6b.png,9009,PC,B,,,1
2,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),48696.59999996424,I,z,1172,,,1,yes,1,2704.7999999523163,45991.80000001192,practrial1.png,practrial1.png,9009,PC,B,,,2
3,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),51463.19999998808,I,m,1226,,,2,no,1,2756.399999976158,48706.80000001192,practrial2.png,practrial2b.png,9009,PC,B,,,3
4,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),54263.09999996424,I,z,1260,,,5,yes,1,2790.0,51473.09999996424,practrial5.png,practrial5.png,9009,PC,B,,,4
5,1,0.0,prac,1,z,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),57179.89999997616,I,z,1389,,,3,yes,1,2908.699999988079,54271.19999998808,practrial3.png,practrial3.png,9009,PC,B,,,5
6,1,0.0,prac,1,m,30000.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),60062.89999997616,I,m,1351,,,4,no,1,2874.5,57188.39999997616,practrial4.png,practrial4b.png,9009,PC,B,,,6
1,1,1.75,test,1,z,28250.0,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),73596.80000001192,I,z,1729,1729,,1,yes,1,1744.4000000357628,71852.39999997616,test1trial1.png,test1trial1.png,9009,PC,B,66710,,1
2,1,2.732999801635742,test,1,m,27267.000198364258,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),74580.30000001192,I,m,967,967,,2,no,1,974.5,73605.80000001192,test1trial2.png,test1trial2b.png,9009,PC,B,68464,,2
3,1,3.8329999446868896,test,1,z,26167.00005531311,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),75679.89999997616,I,z,1087,1087,,3,yes,1,1090.800000011921,74589.09999996424,test1trial3.png,test1trial3.png,9009,PC,B,69448,,3
4,1,4.949999809265137,test,1,m,25050.000190734863,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),76796.59999996424,I,m,1093,1093,,4,no,1,1109.8999999761581,75686.69999998808,test1trial4.png,test1trial4b.png,9009,PC,B,70545,,4
5,1,5.982999801635742,test,1,z,24017.000198364258,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),77829.80000001192,I,z,1017,1017,,5,yes,1,1026.0,76803.80000001192,test1trial5.png,test1trial5.png,9009,PC,B,71662,,5
6,1,6.966999769210815,test,1,m,23033.000230789185,Tue Feb 18 2025 15:14:52 GMT-0500 (Eastern Standard Time),78813.19999998808,I,m,960,960,,6,no,1,976.8999999761581,77836.30000001192,test1trial6.png,test1trial6b.png,9009,PC,B,72694,,6
