Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,189,149,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),,box1,yes,I,1,3,,,8008,DSST,B,,,,0,160,113
-,1,1,0.0,1,prac,yes,1,1,120000.0,246,143,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),51644.10000000149,box1,yes,I,1,3,4314.0,47330.10000000149,8008,DSST,B,,,,1,160,113
O,2,1,0.0,6,prac,yes,1,6,120000.0,189,153,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),56726.20000000112,box6,yes,I,1,3,4307.700000001118,52418.5,8008,DSST,B,,,,2,160,113
^,3,1,0.0,7,prac,yes,1,7,120000.0,228,144,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),61256.800000000745,box7,yes,I,1,3,3755.800000000745,57501.0,8008,DSST,B,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,283,143,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),65139.10000000149,box2,yes,I,1,3,3106.800000000745,62032.300000000745,8008,DSST,B,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,222,147,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),68987.30000000075,box8,yes,I,1,3,3076.0999999996275,65911.20000000112,8008,DSST,B,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,309,148,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),73537.30000000075,box5,yes,I,1,3,3773.4000000003725,69763.90000000037,8008,DSST,B,,,,6,160,113
),7,1,0.0,3,prac,yes,1,3,120000.0,257,132,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),77336.80000000075,box3,yes,I,1,3,3028.0,74308.80000000075,8008,DSST,B,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,279,150,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),81067.80000000075,box4,yes,I,1,3,2956.699999999255,78111.10000000149,8008,DSST,B,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,281,159,Wed Apr 23 2025 16:24:24 GMT-0500 (Central Daylight Time),86099.80000000075,box9,yes,I,1,3,4258.0,81841.80000000075,8008,DSST,B,,,,9,160,113
