Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),127486.09999999963,I,m,1943,1,3,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10760.700000000186,116725.39999999944,8000,yes,SM,C,66.bmp,-120,-120,115591,109563,117608,111576,,,,,1
3,0,0,1,0,0,prac,1,0,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),138232.69999999925,I,z,1924,2,3,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10742.699999999255,127490.0,8000,no,SM,C,73.bmp,-120,120,126354,120327,128371,122339,,,,,2
4,0,0,0,1,1,prac,1,1,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),148479.39999999944,I,m,1425,3,3,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10243.099999999627,138236.2999999998,8000,no,SM,C,74.bmp,120,120,137101,131074,139118,133086,,,,,3
2,0,1,0,0,1,prac,1,0,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),159309.2999999998,I,None,2015,4,3,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10826.299999999814,148483.0,8000,yes,SM,C,79.bmp,120,-120,147348,141320,149365,143333,,,,,4
3,0,0,1,0,2,prac,1,1,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),169873.09999999963,I,z,1699,5,3,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10560.299999999814,159312.7999999998,8000,yes,SM,C,84.bmp,-120,120,158178,152150,160244,154163,,,,,5
1,1,0,0,0,3,prac,1,1,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),180286.09999999963,I,m,1593,6,3,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10409.599999999627,169876.5,8000,no,SM,C,89.bmp,-120,-120,168741,162714,170758,164726,,,,,6
2,0,1,0,0,4,prac,1,1,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),190299.89999999944,I,m,1196,7,3,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10010.0,180289.89999999944,8000,no,SM,C,90.bmp,120,-120,179154,173127,181171,175140,,,,,7
4,0,0,0,1,4,prac,1,0,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),200763.09999999963,I,m,1646,8,3,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10459.700000000186,190303.39999999944,8000,yes,SM,C,97.bmp,120,120,189168,183141,191185,185153,,,,,8
4,0,0,0,1,1,test,1,1,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),228104.59999999963,I,m,1476,1,3,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9527.700000000186,218576.89999999944,8000,yes,SM,C,100.bmp,120,120,189168,183141,191185,185153,217443.0,211414.0,219459.0,213428.0,1
2,0,1,0,0,1,test,1,0,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),238179.09999999963,I,None,2027,2,3,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,10067.599999999627,228111.5,8000,yes,SM,C,53.bmp,120,-120,189168,183141,191185,185153,226973.0,220949.0,228989.0,222958.0,2
1,1,0,0,0,2,test,1,1,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),246998.7999999998,I,z,778,3,3,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,8816.400000000373,238182.39999999944,8000,yes,SM,C,55.bmp,-120,-120,189168,183141,191185,185153,237037.0,231020.0,239053.0,233022.0,3
3,0,0,1,0,2,test,1,0,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),256179.09999999963,I,z,1131,4,3,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9176.900000000373,247002.19999999925,8000,yes,SM,C,59.bmp,-120,120,189168,183141,191185,185153,245867.0,239839.0,247884.0,241852.0,4
2,0,1,0,0,2,test,1,0,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),265393.39999999944,I,m,1150,5,3,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,9210.899999999441,256182.5,8000,yes,SM,C,64.bmp,120,-120,189168,183141,191185,185153,255048.0,249020.0,257064.0,251032.0,5
3,0,0,1,0,3,test,1,1,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),274739.69999999925,I,z,1297,6,3,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9343.5,265396.19999999925,8000,yes,SM,C,69.bmp,-120,120,189168,183141,191185,185153,264262.0,258233.0,266278.0,260246.0,6
4,0,0,0,1,4,test,1,1,z,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),284436.89999999944,I,z,1638,7,3,71.bmp,-120,-120,72.bmp,120,-120,73.bmp,-120,120,74.bmp,120,120,9693.899999999441,274743.0,8000,yes,SM,C,74.bmp,120,120,189168,183141,191185,185153,273609.0,267580.0,275625.0,269593.0,7
2,0,1,0,0,5,test,1,1,m,Wed Mar 12 2025 16:33:45 GMT-0500 (Central Daylight Time),294050.5,I,m,1565,8,3,75.bmp,-120,-120,76.bmp,120,-120,77.bmp,-120,120,78.bmp,120,120,9610.5,284440.0,8000,yes,SM,C,75.bmp,120,-120,189168,183141,191185,185153,283306.0,277277.0,285322.0,279290.0,8
