acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),47137.900000572205,I,z,1637,,,1,yes,1,3158.300000190735,43979.60000038147,practrial1.png,practrial1.png,9007,PC,A,,,1
2,1,0.0,prac,1,z,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),49720.70000076294,I,z,1045,,,3,yes,1,2572.9000005722046,47147.800000190735,practrial3.png,practrial3.png,9007,PC,A,,,2
3,1,0.0,prac,1,m,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),52237.20000076294,I,m,978,,,6,no,1,2510.2000007629395,49727.0,practrial6.png,practrial6b.png,9007,PC,A,,,3
4,1,0.0,prac,1,z,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),55254.400000572205,I,z,1485,,,5,yes,1,3010.4000005722046,52244.0,practrial5.png,practrial5.png,9007,PC,A,,,4
5,1,0.0,prac,1,m,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),58204.300000190735,I,m,1410,,,4,no,1,2942.0,55262.300000190735,practrial4.png,practrial4b.png,9007,PC,A,,,5
6,1,0.0,prac,1,m,30000.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),60987.60000038147,I,m,1241,,,2,no,1,2773.199999809265,58214.400000572205,practrial2.png,practrial2b.png,9007,PC,A,,,6
1,1,2.0999999046325684,test,1,z,27900.00009536743,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),76204.20000076294,I,z,2085,2085,,1,yes,1,2097.0,74107.20000076294,test1trial1.png,test1trial1.png,9007,PC,A,71969,,1
2,1,3.3340001106262207,test,1,m,26665.99988937378,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),77438.20000076294,I,m,1214,1214,,2,no,1,1229.0,76209.20000076294,test1trial2.png,test1trial2b.png,9007,PC,A,74073,,2
3,1,4.83299994468689,test,1,z,25167.00005531311,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),78937.20000076294,I,z,1478,1478,,3,yes,1,1490.1000003814697,77447.10000038147,test1trial3.png,test1trial3.png,9007,PC,A,75312,,3
4,1,5.983999967575073,test,1,m,24016.000032424927,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),80087.80000019073,I,m,1140,1140,,4,no,1,1146.5999994277954,78941.20000076294,test1trial4.png,test1trial4b.png,9007,PC,A,76803,,4
5,1,7.433000087738037,test,1,z,22566.999912261963,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),81537.70000076294,I,z,1427,1427,,5,yes,1,1443.4000005722046,80094.30000019073,test1trial5.png,test1trial5.png,9007,PC,A,77956,,5
6,1,8.634000062942505,test,1,m,21365.999937057495,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),82738.0,I,m,1172,1172,,6,no,1,1191.5,81546.5,test1trial6.png,test1trial6b.png,9007,PC,A,79411,,6
7,1,9.815999984741211,test,1,z,20184.00001525879,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),83920.70000076294,I,z,1160,1160,,7,yes,1,1176.4000005722046,82744.30000019073,test1trial7.png,test1trial7.png,9007,PC,A,80606,,7
8,1,11.200000047683716,test,1,m,18799.999952316284,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),85304.5,I,m,1373,1373,,8,no,1,1380.2999992370605,83924.20000076294,test1trial8.png,test1trial8b.png,9007,PC,A,81786,,8
9,1,12.5,test,1,z,17500.0,Fri Jan 10 2025 11:49:25 GMT-0500 (Eastern Standard Time),86604.4000005722,I,z,1282,1282,,9,yes,1,1293.4000005722046,85311.0,test1trial9.png,test1trial9.png,9007,PC,A,83173,,9
