Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
8,1,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),62225.799999952316,1600,O,m,902,7,1,3290.2999999523163,58935.5,7042,NTS,B,1
2,2,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),65624.89999997616,2000,O,z,619,2,1,3391.800000011921,62233.09999996424,7042,NTS,B,2
2,3,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),69022.79999995232,2000,O,z,614,2,1,3389.7999999523163,65633.0,7042,NTS,B,3
4,4,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),72255.09999996424,1400,O,z,1037,4,1,3223.5,69031.59999996424,7042,NTS,B,4
7,5,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),75402.69999998808,1700,O,m,664,6,1,3141.100000023842,72261.59999996424,7042,NTS,B,5
6,6,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),78886.89999997616,1900,O,m,804,5,1,3478.399999976158,75408.5,7042,NTS,B,6
3,7,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),81468.59999996424,1200,O,z,599,3,1,2574.899999976158,78893.69999998808,7042,NTS,B,7
7,8,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),84467.69999998808,1700,O,m,516,6,1,2990.5,81477.19999998808,7042,NTS,B,8
9,9,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),87317.89999997616,1500,O,m,556,8,1,2843.100000023842,84474.79999995232,7042,NTS,B,9
8,10,prac,1,A,circle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),90249.69999998808,1600,O,m,549,7,1,2924.699999988079,87325.0,7042,NTS,B,10
1,11,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),92549.69999998808,1000,O,z,520,1,1,2290.400000035763,90259.29999995232,7042,NTS,B,11
3,12,prac,1,A,circle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),95497.69999998808,1200,O,z,953,3,1,2939.600000023842,92558.09999996424,7042,NTS,B,12
6,1,prac,1,B,triangle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),128989.0,1000,O,m,1016,5,1,2793.7000000476837,126195.29999995232,7042,NTS,B,1
9,2,prac,1,B,triangle.png,1,z,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),132103.39999997616,1400,O,z,919,8,1,3107.600000023842,128995.79999995232,7042,NTS,B,2
4,3,prac,1,B,triangle.png,1,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),134969.79999995232,1500,O,m,584,4,1,2858.699999988079,132111.09999996424,7042,NTS,B,3
2,3,prac,1,B,triangle.png,0,m,Fri Feb 28 2025 12:43:46 GMT-0600 (Central Standard Time),138018.79999995232,1700,O,z,577,2,1,3041.099999964237,134977.69999998808,7042,NTS,B,4
