Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,292,137,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7042,DSST,B,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,235,136,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),82845.80000001192,box6,yes,O,1,1,8265.800000011921,74580.0,7042,DSST,B,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,223,144,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),88360.70000004768,box5,yes,O,1,1,4739.600000023842,83621.10000002384,7042,DSST,B,,,,2,160,113
^,3,1,0.0,7,prac,yes,1,7,120000.0,229,140,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),93122.90000003576,box7,yes,O,1,1,3984.300000011921,89138.60000002384,7042,DSST,B,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,303,131,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),98125.20000004768,box4,yes,O,1,1,4228.100000023842,93897.10000002384,7042,DSST,B,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,287,149,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),102938.80000001192,box8,yes,O,1,1,4040.699999988079,98898.10000002384,7042,DSST,B,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,232,136,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),107271.5,box9,yes,O,1,1,3557.2999999523163,103714.20000004768,7042,DSST,B,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,289,126,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),112869.60000002384,box1,yes,O,1,1,4822.0,108047.60000002384,7042,DSST,B,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,210,113,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),116735.10000002384,box3,yes,O,1,1,3091.899999976158,113643.20000004768,7042,DSST,B,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,294,138,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),122182.10000002384,box2,yes,O,1,1,4673.100000023842,117509.0,7042,DSST,B,,,,9,160,113
T,1,1,2.804999828338623,2,test,yes,1,2,117195.00017166138,221,128,Fri Feb 28 2025 14:35:25 GMT-0600 (Central Standard Time),140593.20000004768,box2,yes,O,1,1,2791.400000035763,137801.80000001192,7042,DSST,B,128333.0,128908.0,126117.0,1,160,113
