acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),37140.5,I,m,1092,,,3,no,1,2624.0,34516.5,QHZXPC,QHZWPC,9011,LC,A,,,1
2,1,0.0,prac,1,m,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),40007.0,I,m,1322,,,5,no,1,2855.0,37152.0,LNDPRSKQB,LNDPRSJQB,9011,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),43123.599999427795,I,z,1578,,,6,yes,1,3107.5999994277954,40016.0,CSDBFPHXZ,CSDBFPHXZ,9011,LC,A,,,3
4,1,0.0,prac,1,m,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),45590.199999809265,I,m,925,,,1,no,1,2457.1000003814697,43133.099999427795,RNV,FNV,9011,LC,A,,,4
5,1,0.0,prac,1,z,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),47990.199999809265,I,z,858,,,4,yes,1,2390.6000003814697,45599.599999427795,RSM,RSM,9011,LC,A,,,5
6,1,0.0,prac,1,z,30000.0,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),50673.5,I,z,1148,,,2,yes,1,2675.699999809265,47997.800000190735,NBGFSM,NBGFSM,9011,LC,A,,,6
1,1,1.0329999923706055,test,1,m,28967.000007629395,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),61607.199999809265,I,m,1014,1014,,1,no,1,1027.0,60580.199999809265,HCF,RCF,9011,LC,A,57969,,1
2,1,2.815999984741211,test,1,m,27184.00001525879,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),63390.5,I,m,1772,1772,,2,no,1,1776.5,61614.0,QTPRJX,QTPNJX,9011,LC,A,59003,,2
3,1,5.0329999923706055,test,1,m,24967.000007629395,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),65606.89999961853,I,m,2195,2195,,3,no,1,2208.300000190735,63398.599999427795,MZDYGVGKQ,MZDYGLBKQ,9011,LC,A,60788,,3
4,1,6.049000024795532,test,1,m,23950.999975204468,Fri Apr 11 2025 10:54:07 GMT-0400 (Eastern Daylight Time),66623.0999994278,I,m,1000,1000,,4,no,1,1006.3999996185303,65616.69999980927,FQTNMK,JQTNMK,9011,LC,A,63006,,4
