Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),153847.69999999553,I,z,1883,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10710.79999999702,143136.8999999985,8011,yes,SM,B,16.bmp,-120,-120,147386,141357,149403,143372,,,,,1
3,0,0,1,0,2,prac,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),164194.3999999985,I,m,1520,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10342.89999999851,153851.5,8011,no,SM,B,23.bmp,-120,120,158099,152072,160118,154085,,,,,2
4,0,0,0,1,3,prac,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),174007.5,I,m,990,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9809.10000000149,164198.3999999985,8011,no,SM,B,24.bmp,120,120,168446,162419,170464,164432,,,,,3
2,0,1,0,0,3,prac,1,0,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),183921.5,I,m,1089,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,9910.40000000596,174011.09999999404,8011,yes,SM,B,29.bmp,120,-120,178259,172231,180277,174245,,,,,4
3,0,0,1,0,4,prac,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),194286.0,I,z,1543,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10361.0,183925.0,8011,yes,SM,B,34.bmp,-120,120,188173,182145,190191,184159,,,,,5
1,1,0,0,0,4,prac,1,0,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),205114.69999999553,I,None,2014,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10825.39999999851,194289.29999999702,8011,no,SM,B,39.bmp,-120,-120,198536,192510,200554,194522,,,,,6
2,0,1,0,0,5,prac,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),215478.3999999985,I,m,1542,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10359.30000000447,205119.09999999404,8011,no,SM,B,40.bmp,120,-120,209366,203339,211384,205352,,,,,7
4,0,0,0,1,6,prac,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),225708.19999999553,I,z,1411,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10225.69999999553,215482.5,8011,yes,SM,B,47.bmp,120,120,219730,213703,221747,215716,,,,,8
4,0,0,0,1,0,test,1,0,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),255865.69999999553,I,None,2014,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,10061.10000000149,245804.59999999404,8011,yes,SM,B,50.bmp,120,120,219730,213703,221747,215716,250053.0,244025.0,252071.0,246039.0,1
2,0,1,0,0,1,test,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),265045.799999997,I,m,1127,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9176.79999999702,255869.0,8011,yes,SM,B,3.bmp,120,-120,219730,213703,221747,215716,260117.0,254089.0,262135.0,256103.0,2
1,1,0,0,0,2,test,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),274243.09999999404,I,z,1139,3,1,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9193.19999999553,265049.8999999985,8011,yes,SM,B,5.bmp,-120,-120,219730,213703,221747,215716,269298.0,263270.0,271315.0,265284.0,3
3,0,0,1,0,2,test,1,0,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),283690.19999999553,I,z,1382,4,1,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,9443.79999999702,274246.3999999985,8011,yes,SM,B,9.bmp,-120,120,219730,213703,221747,215716,278495.0,272467.0,280512.0,274482.0,4
2,0,1,0,0,3,test,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),292654.0,I,z,911,5,1,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,8960.5,283693.5,8011,yes,SM,B,14.bmp,120,-120,219730,213703,221747,215716,287942.0,281914.0,289959.0,283927.0,5
3,0,0,1,0,3,test,1,0,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),302100.8999999985,I,m,1387,6,1,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9443.70000000298,292657.19999999553,8011,yes,SM,B,19.bmp,-120,120,219730,213703,221747,215716,296906.0,290877.0,298923.0,292891.0,6
4,0,0,0,1,4,test,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),310881.59999999404,I,z,716,7,1,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,8777.39999999851,302104.19999999553,8011,yes,SM,B,24.bmp,120,120,219730,213703,221747,215716,306353.0,300324.0,308370.0,302338.0,7
2,0,1,0,0,5,test,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),320062.0,I,m,1058,8,1,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9177.20000000298,310884.799999997,8011,yes,SM,B,25.bmp,120,-120,219730,213703,221747,215716,315133.0,309105.0,317212.0,311119.0,8
3,0,0,1,0,6,test,1,1,m,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),329142.3999999985,I,m,1019,9,1,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,9077.30000000447,320065.09999999404,8011,yes,SM,B,30.bmp,-120,120,219730,213703,221747,215716,324314.0,318285.0,326331.0,320300.0,9
4,0,0,0,1,7,test,1,1,z,Fri Dec 06 2024 16:55:18 GMT-0600 (Central Standard Time),338589.69999999553,I,z,1394,10,1,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,9444.10000000149,329145.59999999404,8011,yes,SM,B,40.bmp,120,120,219730,213703,221747,215716,333394.0,327366.0,335412.0,329380.0,10
