Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,198,144,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),,box1,yes,I,1,2,,,8004,DSST,A,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,271,148,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),70056.30000000447,box7,yes,I,1,2,5184.20000000298,64872.10000000149,8004,DSST,A,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,239,148,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),74354.90000000596,box3,yes,I,1,2,3523.8000000044703,70831.10000000149,8004,DSST,A,,,,2,160,113
-,3,1,0.0,1,prac,yes,1,1,120000.0,300,156,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),78486.90000000596,box1,yes,I,1,2,3358.4000000059605,75128.5,8004,DSST,A,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,251,134,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),82202.5,box8,yes,I,1,2,2941.6999999955297,79260.80000000447,8004,DSST,A,,,,4,160,113
L,5,1,0.0,4,prac,yes,1,4,120000.0,258,146,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),86301.10000000149,box4,yes,I,1,2,3325.0,82976.10000000149,8004,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,232,137,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),90783.10000000149,box9,yes,I,1,2,3708.89999999851,87074.20000000298,8004,DSST,A,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,262,141,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),95348.30000000447,box5,yes,I,1,2,3792.3000000044703,91556.0,8004,DSST,A,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,272,146,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),102562.90000000596,box6,yes,I,1,2,6440.60000000149,96122.30000000447,8004,DSST,A,,,,8,160,113
T,9,1,0.0,2,prac,yes,1,2,120000.0,228,132,Fri Nov 22 2024 16:22:28 GMT-0600 (Central Standard Time),108144.40000000596,box2,yes,I,1,2,4808.60000000149,103335.80000000447,8004,DSST,A,,,,9,160,113
