Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),147992.29999995232,O,m,1651,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10481.599999964237,137510.69999998808,7067,yes,SM,C,66.bmp,-120,-120,136308,130276,138325,132294,,,,,1
3,0,0,1,0,0,prac,1,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),158622.39999997616,O,z,1786,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10610.5,148011.89999997616,7067,no,SM,C,73.bmp,-120,120,146804,140777,148821,142790,,,,,2
4,0,0,0,1,1,prac,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),169135.39999997616,O,m,1676,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10496.399999976158,158639.0,7067,no,SM,C,74.bmp,120,120,157434,151404,159451,153420,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),179931.69999998808,O,m,1964,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10780.300000011921,169151.39999997616,7067,yes,SM,C,79.bmp,120,-120,167946,161916,169964,163933,,,,,4
3,0,0,1,0,2,prac,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),190161.09999996424,O,z,1382,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10213.0,179948.09999996424,7067,yes,SM,C,84.bmp,-120,120,178744,172713,180762,174730,,,,,5
1,1,0,0,0,3,prac,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),200441.59999996424,O,m,1450,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10272.599999964237,190169.0,7067,no,SM,C,89.bmp,-120,-120,188957,182933,190974,184943,,,,,6
2,0,1,0,0,3,prac,1,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),211287.59999996424,O,None,2014,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10831.300000011921,200456.29999995232,7067,no,SM,C,90.bmp,120,-120,199253,193222,201271,195240,,,,,7
4,0,0,0,1,3,prac,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),221501.19999998808,O,m,1387,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10199.600000023842,211301.59999996424,7067,yes,SM,C,97.bmp,120,120,210083,204066,212101,206068,,,,,8
1,1,0,0,0,0,prac,2,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),257805.79999995232,O,None,2015,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10831.599999964237,246974.19999998808,7067,yes,SM,C,66.bmp,-120,-120,245772,239740,247789,241756,,,,,1
3,0,0,1,0,1,prac,2,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),267802.7999999523,O,m,1182,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,9982.5,257820.29999995232,7067,no,SM,C,73.bmp,-120,120,256602,250585,258619,252587,,,,,2
4,0,0,0,1,1,prac,2,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),278116.2999999523,O,z,1471,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10299.399999976158,267816.89999997616,7067,no,SM,C,74.bmp,120,120,266615,260582,268632,262601,,,,,3
2,0,1,0,0,1,prac,2,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),288962.1999999881,O,None,2014,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10829.100000023842,278133.09999996424,7067,yes,SM,C,79.bmp,120,-120,276929,270898,278946,272914,,,,,4
3,0,0,1,0,2,prac,2,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),298909.1999999881,O,z,1128,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,9933.199999988079,288976.0,7067,yes,SM,C,84.bmp,-120,120,287758,281741,289776,283744,,,,,5
1,1,0,0,0,3,prac,2,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),309005.89999997616,O,m,1279,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10083.300000011921,298922.59999996424,7067,no,SM,C,89.bmp,-120,-120,297704,291688,299722,293691,,,,,6
2,0,1,0,0,3,prac,2,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),319319.5,O,z,1494,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10300.0,309019.5,7067,no,SM,C,90.bmp,120,-120,307801,301784,309819,303787,,,,,7
4,0,0,0,1,3,prac,2,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),329765.59999996424,O,m,1610,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10431.800000011921,319333.7999999523,7067,yes,SM,C,97.bmp,120,120,318131,312099,320149,314116,,,,,8
4,0,0,0,1,0,test,1,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),371035.1999999881,O,None,2015,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,10049.0,360986.1999999881,7067,yes,SM,C,100.bmp,120,120,318131,312099,320149,314116,359768.0,353751.0,361784.0,355753.0,1
2,0,1,0,0,1,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),380698.7999999523,O,m,1607,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9653.599999964237,371045.1999999881,7067,yes,SM,C,53.bmp,120,-120,318131,312099,320149,314116,369831.0,363810.0,371849.0,365817.0,2
1,1,0,0,0,2,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),390529.09999996424,O,z,1776,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9821.899999976158,380707.1999999881,7067,yes,SM,C,55.bmp,-120,-120,318131,312099,320149,314116,379495.0,373472.0,381512.0,375480.0,3
3,0,0,1,0,3,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),399925.6999999881,O,m,1347,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9382.800000011921,390542.89999997616,7067,yes,SM,C,59.bmp,-120,120,318131,312099,320149,314116,389325.0,383308.0,391342.0,385310.0,4
2,0,1,0,0,3,test,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),409989.2999999523,O,None,2014,5,1,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,10048.799999952316,399940.5,7067,yes,SM,C,64.bmp,120,-120,318131,312099,320149,314116,398722.0,392705.0,400739.0,394708.0,5
3,0,0,1,0,3,test,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),419469.89999997616,O,m,1406,6,1,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9465.399999976158,410004.5,7067,yes,SM,C,69.bmp,-120,120,318131,312099,320149,314116,408802.0,402769.0,410819.0,404788.0,6
4,0,0,0,1,3,test,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),429550.1999999881,O,None,2015,7,1,71.bmp,-120,-120,72.bmp,120,-120,73.bmp,-120,120,74.bmp,120,120,10052.900000035763,419497.2999999523,7067,yes,SM,C,74.bmp,120,120,318131,312099,320149,314116,418282.0,412262.0,420299.0,414268.0,7
2,0,1,0,0,4,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),438896.5,O,m,1269,8,1,75.bmp,-120,-120,76.bmp,120,-120,77.bmp,-120,120,78.bmp,120,120,9332.0,429564.5,7067,yes,SM,C,75.bmp,120,-120,318131,312099,320149,314116,428362.0,422330.0,430379.0,424348.0,8
3,0,0,1,0,5,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),448243.5,O,m,1291,9,1,79.bmp,-120,-120,80.bmp,120,-120,81.bmp,-120,120,82.bmp,120,120,9333.5,438910.0,7067,yes,SM,C,80.bmp,-120,120,318131,312099,320149,314116,437692.0,431675.0,439709.0,433678.0,9
4,0,0,0,1,6,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),458189.89999997616,O,z,1898,10,1,87.bmp,-120,-120,88.bmp,120,-120,89.bmp,-120,120,90.bmp,120,120,9933.300000011921,448256.59999996424,7067,yes,SM,C,90.bmp,120,120,318131,312099,320149,314116,447039.0,441022.0,449055.0,443025.0,10
3,0,0,1,0,7,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),467687.1999999881,O,z,1446,11,1,83.bmp,-120,-120,84.bmp,120,-120,85.bmp,-120,120,86.bmp,120,120,9482.600000023842,458204.59999996424,7067,yes,SM,C,85.bmp,-120,120,318131,312099,320149,314116,456986.0,450969.0,459003.0,452972.0,11
2,0,1,0,0,8,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),477234.39999997616,O,m,1484,12,1,91.bmp,-120,-120,92.bmp,120,-120,93.bmp,-120,120,94.bmp,120,120,9533.899999976158,467700.5,7067,yes,SM,C,91.bmp,120,-120,318131,312099,320149,314116,466483.0,460465.0,468500.0,462468.0,12
3,0,0,1,0,9,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),486664.2999999523,O,m,1370,13,1,95.bmp,-120,-120,96.bmp,120,-120,97.bmp,-120,120,98.bmp,120,120,9416.0,477248.2999999523,7067,yes,SM,C,96.bmp,-120,120,318131,312099,320149,314116,476030.0,470013.0,478047.0,472016.0,13
1,1,0,0,0,10,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),496694.39999997616,O,z,1972,14,1,99.bmp,-120,-120,100.bmp,120,-120,54.bmp,-120,120,51.bmp,120,120,10017.300000011921,486677.09999996424,7067,yes,SM,C,99.bmp,-120,-120,318131,312099,320149,314116,485460.0,479442.0,487477.0,481446.0,14
4,0,0,0,1,11,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),506624.6999999881,O,m,1869,15,1,60.bmp,-120,-120,61.bmp,120,-120,62.bmp,-120,120,63.bmp,120,120,9916.300000011921,496708.39999997616,7067,yes,SM,C,61.bmp,120,120,318131,312099,320149,314116,495490.0,489473.0,497508.0,491476.0,15
1,1,0,0,0,11,test,1,0,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),516538.2999999523,O,z,1836,16,1,52.bmp,-120,-120,53.bmp,120,-120,54.bmp,-120,120,55.bmp,120,120,9898.899999976158,506639.39999997616,7067,yes,SM,C,55.bmp,-120,-120,318131,312099,320149,314116,505437.0,499404.0,507453.0,501422.0,16
3,0,0,1,0,12,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),525884.6999999881,O,m,1290,17,1,72.bmp,-120,-120,73.bmp,120,-120,74.bmp,-120,120,75.bmp,120,120,9332.600000023842,516552.09999996424,7067,yes,SM,C,72.bmp,-120,120,318131,312099,320149,314116,515334.0,509317.0,517351.0,511319.0,17
1,1,0,0,0,12,test,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),535948.1999999881,O,None,2015,18,1,56.bmp,-120,-120,57.bmp,120,-120,58.bmp,-120,120,59.bmp,120,120,10049.699999988079,525898.5,7067,yes,SM,C,56.bmp,-120,-120,318131,312099,320149,314116,524680.0,518663.0,526697.0,520666.0,18
2,0,1,0,0,13,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),545461.5,O,z,1438,19,1,76.bmp,-120,-120,77.bmp,120,-120,78.bmp,-120,120,79.bmp,120,120,9485.600000023842,535975.8999999762,7067,yes,SM,C,77.bmp,120,-120,318131,312099,320149,314116,534761.0,528741.0,536778.0,530746.0,19
3,0,0,1,0,13,test,1,0,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),555525.0,O,None,2014,20,1,80.bmp,-120,-120,81.bmp,120,-120,82.bmp,-120,120,83.bmp,120,120,10049.900000035763,545475.0999999642,7067,yes,SM,C,82.bmp,-120,120,318131,312099,320149,314116,544257.0,538240.0,546275.0,540241.0,20
1,1,0,0,0,14,test,1,1,m,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),565155.1999999881,O,m,1574,21,1,64.bmp,-120,-120,65.bmp,120,-120,66.bmp,-120,120,67.bmp,120,120,9617.199999988079,555538.0,7067,yes,SM,C,66.bmp,-120,-120,318131,312099,320149,314116,554320.0,548303.0,556338.0,550307.0,21
4,0,0,0,1,15,test,1,1,z,Thu Feb 20 2025 14:46:00 GMT-0600 (Central Standard Time),574835.5,O,z,1625,22,1,68.bmp,-120,-120,69.bmp,120,-120,70.bmp,-120,120,71.bmp,120,120,9667.800000011921,565167.6999999881,7067,yes,SM,C,71.bmp,120,120,318131,312099,320149,314116,563951.0,557933.0,565968.0,559937.0,22
