Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,358,149,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,3,,,9002,DSST,C,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,258,147,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),61146.5,box2,yes,I,1,3,3632.800000190735,57513.699999809265,9002,DSST,C,,,,1,160,113
U,2,1,0.0,5,prac,yes,1,5,120000.0,291,135,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),65113.79999923706,box5,yes,I,1,3,3186.0999994277954,61927.699999809265,9002,DSST,C,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,312,138,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),69330.5,box6,yes,I,1,3,3418.6000003814697,65911.89999961853,9002,DSST,C,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,276,134,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),73446.79999923706,box3,yes,I,1,3,3334.0,70112.79999923706,9002,DSST,C,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,331,147,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),78513.5999994278,box8,yes,I,1,3,4285.39999961853,74228.19999980927,9002,DSST,C,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,206,148,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),82579.89999961853,box4,yes,I,1,3,3284.5,79295.39999961853,9002,DSST,C,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,230,142,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),86629.89999961853,box1,yes,I,1,3,3268.3999996185303,83361.5,9002,DSST,C,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,312,161,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),91330.19999980927,box9,yes,I,1,3,3920.0,87410.19999980927,9002,DSST,C,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,223,152,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),95030.29999923706,box7,yes,I,1,3,2919.2999992370605,92111.0,9002,DSST,C,,,,9,160,113
T,1,1,3.67900013923645,2,test,yes,1,2,116320.99986076355,196,142,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),114097.5999994278,box2,yes,I,1,3,3655.5999994277954,110442.0,9002,DSST,C,111765.0,112386.0,108731.0,1,160,113
-,2,1,6.203000068664551,1,test,yes,1,1,113796.99993133545,198,138,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),116613.5,box1,yes,I,1,3,2490.0,114123.5,9002,DSST,C,114124.0,114902.0,112412.0,2,160,113
),3,1,9.546000003814697,3,test,yes,1,3,110453.9999961853,245,143,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),119963.5,box3,yes,I,1,3,3316.300000190735,116647.19999980927,9002,DSST,C,117397.0,118252.0,114936.0,3,160,113
^,4,1,13.181000232696533,7,test,yes,1,7,106818.99976730347,264,149,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),123596.5,box7,yes,I,1,3,3606.800000190735,119989.69999980927,9002,DSST,C,121114.0,121885.0,118279.0,4,160,113
T,5,1,17.034000158309937,2,test,yes,1,2,102965.99984169006,236,149,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),127446.69999980927,box2,yes,I,1,3,3821.9000005722046,123624.79999923706,9002,DSST,C,124889.0,125736.0,121914.0,5,160,113
L,6,1,19.562000036239624,4,test,yes,1,4,100437.99996376038,251,156,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),129980.19999980927,box4,yes,I,1,3,2501.9000005722046,127478.29999923706,9002,DSST,C,127496.0,128269.0,125767.0,6,160,113
X,7,1,22.924000024795532,8,test,yes,1,8,97075.99997520447,242,157,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),133346.0999994278,box8,yes,I,1,3,3340.5,130005.5999994278,9002,DSST,C,130847.0,131635.0,128295.0,7,160,113
T,8,1,26.694000005722046,2,test,yes,1,2,93305.99999427795,269,136,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),137113.5,box2,yes,I,1,3,3745.9000005722046,133367.5999994278,9002,DSST,C,134447.0,135402.0,131656.0,8,160,113
-,9,1,29.478000164031982,1,test,yes,1,1,90521.99983596802,240,149,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),139897.29999923706,box1,yes,I,1,3,2759.699999809265,137137.5999994278,9002,DSST,C,137330.0,138186.0,135426.0,9,160,113
),10,1,33.1780002117157,3,test,yes,1,3,86821.9997882843,217,135,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),143596.79999923706,box3,yes,I,1,3,3676.0,139920.79999923706,9002,DSST,C,141008.0,141886.0,138210.0,10,160,113
T,11,1,36.64500021934509,2,test,yes,1,2,83354.9997806549,214,139,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),147063.5,box2,yes,I,1,3,3443.2000007629395,143620.29999923706,9002,DSST,C,144432.0,145352.0,141909.0,11,160,113
-,12,1,38.944000005722046,1,test,yes,1,1,81055.99999427795,216,144,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),149363.0999994278,box1,yes,I,1,3,2274.5999994277954,147088.5,9002,DSST,C,147031.0,147652.0,145377.0,12,160,113
L,13,1,41.89400005340576,4,test,yes,1,4,78105.99994659424,223,147,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),152313.29999923706,box4,yes,I,1,3,2925.5,149387.79999923706,9002,DSST,C,149813.0,150602.0,147677.0,13,160,113
T,14,1,45.02400016784668,2,test,yes,1,2,74975.99983215332,252,166,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),155446.29999923706,box2,yes,I,1,3,3110.199999809265,152336.0999994278,9002,DSST,C,153081.0,153735.0,150625.0,14,160,113
),15,1,48.91000008583069,3,test,yes,1,3,71089.99991416931,242,138,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),159329.79999923706,box3,yes,I,1,3,3862.8999996185303,155466.89999961853,9002,DSST,C,156997.0,157619.0,153756.0,15,160,113
U,16,1,52.92700004577637,5,test,yes,1,5,67072.99995422363,261,149,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),163346.89999961853,box5,yes,I,1,3,3993.1000003814697,159353.79999923706,9002,DSST,C,160897.0,161636.0,157642.0,16,160,113
T,17,1,55.09400010108948,2,test,yes,1,2,64905.99989891052,287,141,Fri May 02 2025 12:22:24 GMT-0400 (Eastern Daylight Time),165513.5,box2,yes,I,1,3,2142.7000007629395,163370.79999923706,9002,DSST,C,163114.0,163802.0,161660.0,17,160,113
