Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,320,155,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9002,DSST,A,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,304,149,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),64102.0,box6,yes,I,1,1,5329.899999976158,58772.10000002384,9002,DSST,A,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,273,156,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),68102.0,box3,yes,I,1,1,3217.0999999046326,64884.90000009537,9002,DSST,A,,,,2,160,113
L,3,1,0.0,4,prac,yes,1,4,120000.0,261,149,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),71785.30000007153,box4,yes,I,1,1,2902.8000000715256,68882.5,9002,DSST,A,,,,3,160,113
U,4,1,0.0,5,prac,yes,1,5,120000.0,288,142,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),78102.30000007153,box5,yes,I,1,1,5533.100000023842,72569.20000004768,9002,DSST,A,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,302,158,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),82268.40000009537,box8,yes,I,1,1,3383.4000000953674,78885.0,9002,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,360,153,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),86718.70000004768,box9,yes,I,1,1,3670.7999999523163,83047.90000009537,9002,DSST,A,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,265,161,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),91435.20000004768,box2,yes,I,1,1,3936.2000000476837,87499.0,9002,DSST,A,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,235,146,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),95451.70000004768,box7,yes,I,1,1,3236.7999999523163,92214.90000009537,9002,DSST,A,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,243,149,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),99552.0,box1,yes,I,1,1,3320.0,96232.0,9002,DSST,A,,,,9,160,113
T,1,1,2.8430001735687256,2,test,yes,1,2,117156.99982643127,252,163,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),120068.70000004768,box2,yes,I,1,1,2821.5,117247.20000004768,9002,DSST,A,117080.0,117933.0,115111.0,1,160,113
-,2,1,5.626000165939331,1,test,yes,1,1,114373.99983406067,280,143,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),122852.0,box1,yes,I,1,1,2761.399999976158,120090.60000002384,9002,DSST,A,119962.0,120716.0,117955.0,2,160,113
),3,1,8.160000085830688,3,test,yes,1,3,111839.99991416931,256,138,Fri Oct 11 2024 12:46:58 GMT-0400 (Eastern Daylight Time),125385.20000004768,box3,yes,I,1,1,2509.100000023842,122876.10000002384,9002,DSST,A,122553.0,123249.0,120740.0,3,160,113
