Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,218,149,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7046,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,240,148,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),64083.79999999702,box3,yes,O,1,1,5148.10000000149,58935.69999999553,7046,DSST,C,,,,1,160,113
L,2,1,0.0,4,prac,yes,1,4,120000.0,280,152,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),67882.59999999404,box4,yes,O,1,1,3022.1999999955297,64860.39999999851,7046,DSST,C,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,305,151,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),72414.59999999404,box8,yes,O,1,1,3755.0999999940395,68659.5,7046,DSST,C,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,252,153,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),75880.09999999404,box1,yes,O,1,1,2688.6999999955297,73191.39999999851,7046,DSST,C,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,280,149,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),79379.29999999702,box2,yes,O,1,1,2723.2999999970198,76656.0,7046,DSST,C,,,,5,160,113
O,6,1,0.0,6,prac,yes,1,6,120000.0,182,130,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),83972.19999999553,box6,yes,O,1,1,3816.7999999970198,80155.39999999851,7046,DSST,C,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,300,143,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),88559.59999999404,box5,yes,O,1,1,3806.1999999955297,84753.39999999851,7046,DSST,C,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,293,159,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),93224.79999999702,box9,yes,O,1,1,3888.7999999970198,89336.0,7046,DSST,C,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,344,146,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),97341.09999999404,box7,yes,O,1,1,3341.0,94000.09999999404,7046,DSST,C,,,,9,160,113
T,1,1,3.3420000076293945,2,test,yes,1,2,116657.9999923706,239,139,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),116334.29999999702,box2,yes,O,1,1,3323.0,113011.29999999702,7046,DSST,C,110260.0,111049.0,107726.0,1,160,113
-,2,1,6.490000009536743,1,test,yes,1,1,113509.99999046326,224,152,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),119483.09999999404,box1,yes,O,1,1,3129.39999999851,116353.69999999553,7046,DSST,C,113590.0,114198.0,111069.0,2,160,113
),3,1,9.021999835968018,3,test,yes,1,3,110978.00016403198,275,141,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),122015.79999999702,box3,yes,O,1,1,2515.10000000149,119500.69999999553,7046,DSST,C,115973.0,116731.0,114216.0,3,160,113
^,4,1,11.753999948501587,7,test,yes,1,7,108246.00005149841,263,135,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),124748.0,box7,yes,O,1,1,2715.5,122032.5,7046,DSST,C,118756.0,119463.0,116747.0,4,160,113
T,5,1,14.236999988555908,2,test,yes,1,2,105763.00001144409,239,147,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),127230.69999999553,box2,yes,O,1,1,2465.89999999851,124764.79999999702,7046,DSST,C,121254.0,121946.0,119480.0,5,160,113
L,6,1,16.753000020980835,4,test,yes,1,4,103246.99997901917,291,154,Fri Feb 07 2025 14:13:57 GMT-0600 (Central Standard Time),129746.69999999553,box4,yes,O,1,1,2499.0,127247.69999999553,7046,DSST,C,123737.0,124462.0,121963.0,6,160,113
